,Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
163,15215940,14100800.0,12218480.0,9177140.0,10999380.0,319.45545654296876,332.865869140625,345.14013671875,354.9809814453125,342.9369384765625,347.8798828125,1
164,14100800,12218480.0,9177140.0,10999380.0,7346080.0,332.865869140625,345.14013671875,354.9809814453125,342.9369384765625,347.8798828125,346.8738708496094,0
165,12218480,9177140.0,10999380.0,7346080.0,6170080.0,345.14013671875,354.9809814453125,342.9369384765625,347.8798828125,346.8738708496094,324.1101135253906,0
166,9177140,10999380.0,7346080.0,6170080.0,12058360.0,354.9809814453125,342.9369384765625,347.8798828125,346.8738708496094,324.1101135253906,314.9609680175781,0
167,10999380,7346080.0,6170080.0,12058360.0,13494240.0,342.9369384765625,347.8798828125,346.8738708496094,324.1101135253906,314.9609680175781,287.6986999511719,0
168,7346080,6170080.0,12058360.0,13494240.0,20528860.0,347.8798828125,346.8738708496094,324.1101135253906,314.9609680175781,287.6986999511719,273.7707763671875,0
169,6170080,12058360.0,13494240.0,20528860.0,20983380.0,346.8738708496094,324.1101135253906,314.9609680175781,287.6986999511719,273.7707763671875,252.8108123779297,0
170,12058360,13494240.0,20528860.0,20983380.0,18683080.0,324.1101135253906,314.9609680175781,287.6986999511719,273.7707763671875,252.8108123779297,263.8398376464844,1
171,13494240,20528860.0,20983380.0,18683080.0,12319540.0,314.9609680175781,287.6986999511719,273.7707763671875,252.8108123779297,263.8398376464844,251.7567626953125,0
172,20528860,20983380.0,18683080.0,12319540.0,13018540.0,287.6986999511719,273.7707763671875,252.8108123779297,263.8398376464844,251.7567626953125,234.29830017089844,0
173,20983380,18683080.0,12319540.0,13018540.0,22767560.0,273.7707763671875,252.8108123779297,263.8398376464844,251.7567626953125,234.29830017089844,217.41441650390624,0
174,18683080,12319540.0,13018540.0,22767560.0,17817240.0,252.8108123779297,263.8398376464844,251.7567626953125,234.29830017089844,217.41441650390624,218.30029907226563,1
175,12319540,13018540.0,22767560.0,17817240.0,15052080.0,263.8398376464844,251.7567626953125,234.29830017089844,217.41441650390624,218.30029907226563,221.8268280029297,1
176,13018540,22767560.0,17817240.0,15052080.0,14355460.0,251.7567626953125,234.29830017089844,217.41441650390624,218.30029907226563,221.8268280029297,224.877880859375,1
177,22767560,17817240.0,15052080.0,14355460.0,10379020.0,234.29830017089844,217.41441650390624,218.30029907226563,221.8268280029297,224.877880859375,233.88788757324218,1
178,17817240,15052080.0,14355460.0,10379020.0,11654360.0,217.41441650390624,218.30029907226563,221.8268280029297,224.877880859375,233.88788757324218,229.15115356445312,0
179,15052080,14355460.0,10379020.0,11654360.0,9474640.0,218.30029907226563,221.8268280029297,224.877880859375,233.88788757324218,229.15115356445312,253.93092651367186,1
180,14355460,10379020.0,11654360.0,9474640.0,21817120.0,221.8268280029297,224.877880859375,233.88788757324218,229.15115356445312,253.93092651367186,274.69269409179685,1
181,10379020,11654360.0,9474640.0,21817120.0,8621560.0,224.877880859375,233.88788757324218,229.15115356445312,253.93092651367186,274.69269409179685,293.2852844238281,1
182,11654360,9474640.0,21817120.0,8621560.0,12952940.0,233.88788757324218,229.15115356445312,253.93092651367186,274.69269409179685,293.2852844238281,290.60560302734376,0
183,9474640,21817120.0,8621560.0,12952940.0,10488720.0,229.15115356445312,253.93092651367186,274.69269409179685,293.2852844238281,290.60560302734376,289.6386413574219,0
184,21817120,8621560.0,12952940.0,10488720.0,8755460.0,253.93092651367186,274.69269409179685,293.2852844238281,290.60560302734376,289.6386413574219,277.5986022949219,0
185,8621560,12952940.0,10488720.0,8755460.0,9547100.0,274.69269409179685,293.2852844238281,290.60560302734376,289.6386413574219,277.5986022949219,288.62061767578126,1
186,12952940,10488720.0,8755460.0,9547100.0,7757340.0,293.2852844238281,290.60560302734376,289.6386413574219,277.5986022949219,288.62061767578126,281.3353332519531,0
187,10488720,8755460.0,9547100.0,7757340.0,8555300.0,290.60560302734376,289.6386413574219,277.5986022949219,288.62061767578126,281.3353332519531,283.194189453125,1
188,8755460,9547100.0,7757340.0,8555300.0,8816300.0,289.6386413574219,277.5986022949219,288.62061767578126,281.3353332519531,283.194189453125,274.7887878417969,0
189,9547100,7757340.0,8555300.0,8816300.0,9629080.0,277.5986022949219,288.62061767578126,281.3353332519531,283.194189453125,274.7887878417969,264.77277221679685,0
190,7757340,8555300.0,8816300.0,9629080.0,9612400.0,288.62061767578126,281.3353332519531,283.194189453125,274.7887878417969,264.77277221679685,272.02802734375,1
191,8555300,8816300.0,9629080.0,9612400.0,8021420.0,281.3353332519531,283.194189453125,274.7887878417969,264.77277221679685,272.02802734375,264.31932373046874,0
192,8816300,9629080.0,9612400.0,8021420.0,11591080.0,283.194189453125,274.7887878417969,264.77277221679685,272.02802734375,264.31932373046874,239.44644470214843,0
193,9629080,9612400.0,8021420.0,11591080.0,12116000.0,274.7887878417969,264.77277221679685,272.02802734375,264.31932373046874,239.44644470214843,241.10710754394532,1
194,9612400,8021420.0,11591080.0,12116000.0,6194580.0,264.77277221679685,272.02802734375,264.31932373046874,239.44644470214843,241.10710754394532,237.8548553466797,0
195,8021420,11591080.0,12116000.0,6194580.0,6085460.0,272.02802734375,264.31932373046874,239.44644470214843,241.10710754394532,237.8548553466797,250.64864501953124,1
196,11591080,12116000.0,6194580.0,6085460.0,6904400.0,264.31932373046874,239.44644470214843,241.10710754394532,237.8548553466797,250.64864501953124,247.29529724121093,0
197,12116000,6194580.0,6085460.0,6904400.0,6961920.0,239.44644470214843,241.10710754394532,237.8548553466797,250.64864501953124,247.29529724121093,239.25125122070312,0
198,6194580,6085460.0,6904400.0,6961920.0,6008540.0,241.10710754394532,237.8548553466797,250.64864501953124,247.29529724121093,239.25125122070312,228.9749786376953,0
199,6085460,6904400.0,6961920.0,6008540.0,9453340.0,237.8548553466797,250.64864501953124,247.29529724121093,239.25125122070312,228.9749786376953,212.63062744140626,0
200,6904400,6961920.0,6008540.0,9453340.0,13975440.0,250.64864501953124,247.29529724121093,239.25125122070312,228.9749786376953,212.63062744140626,218.16917114257814,1
201,6961920,6008540.0,9453340.0,13975440.0,16495600.0,247.29529724121093,239.25125122070312,228.9749786376953,212.63062744140626,218.16917114257814,216.73273010253905,0
202,6008540,9453340.0,13975440.0,16495600.0,9656800.0,239.25125122070312,228.9749786376953,212.63062744140626,218.16917114257814,216.73273010253905,197.26126403808593,0
