,Volume (t-10),Volume (t-9),Volume (t-8),Volume (t-7),Volume (t-6),Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-10),Close (t-9),Close (t-8),Close (t-7),Close (t-6),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
520,73569380.0,66434820.0,56864200.0,65412400.0,75670520.0,84854360.0,66311920.0,72587560.0,62616020.0,70671820.0,29.511999893188477,29.922000122070312,28.3939998626709,27.98399963378906,27.78599967956543,28.431999969482423,28.26399955749512,27.62200012207031,25.793999862670898,25.852000045776368,26.25,1
521,66434820.0,56864200.0,65412400.0,75670520.0,84854360.0,66311920.0,72587560.0,62616020.0,70671820.0,98488940.0,29.922000122070312,28.3939998626709,27.98399963378906,27.78599967956543,28.431999969482423,28.26399955749512,27.62200012207031,25.793999862670898,25.852000045776368,26.25,25.888000106811525,0
522,56864200.0,65412400.0,75670520.0,84854360.0,66311920.0,72587560.0,62616020.0,70671820.0,98488940.0,63565720.0,28.3939998626709,27.98399963378906,27.78599967956543,28.431999969482423,28.26399955749512,27.62200012207031,25.793999862670898,25.852000045776368,26.25,25.888000106811525,25.93400001525879,1
523,65412400.0,75670520.0,84854360.0,66311920.0,72587560.0,62616020.0,70671820.0,98488940.0,63565720.0,76723420.0,27.98399963378906,27.78599967956543,28.431999969482423,28.26399955749512,27.62200012207031,25.793999862670898,25.852000045776368,26.25,25.888000106811525,25.93400001525879,27.889999771118163,1
524,75670520.0,84854360.0,66311920.0,72587560.0,62616020.0,70671820.0,98488940.0,63565720.0,76723420.0,69220380.0,27.78599967956543,28.431999969482423,28.26399955749512,27.62200012207031,25.793999862670898,25.852000045776368,26.25,25.888000106811525,25.93400001525879,27.889999771118163,27.604000091552734,0
525,84854360.0,66311920.0,72587560.0,62616020.0,70671820.0,98488940.0,63565720.0,76723420.0,69220380.0,43381600.0,28.431999969482423,28.26399955749512,27.62200012207031,25.793999862670898,25.852000045776368,26.25,25.888000106811525,25.93400001525879,27.889999771118163,27.604000091552734,27.502000045776366,0
526,66311920.0,72587560.0,62616020.0,70671820.0,98488940.0,63565720.0,76723420.0,69220380.0,43381600.0,44335120.0,28.26399955749512,27.62200012207031,25.793999862670898,25.852000045776368,26.25,25.888000106811525,25.93400001525879,27.889999771118163,27.604000091552734,27.502000045776366,27.116000366210937,0
527,72587560.0,62616020.0,70671820.0,98488940.0,63565720.0,76723420.0,69220380.0,43381600.0,44335120.0,57691380.0,27.62200012207031,25.793999862670898,25.852000045776368,26.25,25.888000106811525,25.93400001525879,27.889999771118163,27.604000091552734,27.502000045776366,27.116000366210937,26.33000030517578,0
528,62616020.0,70671820.0,98488940.0,63565720.0,76723420.0,69220380.0,43381600.0,44335120.0,57691380.0,75625980.0,25.793999862670898,25.852000045776368,26.25,25.888000106811525,25.93400001525879,27.889999771118163,27.604000091552734,27.502000045776366,27.116000366210937,26.33000030517578,26.052000045776367,0
529,70671820.0,98488940.0,63565720.0,76723420.0,69220380.0,43381600.0,44335120.0,57691380.0,75625980.0,101794200.0,25.852000045776368,26.25,25.888000106811525,25.93400001525879,27.889999771118163,27.604000091552734,27.502000045776366,27.116000366210937,26.33000030517578,26.052000045776367,25.665999984741212,0
530,98488940.0,63565720.0,76723420.0,69220380.0,43381600.0,44335120.0,57691380.0,75625980.0,101794200.0,101753780.0,26.25,25.888000106811525,25.93400001525879,27.889999771118163,27.604000091552734,27.502000045776366,27.116000366210937,26.33000030517578,26.052000045776367,25.665999984741212,26.36599998474121,1
531,63565720.0,76723420.0,69220380.0,43381600.0,44335120.0,57691380.0,75625980.0,101794200.0,101753780.0,105019380.0,25.888000106811525,25.93400001525879,27.889999771118163,27.604000091552734,27.502000045776366,27.116000366210937,26.33000030517578,26.052000045776367,25.665999984741212,26.36599998474121,23.953999710083007,0
532,76723420.0,69220380.0,43381600.0,44335120.0,57691380.0,75625980.0,101794200.0,101753780.0,105019380.0,142030500.0,25.93400001525879,27.889999771118163,27.604000091552734,27.502000045776366,27.116000366210937,26.33000030517578,26.052000045776367,25.665999984741212,26.36599998474121,23.953999710083007,23.59000015258789,0
533,69220380.0,43381600.0,44335120.0,57691380.0,75625980.0,101794200.0,101753780.0,105019380.0,142030500.0,162701160.0,27.889999771118163,27.604000091552734,27.502000045776366,27.116000366210937,26.33000030517578,26.052000045776367,25.665999984741212,26.36599998474121,23.953999710083007,23.59000015258789,23.172000122070312,0
534,43381600.0,44335120.0,57691380.0,75625980.0,101794200.0,101753780.0,105019380.0,142030500.0,162701160.0,126474380.0,27.604000091552734,27.502000045776366,27.116000366210937,26.33000030517578,26.052000045776367,25.665999984741212,26.36599998474121,23.953999710083007,23.59000015258789,23.172000122070312,22.373999786376952,0
535,44335120.0,57691380.0,75625980.0,101794200.0,101753780.0,105019380.0,142030500.0,162701160.0,126474380.0,122543440.0,27.502000045776366,27.116000366210937,26.33000030517578,26.052000045776367,25.665999984741212,26.36599998474121,23.953999710083007,23.59000015258789,23.172000122070312,22.373999786376952,22.288000106811523,0
536,57691380.0,75625980.0,101794200.0,101753780.0,105019380.0,142030500.0,162701160.0,126474380.0,122543440.0,80758220.0,27.116000366210937,26.33000030517578,26.052000045776367,25.665999984741212,26.36599998474121,23.953999710083007,23.59000015258789,23.172000122070312,22.373999786376952,22.288000106811523,21.10999984741211,0
537,75625980.0,101794200.0,101753780.0,105019380.0,142030500.0,162701160.0,126474380.0,122543440.0,80758220.0,90990720.0,26.33000030517578,26.052000045776367,25.665999984741212,26.36599998474121,23.953999710083007,23.59000015258789,23.172000122070312,22.373999786376952,22.288000106811523,21.10999984741211,18.96400032043457,0
538,101794200.0,101753780.0,105019380.0,142030500.0,162701160.0,126474380.0,122543440.0,80758220.0,90990720.0,109084660.0,26.052000045776367,25.665999984741212,26.36599998474121,23.953999710083007,23.59000015258789,23.172000122070312,22.373999786376952,22.288000106811523,21.10999984741211,18.96400032043457,20.213999938964843,1
539,101753780.0,105019380.0,142030500.0,162701160.0,126474380.0,122543440.0,80758220.0,90990720.0,109084660.0,96759800.0,25.665999984741212,26.36599998474121,23.953999710083007,23.59000015258789,23.172000122070312,22.373999786376952,22.288000106811523,21.10999984741211,18.96400032043457,20.213999938964843,19.32200050354004,0
540,105019380.0,142030500.0,162701160.0,126474380.0,122543440.0,80758220.0,90990720.0,109084660.0,96759800.0,82201320.0,26.36599998474121,23.953999710083007,23.59000015258789,23.172000122070312,22.373999786376952,22.288000106811523,21.10999984741211,18.96400032043457,20.213999938964843,19.32200050354004,20.206000518798827,1
541,142030500.0,162701160.0,126474380.0,122543440.0,80758220.0,90990720.0,109084660.0,96759800.0,82201320.0,82177160.0,23.953999710083007,23.59000015258789,23.172000122070312,22.373999786376952,22.288000106811523,21.10999984741211,18.96400032043457,20.213999938964843,19.32200050354004,20.206000518798827,19.44600028991699,0
542,162701160.0,126474380.0,122543440.0,80758220.0,90990720.0,109084660.0,96759800.0,82201320.0,82177160.0,86165380.0,23.59000015258789,23.172000122070312,22.373999786376952,22.288000106811523,21.10999984741211,18.96400032043457,20.213999938964843,19.32200050354004,20.206000518798827,19.44600028991699,19.1439998626709,0
543,126474380.0,122543440.0,80758220.0,90990720.0,109084660.0,96759800.0,82201320.0,82177160.0,86165380.0,40916200.0,23.172000122070312,22.373999786376952,22.288000106811523,21.10999984741211,18.96400032043457,20.213999938964843,19.32200050354004,20.206000518798827,19.44600028991699,19.1439998626709,20.078000259399413,1
544,122543440.0,80758220.0,90990720.0,109084660.0,96759800.0,82201320.0,82177160.0,86165380.0,40916200.0,51857140.0,22.373999786376952,22.288000106811523,21.10999984741211,18.96400032043457,20.213999938964843,19.32200050354004,20.206000518798827,19.44600028991699,19.1439998626709,20.078000259399413,19.688000106811522,0
545,80758220.0,90990720.0,109084660.0,96759800.0,82201320.0,82177160.0,86165380.0,40916200.0,51857140.0,62157520.0,22.288000106811523,21.10999984741211,18.96400032043457,20.213999938964843,19.32200050354004,20.206000518798827,19.44600028991699,19.1439998626709,20.078000259399413,19.688000106811522,19.179999542236327,0
546,90990720.0,109084660.0,96759800.0,82201320.0,82177160.0,86165380.0,40916200.0,51857140.0,62157520.0,82855060.0,21.10999984741211,18.96400032043457,20.213999938964843,19.32200050354004,20.206000518798827,19.44600028991699,19.1439998626709,20.078000259399413,19.688000106811522,19.179999542236327,17.528000259399413,0
547,109084660.0,96759800.0,82201320.0,82177160.0,86165380.0,40916200.0,51857140.0,62157520.0,82855060.0,111554840.0,18.96400032043457,20.213999938964843,19.32200050354004,20.206000518798827,19.44600028991699,19.1439998626709,20.078000259399413,19.688000106811522,19.179999542236327,17.528000259399413,17.929999923706056,1
548,96759800.0,82201320.0,82177160.0,86165380.0,40916200.0,51857140.0,62157520.0,82855060.0,111554840.0,72583700.0,20.213999938964843,19.32200050354004,20.206000518798827,19.44600028991699,19.1439998626709,20.078000259399413,19.688000106811522,19.179999542236327,17.528000259399413,17.929999923706056,19.229999923706053,1
549,82201320.0,82177160.0,86165380.0,40916200.0,51857140.0,62157520.0,82855060.0,111554840.0,72583700.0,71337960.0,19.32200050354004,20.206000518798827,19.44600028991699,19.1439998626709,20.078000259399413,19.688000106811522,19.179999542236327,17.528000259399413,17.929999923706056,19.229999923706053,18.494000244140626,0
550,82177160.0,86165380.0,40916200.0,51857140.0,62157520.0,82855060.0,111554840.0,72583700.0,71337960.0,60547000.0,20.206000518798827,19.44600028991699,19.1439998626709,20.078000259399413,19.688000106811522,19.179999542236327,17.528000259399413,17.929999923706056,19.229999923706053,18.494000244140626,17.15199966430664,0
551,86165380.0,40916200.0,51857140.0,62157520.0,82855060.0,111554840.0,72583700.0,71337960.0,60547000.0,90401160.0,19.44600028991699,19.1439998626709,20.078000259399413,19.688000106811522,19.179999542236327,17.528000259399413,17.929999923706056,19.229999923706053,18.494000244140626,17.15199966430664,15.842000198364257,0
552,40916200.0,51857140.0,62157520.0,82855060.0,111554840.0,72583700.0,71337960.0,60547000.0,90401160.0,82700060.0,19.1439998626709,20.078000259399413,19.688000106811522,19.179999542236327,17.528000259399413,17.929999923706056,19.229999923706053,18.494000244140626,17.15199966430664,15.842000198364257,16.20599994659424,1
553,51857140.0,62157520.0,82855060.0,111554840.0,72583700.0,71337960.0,60547000.0,90401160.0,82700060.0,86540200.0,20.078000259399413,19.688000106811522,19.179999542236327,17.528000259399413,17.929999923706056,19.229999923706053,18.494000244140626,17.15199966430664,15.842000198364257,16.20599994659424,16.77999954223633,1
554,62157520.0,82855060.0,111554840.0,72583700.0,71337960.0,60547000.0,90401160.0,82700060.0,86540200.0,68436200.0,19.688000106811522,19.179999542236327,17.528000259399413,17.929999923706056,19.229999923706053,18.494000244140626,17.15199966430664,15.842000198364257,16.20599994659424,16.77999954223633,18.005999755859374,1
555,82855060.0,111554840.0,72583700.0,71337960.0,60547000.0,90401160.0,82700060.0,86540200.0,68436200.0,68214360.0,19.179999542236327,17.528000259399413,17.929999923706056,19.229999923706053,18.494000244140626,17.15199966430664,15.842000198364257,16.20599994659424,16.77999954223633,18.005999755859374,18.51599998474121,1
556,111554840.0,72583700.0,71337960.0,60547000.0,90401160.0,82700060.0,86540200.0,68436200.0,68214360.0,77049580.0,17.528000259399413,17.929999923706056,19.229999923706053,18.494000244140626,17.15199966430664,15.842000198364257,16.20599994659424,16.77999954223633,18.005999755859374,18.51599998474121,19.026000213623046,1
557,72583700.0,71337960.0,60547000.0,90401160.0,82700060.0,86540200.0,68436200.0,68214360.0,77049580.0,61463640.0,17.929999923706056,19.229999923706053,18.494000244140626,17.15199966430664,15.842000198364257,16.20599994659424,16.77999954223633,18.005999755859374,18.51599998474121,19.026000213623046,19.346000289916994,1
558,71337960.0,60547000.0,90401160.0,82700060.0,86540200.0,68436200.0,68214360.0,77049580.0,61463640.0,62010740.0,19.229999923706053,18.494000244140626,17.15199966430664,15.842000198364257,16.20599994659424,16.77999954223633,18.005999755859374,18.51599998474121,19.026000213623046,19.346000289916994,19.238000106811523,0
559,60547000.0,90401160.0,82700060.0,86540200.0,68436200.0,68214360.0,77049580.0,61463640.0,62010740.0,87572260.0,18.494000244140626,17.15199966430664,15.842000198364257,16.20599994659424,16.77999954223633,18.005999755859374,18.51599998474121,19.026000213623046,19.346000289916994,19.238000106811523,20.21599998474121,1
560,90401160.0,82700060.0,86540200.0,68436200.0,68214360.0,77049580.0,61463640.0,62010740.0,87572260.0,74974160.0,17.15199966430664,15.842000198364257,16.20599994659424,16.77999954223633,18.005999755859374,18.51599998474121,19.026000213623046,19.346000289916994,19.238000106811523,20.21599998474121,19.702000427246094,0
561,82700060.0,86540200.0,68436200.0,68214360.0,77049580.0,61463640.0,62010740.0,87572260.0,74974160.0,63422560.0,15.842000198364257,16.20599994659424,16.77999954223633,18.005999755859374,18.51599998474121,19.026000213623046,19.346000289916994,19.238000106811523,20.21599998474121,19.702000427246094,19.847999572753906,1
562,86540200.0,68436200.0,68214360.0,77049580.0,61463640.0,62010740.0,87572260.0,74974160.0,63422560.0,60168100.0,16.20599994659424,16.77999954223633,18.005999755859374,18.51599998474121,19.026000213623046,19.346000289916994,19.238000106811523,20.21599998474121,19.702000427246094,19.847999572753906,20.171999740600587,1
563,68436200.0,68214360.0,77049580.0,61463640.0,62010740.0,87572260.0,74974160.0,63422560.0,60168100.0,48088860.0,16.77999954223633,18.005999755859374,18.51599998474121,19.026000213623046,19.346000289916994,19.238000106811523,20.21599998474121,19.702000427246094,19.847999572753906,20.171999740600587,20.641999816894533,1
564,68214360.0,77049580.0,61463640.0,62010740.0,87572260.0,74974160.0,63422560.0,60168100.0,48088860.0,47363480.0,18.005999755859374,18.51599998474121,19.026000213623046,19.346000289916994,19.238000106811523,20.21599998474121,19.702000427246094,19.847999572753906,20.171999740600587,20.641999816894533,21.82999954223633,1
565,77049580.0,61463640.0,62010740.0,87572260.0,74974160.0,63422560.0,60168100.0,48088860.0,47363480.0,51177020.0,18.51599998474121,19.026000213623046,19.346000289916994,19.238000106811523,20.21599998474121,19.702000427246094,19.847999572753906,20.171999740600587,20.641999816894533,21.82999954223633,22.841999816894532,1
566,61463640.0,62010740.0,87572260.0,74974160.0,63422560.0,60168100.0,48088860.0,47363480.0,51177020.0,59472520.0,19.026000213623046,19.346000289916994,19.238000106811523,20.21599998474121,19.702000427246094,19.847999572753906,20.171999740600587,20.641999816894533,21.82999954223633,22.841999816894532,23.596000289916994,1
567,62010740.0,87572260.0,74974160.0,63422560.0,60168100.0,48088860.0,47363480.0,51177020.0,59472520.0,87476300.0,19.346000289916994,19.238000106811523,20.21599998474121,19.702000427246094,19.847999572753906,20.171999740600587,20.641999816894533,21.82999954223633,22.841999816894532,23.596000289916994,23.562000274658203,0
568,87572260.0,74974160.0,63422560.0,60168100.0,48088860.0,47363480.0,51177020.0,59472520.0,87476300.0,59349200.0,19.238000106811523,20.21599998474121,19.702000427246094,19.847999572753906,20.171999740600587,20.641999816894533,21.82999954223633,22.841999816894532,23.596000289916994,23.562000274658203,23.382000732421876,0
569,74974160.0,63422560.0,60168100.0,48088860.0,47363480.0,51177020.0,59472520.0,87476300.0,59349200.0,57766640.0,20.21599998474121,19.702000427246094,19.847999572753906,20.171999740600587,20.641999816894533,21.82999954223633,22.841999816894532,23.596000289916994,23.562000274658203,23.382000732421876,22.745999908447267,0
570,63422560.0,60168100.0,48088860.0,47363480.0,51177020.0,59472520.0,87476300.0,59349200.0,57766640.0,55253300.0,19.702000427246094,19.847999572753906,20.171999740600587,20.641999816894533,21.82999954223633,22.841999816894532,23.596000289916994,23.562000274658203,23.382000732421876,22.745999908447267,24.442000579833984,1
571,60168100.0,48088860.0,47363480.0,51177020.0,59472520.0,87476300.0,59349200.0,57766640.0,55253300.0,56896060.0,19.847999572753906,20.171999740600587,20.641999816894533,21.82999954223633,22.841999816894532,23.596000289916994,23.562000274658203,23.382000732421876,22.745999908447267,24.442000579833984,24.077999877929688,0
572,48088860.0,47363480.0,51177020.0,59472520.0,87476300.0,59349200.0,57766640.0,55253300.0,56896060.0,107725420.0,20.171999740600587,20.641999816894533,21.82999954223633,22.841999816894532,23.596000289916994,23.562000274658203,23.382000732421876,22.745999908447267,24.442000579833984,24.077999877929688,23.745999908447267,0
573,47363480.0,51177020.0,59472520.0,87476300.0,59349200.0,57766640.0,55253300.0,56896060.0,107725420.0,58365260.0,20.641999816894533,21.82999954223633,22.841999816894532,23.596000289916994,23.562000274658203,23.382000732421876,22.745999908447267,24.442000579833984,24.077999877929688,23.745999908447267,23.475999450683595,0
574,51177020.0,59472520.0,87476300.0,59349200.0,57766640.0,55253300.0,56896060.0,107725420.0,58365260.0,45608740.0,21.82999954223633,22.841999816894532,23.596000289916994,23.562000274658203,23.382000732421876,22.745999908447267,24.442000579833984,24.077999877929688,23.745999908447267,23.475999450683595,23.534000396728516,1
575,59472520.0,87476300.0,59349200.0,57766640.0,55253300.0,56896060.0,107725420.0,58365260.0,45608740.0,45722060.0,22.841999816894532,23.596000289916994,23.562000274658203,23.382000732421876,22.745999908447267,24.442000579833984,24.077999877929688,23.745999908447267,23.475999450683595,23.534000396728516,24.20199966430664,1
576,87476300.0,59349200.0,57766640.0,55253300.0,56896060.0,107725420.0,58365260.0,45608740.0,45722060.0,49699960.0,23.596000289916994,23.562000274658203,23.382000732421876,22.745999908447267,24.442000579833984,24.077999877929688,23.745999908447267,23.475999450683595,23.534000396728516,24.20199966430664,24.513999938964844,1
577,59349200.0,57766640.0,55253300.0,56896060.0,107725420.0,58365260.0,45608740.0,45722060.0,49699960.0,50916780.0,23.562000274658203,23.382000732421876,22.745999908447267,24.442000579833984,24.077999877929688,23.745999908447267,23.475999450683595,23.534000396728516,24.20199966430664,24.513999938964844,24.43800048828125,0
578,57766640.0,55253300.0,56896060.0,107725420.0,58365260.0,45608740.0,45722060.0,49699960.0,50916780.0,44705680.0,23.382000732421876,22.745999908447267,24.442000579833984,24.077999877929688,23.745999908447267,23.475999450683595,23.534000396728516,24.20199966430664,24.513999938964844,24.43800048828125,25.052000427246092,1
579,55253300.0,56896060.0,107725420.0,58365260.0,45608740.0,45722060.0,49699960.0,50916780.0,44705680.0,47627740.0,22.745999908447267,24.442000579833984,24.077999877929688,23.745999908447267,23.475999450683595,23.534000396728516,24.20199966430664,24.513999938964844,24.43800048828125,25.052000427246092,25.46799964904785,1
580,56896060.0,107725420.0,58365260.0,45608740.0,45722060.0,49699960.0,50916780.0,44705680.0,47627740.0,52260120.0,24.442000579833984,24.077999877929688,23.745999908447267,23.475999450683595,23.534000396728516,24.20199966430664,24.513999938964844,24.43800048828125,25.052000427246092,25.46799964904785,25.75799980163574,1
581,107725420.0,58365260.0,45608740.0,45722060.0,49699960.0,50916780.0,44705680.0,47627740.0,52260120.0,50680700.0,24.077999877929688,23.745999908447267,23.475999450683595,23.534000396728516,24.20199966430664,24.513999938964844,24.43800048828125,25.052000427246092,25.46799964904785,25.75799980163574,24.937999725341797,0
582,58365260.0,45608740.0,45722060.0,49699960.0,50916780.0,44705680.0,47627740.0,52260120.0,50680700.0,55050140.0,23.745999908447267,23.475999450683595,23.534000396728516,24.20199966430664,24.513999938964844,24.43800048828125,25.052000427246092,25.46799964904785,25.75799980163574,24.937999725341797,25.741999435424805,1
583,45608740.0,45722060.0,49699960.0,50916780.0,44705680.0,47627740.0,52260120.0,50680700.0,55050140.0,42460320.0,23.475999450683595,23.534000396728516,24.20199966430664,24.513999938964844,24.43800048828125,25.052000427246092,25.46799964904785,25.75799980163574,24.937999725341797,25.741999435424805,26.504000091552733,1
584,45722060.0,49699960.0,50916780.0,44705680.0,47627740.0,52260120.0,50680700.0,55050140.0,42460320.0,57308320.0,23.534000396728516,24.20199966430664,24.513999938964844,24.43800048828125,25.052000427246092,25.46799964904785,25.75799980163574,24.937999725341797,25.741999435424805,26.504000091552733,27.980000305175782,1
585,49699960.0,50916780.0,44705680.0,47627740.0,52260120.0,50680700.0,55050140.0,42460320.0,57308320.0,122147780.0,24.20199966430664,24.513999938964844,24.43800048828125,25.052000427246092,25.46799964904785,25.75799980163574,24.937999725341797,25.741999435424805,26.504000091552733,27.980000305175782,27.883999633789063,0
586,50916780.0,44705680.0,47627740.0,52260120.0,50680700.0,55050140.0,42460320.0,57308320.0,122147780.0,63043880.0,24.513999938964844,24.43800048828125,25.052000427246092,25.46799964904785,25.75799980163574,24.937999725341797,25.741999435424805,26.504000091552733,27.980000305175782,27.883999633789063,28.822000122070314,1
587,44705680.0,47627740.0,52260120.0,50680700.0,55050140.0,42460320.0,57308320.0,122147780.0,63043880.0,52936540.0,24.43800048828125,25.052000427246092,25.46799964904785,25.75799980163574,24.937999725341797,25.741999435424805,26.504000091552733,27.980000305175782,27.883999633789063,28.822000122070314,29.728000259399415,1
588,47627740.0,52260120.0,50680700.0,55050140.0,42460320.0,57308320.0,122147780.0,63043880.0,52936540.0,59519920.0,25.052000427246092,25.46799964904785,25.75799980163574,24.937999725341797,25.741999435424805,26.504000091552733,27.980000305175782,27.883999633789063,28.822000122070314,29.728000259399415,29.808000564575195,1
589,52260120.0,50680700.0,55050140.0,42460320.0,57308320.0,122147780.0,63043880.0,52936540.0,59519920.0,41164480.0,25.46799964904785,25.75799980163574,24.937999725341797,25.741999435424805,26.504000091552733,27.980000305175782,27.883999633789063,28.822000122070314,29.728000259399415,29.808000564575195,29.65,0
590,50680700.0,55050140.0,42460320.0,57308320.0,122147780.0,63043880.0,52936540.0,59519920.0,41164480.0,40567580.0,25.75799980163574,24.937999725341797,25.741999435424805,26.504000091552733,27.980000305175782,27.883999633789063,28.822000122070314,29.728000259399415,29.808000564575195,29.65,29.78400001525879,1
591,55050140.0,42460320.0,57308320.0,122147780.0,63043880.0,52936540.0,59519920.0,41164480.0,40567580.0,44989820.0,24.937999725341797,25.741999435424805,26.504000091552733,27.980000305175782,27.883999633789063,28.822000122070314,29.728000259399415,29.808000564575195,29.65,29.78400001525879,29.936000442504884,1
592,42460320.0,57308320.0,122147780.0,63043880.0,52936540.0,59519920.0,41164480.0,40567580.0,44989820.0,45459520.0,25.741999435424805,26.504000091552733,27.980000305175782,27.883999633789063,28.822000122070314,29.728000259399415,29.808000564575195,29.65,29.78400001525879,29.936000442504884,30.72400016784668,1
593,57308320.0,122147780.0,63043880.0,52936540.0,59519920.0,41164480.0,40567580.0,44989820.0,45459520.0,42002940.0,26.504000091552733,27.980000305175782,27.883999633789063,28.822000122070314,29.728000259399415,29.808000564575195,29.65,29.78400001525879,29.936000442504884,30.72400016784668,30.989999771118164,1
594,122147780.0,63043880.0,52936540.0,59519920.0,41164480.0,40567580.0,44989820.0,45459520.0,42002940.0,33489040.0,27.980000305175782,27.883999633789063,28.822000122070314,29.728000259399415,29.808000564575195,29.65,29.78400001525879,29.936000442504884,30.72400016784668,30.989999771118164,30.62200012207031,0
595,63043880.0,52936540.0,59519920.0,41164480.0,40567580.0,44989820.0,45459520.0,42002940.0,33489040.0,55688760.0,27.883999633789063,28.822000122070314,29.728000259399415,29.808000564575195,29.65,29.78400001525879,29.936000442504884,30.72400016784668,30.989999771118164,30.62200012207031,30.66800003051758,1
596,52936540.0,59519920.0,41164480.0,40567580.0,44989820.0,45459520.0,42002940.0,33489040.0,55688760.0,61498520.0,28.822000122070314,29.728000259399415,29.808000564575195,29.65,29.78400001525879,29.936000442504884,30.72400016784668,30.989999771118164,30.62200012207031,30.66800003051758,29.67599983215332,0
597,59519920.0,41164480.0,40567580.0,44989820.0,45459520.0,42002940.0,33489040.0,55688760.0,61498520.0,71990740.0,29.728000259399415,29.808000564575195,29.65,29.78400001525879,29.936000442504884,30.72400016784668,30.989999771118164,30.62200012207031,30.66800003051758,29.67599983215332,28.77599983215332,0
598,41164480.0,40567580.0,44989820.0,45459520.0,42002940.0,33489040.0,55688760.0,61498520.0,71990740.0,103139300.0,29.808000564575195,29.65,29.78400001525879,29.936000442504884,30.72400016784668,30.989999771118164,30.62200012207031,30.66800003051758,29.67599983215332,28.77599983215332,28.043999862670898,0
599,40567580.0,44989820.0,45459520.0,42002940.0,33489040.0,55688760.0,61498520.0,71990740.0,103139300.0,66444880.0,29.65,29.78400001525879,29.936000442504884,30.72400016784668,30.989999771118164,30.62200012207031,30.66800003051758,29.67599983215332,28.77599983215332,28.043999862670898,28.19600028991699,1
600,44989820.0,45459520.0,42002940.0,33489040.0,55688760.0,61498520.0,71990740.0,103139300.0,66444880.0,58704140.0,29.78400001525879,29.936000442504884,30.72400016784668,30.989999771118164,30.62200012207031,30.66800003051758,29.67599983215332,28.77599983215332,28.043999862670898,28.19600028991699,28.68599967956543,1
601,45459520.0,42002940.0,33489040.0,55688760.0,61498520.0,71990740.0,103139300.0,66444880.0,58704140.0,43889500.0,29.936000442504884,30.72400016784668,30.989999771118164,30.62200012207031,30.66800003051758,29.67599983215332,28.77599983215332,28.043999862670898,28.19600028991699,28.68599967956543,28.641999816894533,0
602,42002940.0,33489040.0,55688760.0,61498520.0,71990740.0,103139300.0,66444880.0,58704140.0,43889500.0,54895460.0,30.72400016784668,30.989999771118164,30.62200012207031,30.66800003051758,29.67599983215332,28.77599983215332,28.043999862670898,28.19600028991699,28.68599967956543,28.641999816894533,28.723999404907225,1
603,33489040.0,55688760.0,61498520.0,71990740.0,103139300.0,66444880.0,58704140.0,43889500.0,54895460.0,46693980.0,30.989999771118164,30.62200012207031,30.66800003051758,29.67599983215332,28.77599983215332,28.043999862670898,28.19600028991699,28.68599967956543,28.641999816894533,28.723999404907225,29.34800033569336,1
604,55688760.0,61498520.0,71990740.0,103139300.0,66444880.0,58704140.0,43889500.0,54895460.0,46693980.0,38334220.0,30.62200012207031,30.66800003051758,29.67599983215332,28.77599983215332,28.043999862670898,28.19600028991699,28.68599967956543,28.641999816894533,28.723999404907225,29.34800033569336,29.665999984741212,1
605,61498520.0,71990740.0,103139300.0,66444880.0,58704140.0,43889500.0,54895460.0,46693980.0,38334220.0,47781960.0,30.66800003051758,29.67599983215332,28.77599983215332,28.043999862670898,28.19600028991699,28.68599967956543,28.641999816894533,28.723999404907225,29.34800033569336,29.665999984741212,29.66400032043457,0
606,71990740.0,103139300.0,66444880.0,58704140.0,43889500.0,54895460.0,46693980.0,38334220.0,47781960.0,52163000.0,29.67599983215332,28.77599983215332,28.043999862670898,28.19600028991699,28.68599967956543,28.641999816894533,28.723999404907225,29.34800033569336,29.665999984741212,29.66400032043457,29.404000091552735,0
607,103139300.0,66444880.0,58704140.0,43889500.0,54895460.0,46693980.0,38334220.0,47781960.0,52163000.0,55699740.0,28.77599983215332,28.043999862670898,28.19600028991699,28.68599967956543,28.641999816894533,28.723999404907225,29.34800033569336,29.665999984741212,29.66400032043457,29.404000091552735,30.560000228881837,1
608,66444880.0,58704140.0,43889500.0,54895460.0,46693980.0,38334220.0,47781960.0,52163000.0,55699740.0,50976500.0,28.043999862670898,28.19600028991699,28.68599967956543,28.641999816894533,28.723999404907225,29.34800033569336,29.665999984741212,29.66400032043457,29.404000091552735,30.560000228881837,31.158000183105468,1
609,58704140.0,43889500.0,54895460.0,46693980.0,38334220.0,47781960.0,52163000.0,55699740.0,50976500.0,69212720.0,28.19600028991699,28.68599967956543,28.641999816894533,28.723999404907225,29.34800033569336,29.665999984741212,29.66400032043457,29.404000091552735,30.560000228881837,31.158000183105468,30.96599998474121,0
610,43889500.0,54895460.0,46693980.0,38334220.0,47781960.0,52163000.0,55699740.0,50976500.0,69212720.0,75273980.0,28.68599967956543,28.641999816894533,28.723999404907225,29.34800033569336,29.665999984741212,29.66400032043457,29.404000091552735,30.560000228881837,31.158000183105468,30.96599998474121,30.072000122070314,0
