,Volume (t-10),Volume (t-9),Volume (t-8),Volume (t-7),Volume (t-6),Volume (t-5),Volume (t-4),Volume (t-3),Volume (t-2),Volume (t-1),Close (t-10),Close (t-9),Close (t-8),Close (t-7),Close (t-6),Close (t-5),Close (t-4),Close (t-3),Close (t-2),Close (t-1),Close (t),movement
158,15872040,10999380.0,9177140.0,12218480.0,14100800.0,15215940.0,21912980.0,13997860.0,10554820.0,18700600.0,312.3193115234375,342.9369384765625,354.9809814453125,345.14013671875,332.865869140625,319.45545654296876,346.80780639648435,354.54254760742185,337.7307373046875,318.7747802734375,347.8798828125,1
159,18700600,7346080.0,10999380.0,9177140.0,12218480.0,14100800.0,15215940.0,21912980.0,13997860.0,10554820.0,318.7747802734375,347.8798828125,342.9369384765625,354.9809814453125,345.14013671875,332.865869140625,319.45545654296876,346.80780639648435,354.54254760742185,337.7307373046875,346.8738708496094,1
160,10554820,6170080.0,7346080.0,10999380.0,9177140.0,12218480.0,14100800.0,15215940.0,21912980.0,13997860.0,337.7307373046875,346.8738708496094,347.8798828125,342.9369384765625,354.9809814453125,345.14013671875,332.865869140625,319.45545654296876,346.80780639648435,354.54254760742185,324.1101135253906,0
161,13997860,12058360.0,6170080.0,7346080.0,10999380.0,9177140.0,12218480.0,14100800.0,15215940.0,21912980.0,354.54254760742185,324.1101135253906,346.8738708496094,347.8798828125,342.9369384765625,354.9809814453125,345.14013671875,332.865869140625,319.45545654296876,346.80780639648435,314.9609680175781,0
162,21912980,13494240.0,12058360.0,6170080.0,7346080.0,10999380.0,9177140.0,12218480.0,14100800.0,15215940.0,346.80780639648435,314.9609680175781,324.1101135253906,346.8738708496094,347.8798828125,342.9369384765625,354.9809814453125,345.14013671875,332.865869140625,319.45545654296876,287.6986999511719,0
163,15215940,20528860.0,13494240.0,12058360.0,6170080.0,7346080.0,10999380.0,9177140.0,12218480.0,14100800.0,319.45545654296876,287.6986999511719,314.9609680175781,324.1101135253906,346.8738708496094,347.8798828125,342.9369384765625,354.9809814453125,345.14013671875,332.865869140625,273.7707763671875,0
164,14100800,20983380.0,20528860.0,13494240.0,12058360.0,6170080.0,7346080.0,10999380.0,9177140.0,12218480.0,332.865869140625,273.7707763671875,287.6986999511719,314.9609680175781,324.1101135253906,346.8738708496094,347.8798828125,342.9369384765625,354.9809814453125,345.14013671875,252.8108123779297,0
165,12218480,18683080.0,20983380.0,20528860.0,13494240.0,12058360.0,6170080.0,7346080.0,10999380.0,9177140.0,345.14013671875,252.8108123779297,273.7707763671875,287.6986999511719,314.9609680175781,324.1101135253906,346.8738708496094,347.8798828125,342.9369384765625,354.9809814453125,263.8398376464844,0
166,9177140,12319540.0,18683080.0,20983380.0,20528860.0,13494240.0,12058360.0,6170080.0,7346080.0,10999380.0,354.9809814453125,263.8398376464844,252.8108123779297,273.7707763671875,287.6986999511719,314.9609680175781,324.1101135253906,346.8738708496094,347.8798828125,342.9369384765625,251.7567626953125,0
167,10999380,13018540.0,12319540.0,18683080.0,20983380.0,20528860.0,13494240.0,12058360.0,6170080.0,7346080.0,342.9369384765625,251.7567626953125,263.8398376464844,252.8108123779297,273.7707763671875,287.6986999511719,314.9609680175781,324.1101135253906,346.8738708496094,347.8798828125,234.29830017089844,0
168,7346080,22767560.0,13018540.0,12319540.0,18683080.0,20983380.0,20528860.0,13494240.0,12058360.0,6170080.0,347.8798828125,234.29830017089844,251.7567626953125,263.8398376464844,252.8108123779297,273.7707763671875,287.6986999511719,314.9609680175781,324.1101135253906,346.8738708496094,217.41441650390624,0
169,6170080,17817240.0,22767560.0,13018540.0,12319540.0,18683080.0,20983380.0,20528860.0,13494240.0,12058360.0,346.8738708496094,217.41441650390624,234.29830017089844,251.7567626953125,263.8398376464844,252.8108123779297,273.7707763671875,287.6986999511719,314.9609680175781,324.1101135253906,218.30029907226563,0
170,12058360,15052080.0,17817240.0,22767560.0,13018540.0,12319540.0,18683080.0,20983380.0,20528860.0,13494240.0,324.1101135253906,218.30029907226563,217.41441650390624,234.29830017089844,251.7567626953125,263.8398376464844,252.8108123779297,273.7707763671875,287.6986999511719,314.9609680175781,221.8268280029297,0
171,13494240,14355460.0,15052080.0,17817240.0,22767560.0,13018540.0,12319540.0,18683080.0,20983380.0,20528860.0,314.9609680175781,221.8268280029297,218.30029907226563,217.41441650390624,234.29830017089844,251.7567626953125,263.8398376464844,252.8108123779297,273.7707763671875,287.6986999511719,224.877880859375,0
172,20528860,10379020.0,14355460.0,15052080.0,17817240.0,22767560.0,13018540.0,12319540.0,18683080.0,20983380.0,287.6986999511719,224.877880859375,221.8268280029297,218.30029907226563,217.41441650390624,234.29830017089844,251.7567626953125,263.8398376464844,252.8108123779297,273.7707763671875,233.88788757324218,0
173,20983380,11654360.0,10379020.0,14355460.0,15052080.0,17817240.0,22767560.0,13018540.0,12319540.0,18683080.0,273.7707763671875,233.88788757324218,224.877880859375,221.8268280029297,218.30029907226563,217.41441650390624,234.29830017089844,251.7567626953125,263.8398376464844,252.8108123779297,229.15115356445312,0
174,18683080,9474640.0,11654360.0,10379020.0,14355460.0,15052080.0,17817240.0,22767560.0,13018540.0,12319540.0,252.8108123779297,229.15115356445312,233.88788757324218,224.877880859375,221.8268280029297,218.30029907226563,217.41441650390624,234.29830017089844,251.7567626953125,263.8398376464844,253.93092651367186,0
175,12319540,21817120.0,9474640.0,11654360.0,10379020.0,14355460.0,15052080.0,17817240.0,22767560.0,13018540.0,263.8398376464844,253.93092651367186,229.15115356445312,233.88788757324218,224.877880859375,221.8268280029297,218.30029907226563,217.41441650390624,234.29830017089844,251.7567626953125,274.69269409179685,1
176,13018540,8621560.0,21817120.0,9474640.0,11654360.0,10379020.0,14355460.0,15052080.0,17817240.0,22767560.0,251.7567626953125,274.69269409179685,253.93092651367186,229.15115356445312,233.88788757324218,224.877880859375,221.8268280029297,218.30029907226563,217.41441650390624,234.29830017089844,293.2852844238281,1
177,22767560,12952940.0,8621560.0,21817120.0,9474640.0,11654360.0,10379020.0,14355460.0,15052080.0,17817240.0,234.29830017089844,293.2852844238281,274.69269409179685,253.93092651367186,229.15115356445312,233.88788757324218,224.877880859375,221.8268280029297,218.30029907226563,217.41441650390624,290.60560302734376,1
178,17817240,10488720.0,12952940.0,8621560.0,21817120.0,9474640.0,11654360.0,10379020.0,14355460.0,15052080.0,217.41441650390624,290.60560302734376,293.2852844238281,274.69269409179685,253.93092651367186,229.15115356445312,233.88788757324218,224.877880859375,221.8268280029297,218.30029907226563,289.6386413574219,1
179,15052080,8755460.0,10488720.0,12952940.0,8621560.0,21817120.0,9474640.0,11654360.0,10379020.0,14355460.0,218.30029907226563,289.6386413574219,290.60560302734376,293.2852844238281,274.69269409179685,253.93092651367186,229.15115356445312,233.88788757324218,224.877880859375,221.8268280029297,277.5986022949219,1
180,14355460,9547100.0,8755460.0,10488720.0,12952940.0,8621560.0,21817120.0,9474640.0,11654360.0,10379020.0,221.8268280029297,277.5986022949219,289.6386413574219,290.60560302734376,293.2852844238281,274.69269409179685,253.93092651367186,229.15115356445312,233.88788757324218,224.877880859375,288.62061767578126,1
181,10379020,7757340.0,9547100.0,8755460.0,10488720.0,12952940.0,8621560.0,21817120.0,9474640.0,11654360.0,224.877880859375,288.62061767578126,277.5986022949219,289.6386413574219,290.60560302734376,293.2852844238281,274.69269409179685,253.93092651367186,229.15115356445312,233.88788757324218,281.3353332519531,1
182,11654360,8555300.0,7757340.0,9547100.0,8755460.0,10488720.0,12952940.0,8621560.0,21817120.0,9474640.0,233.88788757324218,281.3353332519531,288.62061767578126,277.5986022949219,289.6386413574219,290.60560302734376,293.2852844238281,274.69269409179685,253.93092651367186,229.15115356445312,283.194189453125,1
183,9474640,8816300.0,8555300.0,7757340.0,9547100.0,8755460.0,10488720.0,12952940.0,8621560.0,21817120.0,229.15115356445312,283.194189453125,281.3353332519531,288.62061767578126,277.5986022949219,289.6386413574219,290.60560302734376,293.2852844238281,274.69269409179685,253.93092651367186,274.7887878417969,1
184,21817120,9629080.0,8816300.0,8555300.0,7757340.0,9547100.0,8755460.0,10488720.0,12952940.0,8621560.0,253.93092651367186,274.7887878417969,283.194189453125,281.3353332519531,288.62061767578126,277.5986022949219,289.6386413574219,290.60560302734376,293.2852844238281,274.69269409179685,264.77277221679685,0
185,8621560,9612400.0,9629080.0,8816300.0,8555300.0,7757340.0,9547100.0,8755460.0,10488720.0,12952940.0,274.69269409179685,264.77277221679685,274.7887878417969,283.194189453125,281.3353332519531,288.62061767578126,277.5986022949219,289.6386413574219,290.60560302734376,293.2852844238281,272.02802734375,0
186,12952940,8021420.0,9612400.0,9629080.0,8816300.0,8555300.0,7757340.0,9547100.0,8755460.0,10488720.0,293.2852844238281,272.02802734375,264.77277221679685,274.7887878417969,283.194189453125,281.3353332519531,288.62061767578126,277.5986022949219,289.6386413574219,290.60560302734376,264.31932373046874,0
187,10488720,11591080.0,8021420.0,9612400.0,9629080.0,8816300.0,8555300.0,7757340.0,9547100.0,8755460.0,290.60560302734376,264.31932373046874,272.02802734375,264.77277221679685,274.7887878417969,283.194189453125,281.3353332519531,288.62061767578126,277.5986022949219,289.6386413574219,239.44644470214843,0
188,8755460,12116000.0,11591080.0,8021420.0,9612400.0,9629080.0,8816300.0,8555300.0,7757340.0,9547100.0,289.6386413574219,239.44644470214843,264.31932373046874,272.02802734375,264.77277221679685,274.7887878417969,283.194189453125,281.3353332519531,288.62061767578126,277.5986022949219,241.10710754394532,0
189,9547100,6194580.0,12116000.0,11591080.0,8021420.0,9612400.0,9629080.0,8816300.0,8555300.0,7757340.0,277.5986022949219,241.10710754394532,239.44644470214843,264.31932373046874,272.02802734375,264.77277221679685,274.7887878417969,283.194189453125,281.3353332519531,288.62061767578126,237.8548553466797,0
190,7757340,6085460.0,6194580.0,12116000.0,11591080.0,8021420.0,9612400.0,9629080.0,8816300.0,8555300.0,288.62061767578126,237.8548553466797,241.10710754394532,239.44644470214843,264.31932373046874,272.02802734375,264.77277221679685,274.7887878417969,283.194189453125,281.3353332519531,250.64864501953124,0
191,8555300,6904400.0,6085460.0,6194580.0,12116000.0,11591080.0,8021420.0,9612400.0,9629080.0,8816300.0,281.3353332519531,250.64864501953124,237.8548553466797,241.10710754394532,239.44644470214843,264.31932373046874,272.02802734375,264.77277221679685,274.7887878417969,283.194189453125,247.29529724121093,0
192,8816300,6961920.0,6904400.0,6085460.0,6194580.0,12116000.0,11591080.0,8021420.0,9612400.0,9629080.0,283.194189453125,247.29529724121093,250.64864501953124,237.8548553466797,241.10710754394532,239.44644470214843,264.31932373046874,272.02802734375,264.77277221679685,274.7887878417969,239.25125122070312,0
193,9629080,6008540.0,6961920.0,6904400.0,6085460.0,6194580.0,12116000.0,11591080.0,8021420.0,9612400.0,274.7887878417969,239.25125122070312,247.29529724121093,250.64864501953124,237.8548553466797,241.10710754394532,239.44644470214843,264.31932373046874,272.02802734375,264.77277221679685,228.9749786376953,0
194,9612400,9453340.0,6008540.0,6961920.0,6904400.0,6085460.0,6194580.0,12116000.0,11591080.0,8021420.0,264.77277221679685,228.9749786376953,239.25125122070312,247.29529724121093,250.64864501953124,237.8548553466797,241.10710754394532,239.44644470214843,264.31932373046874,272.02802734375,212.63062744140626,0
195,8021420,13975440.0,9453340.0,6008540.0,6961920.0,6904400.0,6085460.0,6194580.0,12116000.0,11591080.0,272.02802734375,212.63062744140626,228.9749786376953,239.25125122070312,247.29529724121093,250.64864501953124,237.8548553466797,241.10710754394532,239.44644470214843,264.31932373046874,218.16917114257814,0
196,11591080,16495600.0,13975440.0,9453340.0,6008540.0,6961920.0,6904400.0,6085460.0,6194580.0,12116000.0,264.31932373046874,218.16917114257814,212.63062744140626,228.9749786376953,239.25125122070312,247.29529724121093,250.64864501953124,237.8548553466797,241.10710754394532,239.44644470214843,216.73273010253905,0
197,12116000,9656800.0,16495600.0,13975440.0,9453340.0,6008540.0,6961920.0,6904400.0,6085460.0,6194580.0,239.44644470214843,216.73273010253905,218.16917114257814,212.63062744140626,228.9749786376953,239.25125122070312,247.29529724121093,250.64864501953124,237.8548553466797,241.10710754394532,197.26126403808593,0
198,6194580,13611060.0,9656800.0,16495600.0,13975440.0,9453340.0,6008540.0,6961920.0,6904400.0,6085460.0,241.10710754394532,197.26126403808593,216.73273010253905,218.16917114257814,212.63062744140626,228.9749786376953,239.25125122070312,247.29529724121093,250.64864501953124,237.8548553466797,171.80280151367188,0
199,6085460,21088520.0,13611060.0,9656800.0,16495600.0,13975440.0,9453340.0,6008540.0,6961920.0,6904400.0,237.8548553466797,171.80280151367188,197.26126403808593,216.73273010253905,218.16917114257814,212.63062744140626,228.9749786376953,239.25125122070312,247.29529724121093,250.64864501953124,181.0270263671875,0
200,6904400,21538640.0,21088520.0,13611060.0,9656800.0,16495600.0,13975440.0,9453340.0,6008540.0,6961920.0,250.64864501953124,181.0270263671875,171.80280151367188,197.26126403808593,216.73273010253905,218.16917114257814,212.63062744140626,228.9749786376953,239.25125122070312,247.29529724121093,179.1141143798828,0
201,6961920,13160080.0,21538640.0,21088520.0,13611060.0,9656800.0,16495600.0,13975440.0,9453340.0,6008540.0,247.29529724121093,179.1141143798828,181.0270263671875,171.80280151367188,197.26126403808593,216.73273010253905,218.16917114257814,212.63062744140626,228.9749786376953,239.25125122070312,177.7067077636719,0
202,6008540,15774100.0,13160080.0,21538640.0,21088520.0,13611060.0,9656800.0,16495600.0,13975440.0,9453340.0,239.25125122070312,177.7067077636719,179.1141143798828,181.0270263671875,171.80280151367188,197.26126403808593,216.73273010253905,218.16917114257814,212.63062744140626,228.9749786376953,171.9749725341797,0
203,9453340,13389360.0,15774100.0,13160080.0,21538640.0,21088520.0,13611060.0,9656800.0,16495600.0,13975440.0,228.9749786376953,171.9749725341797,177.7067077636719,179.1141143798828,181.0270263671875,171.80280151367188,197.26126403808593,216.73273010253905,218.16917114257814,212.63062744140626,154.48848571777344,0
204,13975440,20391380.0,13389360.0,15774100.0,13160080.0,21538640.0,21088520.0,13611060.0,9656800.0,16495600.0,212.63062744140626,154.48848571777344,171.9749725341797,177.7067077636719,179.1141143798828,181.0270263671875,171.80280151367188,197.26126403808593,216.73273010253905,218.16917114257814,140.1111083984375,0
205,16495600,17481840.0,20391380.0,13389360.0,15774100.0,13160080.0,21538640.0,21088520.0,13611060.0,9656800.0,218.16917114257814,140.1111083984375,154.48848571777344,171.9749725341797,177.7067077636719,179.1141143798828,181.0270263671875,171.80280151367188,197.26126403808593,216.73273010253905,139.19219360351562,0
206,9656800,14169420.0,17481840.0,20391380.0,13389360.0,15774100.0,13160080.0,21538640.0,21088520.0,13611060.0,216.73273010253905,139.19219360351562,140.1111083984375,154.48848571777344,171.9749725341797,177.7067077636719,179.1141143798828,181.0270263671875,171.80280151367188,197.26126403808593,141.63963928222657,0
207,13611060,12506080.0,14169420.0,17481840.0,20391380.0,13389360.0,15774100.0,13160080.0,21538640.0,21088520.0,197.26126403808593,141.63963928222657,139.19219360351562,140.1111083984375,154.48848571777344,171.9749725341797,177.7067077636719,179.1141143798828,181.0270263671875,171.80280151367188,154.2982971191406,0
208,21088520,12294100.0,12506080.0,14169420.0,17481840.0,20391380.0,13389360.0,15774100.0,13160080.0,21538640.0,171.80280151367188,154.2982971191406,141.63963928222657,139.19219360351562,140.1111083984375,154.48848571777344,171.9749725341797,177.7067077636719,179.1141143798828,181.0270263671875,155.96395874023438,0
209,21538640,10846280.0,12294100.0,12506080.0,14169420.0,17481840.0,20391380.0,13389360.0,15774100.0,13160080.0,181.0270263671875,155.96395874023438,154.2982971191406,141.63963928222657,139.19219360351562,140.1111083984375,154.48848571777344,171.9749725341797,177.7067077636719,179.1141143798828,150.33634033203126,0
210,13160080,6075340.0,10846280.0,12294100.0,12506080.0,14169420.0,17481840.0,20391380.0,13389360.0,15774100.0,179.1141143798828,150.33634033203126,155.96395874023438,154.2982971191406,141.63963928222657,139.19219360351562,140.1111083984375,154.48848571777344,171.9749725341797,177.7067077636719,161.47047119140626,0
211,15774100,8913440.0,6075340.0,10846280.0,12294100.0,12506080.0,14169420.0,17481840.0,20391380.0,13389360.0,177.7067077636719,161.47047119140626,150.33634033203126,155.96395874023438,154.2982971191406,141.63963928222657,139.19219360351562,140.1111083984375,154.48848571777344,171.9749725341797,156.9809783935547,0
212,13389360,8449840.0,8913440.0,6075340.0,10846280.0,12294100.0,12506080.0,14169420.0,17481840.0,20391380.0,171.9749725341797,156.9809783935547,161.47047119140626,150.33634033203126,155.96395874023438,154.2982971191406,141.63963928222657,139.19219360351562,140.1111083984375,154.48848571777344,149.2482452392578,0
213,20391380,11747640.0,8449840.0,8913440.0,6075340.0,10846280.0,12294100.0,12506080.0,14169420.0,17481840.0,154.48848571777344,149.2482452392578,156.9809783935547,161.47047119140626,150.33634033203126,155.96395874023438,154.2982971191406,141.63963928222657,139.19219360351562,140.1111083984375,167.37136840820312,1
214,17481840,14084260.0,11747640.0,8449840.0,8913440.0,6075340.0,10846280.0,12294100.0,12506080.0,14169420.0,140.1111083984375,167.37136840820312,149.2482452392578,156.9809783935547,161.47047119140626,150.33634033203126,155.96395874023438,154.2982971191406,141.63963928222657,139.19219360351562,171.79880065917968,1
215,14169420,12194600.0,14084260.0,11747640.0,8449840.0,8913440.0,6075340.0,10846280.0,12294100.0,12506080.0,139.19219360351562,171.79880065917968,167.37136840820312,149.2482452392578,156.9809783935547,161.47047119140626,150.33634033203126,155.96395874023438,154.2982971191406,141.63963928222657,183.1481475830078,1
216,12506080,11948380.0,12194600.0,14084260.0,11747640.0,8449840.0,8913440.0,6075340.0,10846280.0,12294100.0,141.63963928222657,183.1481475830078,171.79880065917968,167.37136840820312,149.2482452392578,156.9809783935547,161.47047119140626,150.33634033203126,155.96395874023438,154.2982971191406,174.4284240722656,1
217,12294100,10812100.0,11948380.0,12194600.0,14084260.0,11747640.0,8449840.0,8913440.0,6075340.0,10846280.0,154.2982971191406,174.4284240722656,183.1481475830078,171.79880065917968,167.37136840820312,149.2482452392578,156.9809783935547,161.47047119140626,150.33634033203126,155.96395874023438,169.40140380859376,1
218,10846280,11501120.0,10812100.0,11948380.0,12194600.0,14084260.0,11747640.0,8449840.0,8913440.0,6075340.0,155.96395874023438,169.40140380859376,174.4284240722656,183.1481475830078,171.79880065917968,167.37136840820312,149.2482452392578,156.9809783935547,161.47047119140626,150.33634033203126,158.73573608398436,1
219,6075340,13544720.0,11501120.0,10812100.0,11948380.0,12194600.0,14084260.0,11747640.0,8449840.0,8913440.0,150.33634033203126,158.73573608398436,169.40140380859376,174.4284240722656,183.1481475830078,171.79880065917968,167.37136840820312,149.2482452392578,156.9809783935547,161.47047119140626,156.64865112304688,0
220,8913440,11210960.0,13544720.0,11501120.0,10812100.0,11948380.0,12194600.0,14084260.0,11747640.0,8449840.0,161.47047119140626,156.64865112304688,158.73573608398436,169.40140380859376,174.4284240722656,183.1481475830078,171.79880065917968,167.37136840820312,149.2482452392578,156.9809783935547,164.98798828125,1
221,8449840,9398780.0,11210960.0,13544720.0,11501120.0,10812100.0,11948380.0,12194600.0,14084260.0,11747640.0,156.9809783935547,164.98798828125,156.64865112304688,158.73573608398436,169.40140380859376,174.4284240722656,183.1481475830078,171.79880065917968,167.37136840820312,149.2482452392578,174.25725708007812,1
222,11747640,8692800.0,9398780.0,11210960.0,13544720.0,11501120.0,10812100.0,11948380.0,12194600.0,14084260.0,149.2482452392578,174.25725708007812,164.98798828125,156.64865112304688,158.73573608398436,169.40140380859376,174.4284240722656,183.1481475830078,171.79880065917968,167.37136840820312,177.8898895263672,1
223,14084260,7323980.0,8692800.0,9398780.0,11210960.0,13544720.0,11501120.0,10812100.0,11948380.0,12194600.0,167.37136840820312,177.8898895263672,174.25725708007812,164.98798828125,156.64865112304688,158.73573608398436,169.40140380859376,174.4284240722656,183.1481475830078,171.79880065917968,184.1341339111328,1
224,12194600,6456800.0,7323980.0,8692800.0,9398780.0,11210960.0,13544720.0,11501120.0,10812100.0,11948380.0,171.79880065917968,184.1341339111328,177.8898895263672,174.25725708007812,164.98798828125,156.64865112304688,158.73573608398436,169.40140380859376,174.4284240722656,183.1481475830078,191.06005859375,1
225,11948380,13468120.0,6456800.0,7323980.0,8692800.0,9398780.0,11210960.0,13544720.0,11501120.0,10812100.0,183.1481475830078,191.06005859375,184.1341339111328,177.8898895263672,174.25725708007812,164.98798828125,156.64865112304688,158.73573608398436,169.40140380859376,174.4284240722656,192.73873596191407,1
226,10812100,6186640.0,13468120.0,6456800.0,7323980.0,8692800.0,9398780.0,11210960.0,13544720.0,11501120.0,174.4284240722656,192.73873596191407,191.06005859375,184.1341339111328,177.8898895263672,174.25725708007812,164.98798828125,156.64865112304688,158.73573608398436,169.40140380859376,196.87887573242188,1
227,11501120,6609320.0,6186640.0,13468120.0,6456800.0,7323980.0,8692800.0,9398780.0,11210960.0,13544720.0,169.40140380859376,196.87887573242188,192.73873596191407,191.06005859375,184.1341339111328,177.8898895263672,174.25725708007812,164.98798828125,156.64865112304688,158.73573608398436,202.0400421142578,1
228,13544720,5777320.0,6609320.0,6186640.0,13468120.0,6456800.0,7323980.0,8692800.0,9398780.0,11210960.0,158.73573608398436,202.0400421142578,196.87887573242188,192.73873596191407,191.06005859375,184.1341339111328,177.8898895263672,174.25725708007812,164.98798828125,156.64865112304688,196.48548583984376,1
229,11210960,6365980.0,5777320.0,6609320.0,6186640.0,13468120.0,6456800.0,7323980.0,8692800.0,9398780.0,156.64865112304688,196.48548583984376,202.0400421142578,196.87887573242188,192.73873596191407,191.06005859375,184.1341339111328,177.8898895263672,174.25725708007812,164.98798828125,199.24124145507812,1
230,9398780,5060640.0,6365980.0,5777320.0,6609320.0,6186640.0,13468120.0,6456800.0,7323980.0,8692800.0,164.98798828125,199.24124145507812,196.48548583984376,202.0400421142578,196.87887573242188,192.73873596191407,191.06005859375,184.1341339111328,177.8898895263672,174.25725708007812,209.0240264892578,1
231,8692800,5713160.0,5060640.0,6365980.0,5777320.0,6609320.0,6186640.0,13468120.0,6456800.0,7323980.0,174.25725708007812,209.0240264892578,199.24124145507812,196.48548583984376,202.0400421142578,196.87887573242188,192.73873596191407,191.06005859375,184.1341339111328,177.8898895263672,219.28328552246094,1
232,7323980,6875200.0,5713160.0,5060640.0,6365980.0,5777320.0,6609320.0,6186640.0,13468120.0,6456800.0,177.8898895263672,219.28328552246094,209.0240264892578,199.24124145507812,196.48548583984376,202.0400421142578,196.87887573242188,192.73873596191407,191.06005859375,184.1341339111328,212.1331329345703,1
233,6456800,6365220.0,6875200.0,5713160.0,5060640.0,6365980.0,5777320.0,6609320.0,6186640.0,13468120.0,184.1341339111328,212.1331329345703,219.28328552246094,209.0240264892578,199.24124145507812,196.48548583984376,202.0400421142578,196.87887573242188,192.73873596191407,191.06005859375,206.44043884277343,1
234,13468120,7136180.0,6365220.0,6875200.0,5713160.0,5060640.0,6365980.0,5777320.0,6609320.0,6186640.0,191.06005859375,206.44043884277343,212.1331329345703,219.28328552246094,209.0240264892578,199.24124145507812,196.48548583984376,202.0400421142578,196.87887573242188,192.73873596191407,209.8208251953125,1
235,6186640,5403420.0,7136180.0,6365220.0,6875200.0,5713160.0,5060640.0,6365980.0,5777320.0,6609320.0,192.73873596191407,209.8208251953125,206.44043884277343,212.1331329345703,219.28328552246094,209.0240264892578,199.24124145507812,196.48548583984376,202.0400421142578,196.87887573242188,203.8248260498047,1
236,6609320,5511020.0,5403420.0,7136180.0,6365220.0,6875200.0,5713160.0,5060640.0,6365980.0,5777320.0,196.87887573242188,203.8248260498047,209.8208251953125,206.44043884277343,212.1331329345703,219.28328552246094,209.0240264892578,199.24124145507812,196.48548583984376,202.0400421142578,211.40640869140626,1
237,5777320,6761480.0,5511020.0,5403420.0,7136180.0,6365220.0,6875200.0,5713160.0,5060640.0,6365980.0,202.0400421142578,211.40640869140626,203.8248260498047,209.8208251953125,206.44043884277343,212.1331329345703,219.28328552246094,209.0240264892578,199.24124145507812,196.48548583984376,216.0770751953125,1
238,6365980,8837880.0,6761480.0,5511020.0,5403420.0,7136180.0,6365220.0,6875200.0,5713160.0,5060640.0,196.48548583984376,216.0770751953125,211.40640869140626,203.8248260498047,209.8208251953125,206.44043884277343,212.1331329345703,219.28328552246094,209.0240264892578,199.24124145507812,220.71571350097656,1
239,5060640,5645900.0,8837880.0,6761480.0,5511020.0,5403420.0,7136180.0,6365220.0,6875200.0,5713160.0,199.24124145507812,220.71571350097656,216.0770751953125,211.40640869140626,203.8248260498047,209.8208251953125,206.44043884277343,212.1331329345703,219.28328552246094,209.0240264892578,224.8018005371094,1
240,5713160,5347060.0,5645900.0,8837880.0,6761480.0,5511020.0,5403420.0,7136180.0,6365220.0,6875200.0,209.0240264892578,224.8018005371094,220.71571350097656,216.0770751953125,211.40640869140626,203.8248260498047,209.8208251953125,206.44043884277343,212.1331329345703,219.28328552246094,227.8868896484375,1
241,6875200,4175740.0,5347060.0,5645900.0,8837880.0,6761480.0,5511020.0,5403420.0,7136180.0,6365220.0,219.28328552246094,227.8868896484375,224.8018005371094,220.71571350097656,216.0770751953125,211.40640869140626,203.8248260498047,209.8208251953125,206.44043884277343,212.1331329345703,225.86786804199218,1
242,6365220,4354220.0,4175740.0,5347060.0,5645900.0,8837880.0,6761480.0,5511020.0,5403420.0,7136180.0,212.1331329345703,225.86786804199218,227.8868896484375,224.8018005371094,220.71571350097656,216.0770751953125,211.40640869140626,203.8248260498047,209.8208251953125,206.44043884277343,233.60860900878907,1
243,7136180,5730860.0,4354220.0,4175740.0,5347060.0,5645900.0,8837880.0,6761480.0,5511020.0,5403420.0,206.44043884277343,233.60860900878907,225.86786804199218,227.8868896484375,224.8018005371094,220.71571350097656,216.0770751953125,211.40640869140626,203.8248260498047,209.8208251953125,230.35535583496093,1
244,5403420,4047140.0,5730860.0,4354220.0,4175740.0,5347060.0,5645900.0,8837880.0,6761480.0,5511020.0,209.8208251953125,230.35535583496093,233.60860900878907,225.86786804199218,227.8868896484375,224.8018005371094,220.71571350097656,216.0770751953125,211.40640869140626,203.8248260498047,231.46646423339843,1
245,5511020,4208600.0,4047140.0,5730860.0,4354220.0,4175740.0,5347060.0,5645900.0,8837880.0,6761480.0,203.8248260498047,231.46646423339843,230.35535583496093,233.60860900878907,225.86786804199218,227.8868896484375,224.8018005371094,220.71571350097656,216.0770751953125,211.40640869140626,240.72171936035156,1
246,6761480,5332660.0,4208600.0,4047140.0,5730860.0,4354220.0,4175740.0,5347060.0,5645900.0,8837880.0,211.40640869140626,240.72171936035156,231.46646423339843,230.35535583496093,233.60860900878907,225.86786804199218,227.8868896484375,224.8018005371094,220.71571350097656,216.0770751953125,248.52352600097657,1
247,8837880,5463640.0,5332660.0,4208600.0,4047140.0,5730860.0,4354220.0,4175740.0,5347060.0,5645900.0,216.0770751953125,248.52352600097657,240.72171936035156,231.46646423339843,230.35535583496093,233.60860900878907,225.86786804199218,227.8868896484375,224.8018005371094,220.71571350097656,247.50650329589843,1
248,5645900,4772400.0,5463640.0,5332660.0,4208600.0,4047140.0,5730860.0,4354220.0,4175740.0,5347060.0,220.71571350097656,247.50650329589843,248.52352600097657,240.72171936035156,231.46646423339843,230.35535583496093,233.60860900878907,225.86786804199218,227.8868896484375,224.8018005371094,250.60660400390626,1
249,5347060,6655560.0,4772400.0,5463640.0,5332660.0,4208600.0,4047140.0,5730860.0,4354220.0,4175740.0,224.8018005371094,250.60660400390626,247.50650329589843,248.52352600097657,240.72171936035156,231.46646423339843,230.35535583496093,233.60860900878907,225.86786804199218,227.8868896484375,263.4264282226562,1
