,t-5,t-4,t-3,t-2,t-1,t
336,1.5756000000000001,1.65228,1.51092,1.4743600000000001,1.5429799999999998,1.4453600000000002
337,1.65228,1.51092,1.4743600000000001,1.5429799999999998,1.4453600000000002,1.33898
338,1.51092,1.4743600000000001,1.5429799999999998,1.4453600000000002,1.33898,1.35208
339,1.4743600000000001,1.5429799999999998,1.4453600000000002,1.33898,1.35208,1.3564600000000002
340,1.5429799999999998,1.4453600000000002,1.33898,1.35208,1.3564600000000002,1.4933799999999997
341,1.4453600000000002,1.33898,1.35208,1.3564600000000002,1.4933799999999997,1.4303599999999999
342,1.33898,1.35208,1.3564600000000002,1.4933799999999997,1.4303599999999999,1.4550800000000002
343,1.35208,1.3564600000000002,1.4933799999999997,1.4303599999999999,1.4550800000000002,1.4869799999999997
344,1.3564600000000002,1.4933799999999997,1.4303599999999999,1.4550800000000002,1.4869799999999997,1.5936
345,1.4933799999999997,1.4303599999999999,1.4550800000000002,1.4869799999999997,1.5936,1.69144
346,1.4303599999999999,1.4550800000000002,1.4869799999999997,1.5936,1.69144,1.6822399999999997
347,1.4550800000000002,1.4869799999999997,1.5936,1.69144,1.6822399999999997,1.70466
348,1.4869799999999997,1.5936,1.69144,1.6822399999999997,1.70466,1.66174
349,1.5936,1.69144,1.6822399999999997,1.70466,1.66174,1.6202400000000001
350,1.69144,1.6822399999999997,1.70466,1.66174,1.6202400000000001,1.57974
351,1.6822399999999997,1.70466,1.66174,1.6202400000000001,1.57974,1.59584
352,1.70466,1.66174,1.6202400000000001,1.57974,1.59584,1.5753599999999999
353,1.66174,1.6202400000000001,1.57974,1.59584,1.5753599999999999,1.5406
354,1.6202400000000001,1.57974,1.59584,1.5753599999999999,1.5406,1.6858400000000002
355,1.57974,1.59584,1.5753599999999999,1.5406,1.6858400000000002,1.70136
356,1.59584,1.5753599999999999,1.5406,1.6858400000000002,1.70136,1.63644
357,1.5753599999999999,1.5406,1.6858400000000002,1.70136,1.63644,1.59774
358,1.5406,1.6858400000000002,1.70136,1.63644,1.59774,1.71034
359,1.6858400000000002,1.70136,1.63644,1.59774,1.71034,1.6396799999999998
360,1.70136,1.63644,1.59774,1.71034,1.6396799999999998,1.6409600000000002
361,1.63644,1.59774,1.71034,1.6396799999999998,1.6409600000000002,1.5933599999999999
362,1.59774,1.71034,1.6396799999999998,1.6409600000000002,1.5933599999999999,1.59056
363,1.71034,1.6396799999999998,1.6409600000000002,1.5933599999999999,1.59056,1.63126
364,1.6396799999999998,1.6409600000000002,1.5933599999999999,1.59056,1.63126,1.7627000000000002
365,1.6409600000000002,1.5933599999999999,1.59056,1.63126,1.7627000000000002,1.8960599999999999
366,1.5933599999999999,1.59056,1.63126,1.7627000000000002,1.8960599999999999,2.01362
367,1.59056,1.63126,1.7627000000000002,1.8960599999999999,2.01362,2.0244
368,1.63126,1.7627000000000002,1.8960599999999999,2.01362,2.0244,2.06224
369,1.7627000000000002,1.8960599999999999,2.01362,2.0244,2.06224,2.08844
370,1.8960599999999999,2.01362,2.0244,2.06224,2.08844,2.04482
371,2.01362,2.0244,2.06224,2.08844,2.04482,2.03464
372,2.0244,2.06224,2.08844,2.04482,2.03464,2.16408
373,2.06224,2.08844,2.04482,2.03464,2.16408,2.1107199999999997
374,2.08844,2.04482,2.03464,2.16408,2.1107199999999997,2.03312
375,2.04482,2.03464,2.16408,2.1107199999999997,2.03312,2.02442
376,2.03464,2.16408,2.1107199999999997,2.03312,2.02442,2.04718
377,2.16408,2.1107199999999997,2.03312,2.02442,2.04718,1.8897400000000002
378,2.1107199999999997,2.03312,2.02442,2.04718,1.8897400000000002,1.85764
379,2.03312,2.02442,2.04718,1.8897400000000002,1.85764,1.8584600000000002
380,2.02442,2.04718,1.8897400000000002,1.85764,1.8584600000000002,1.81904
381,2.04718,1.8897400000000002,1.85764,1.8584600000000002,1.81904,1.83368
382,1.8897400000000002,1.85764,1.8584600000000002,1.81904,1.83368,1.956
383,1.85764,1.8584600000000002,1.81904,1.83368,1.956,1.98006
384,1.8584600000000002,1.81904,1.83368,1.956,1.98006,1.9109199999999997
385,1.81904,1.83368,1.956,1.98006,1.9109199999999997,1.8971
386,1.83368,1.956,1.98006,1.9109199999999997,1.8971,1.75582
387,1.956,1.98006,1.9109199999999997,1.8971,1.75582,1.72134
388,1.98006,1.9109199999999997,1.8971,1.75582,1.72134,1.4790800000000002
389,1.9109199999999997,1.8971,1.75582,1.72134,1.4790800000000002,1.4653399999999999
390,1.8971,1.75582,1.72134,1.4790800000000002,1.4653399999999999,1.4964799999999998
391,1.75582,1.72134,1.4790800000000002,1.4653399999999999,1.4964799999999998,1.48508
392,1.72134,1.4790800000000002,1.4653399999999999,1.4964799999999998,1.48508,1.4872599999999998
393,1.4790800000000002,1.4653399999999999,1.4964799999999998,1.48508,1.4872599999999998,1.4509599999999998
394,1.4653399999999999,1.4964799999999998,1.48508,1.4872599999999998,1.4509599999999998,1.4888000000000001
395,1.4964799999999998,1.48508,1.4872599999999998,1.4509599999999998,1.4888000000000001,1.4072200000000001
396,1.48508,1.4872599999999998,1.4509599999999998,1.4888000000000001,1.4072200000000001,1.42862
397,1.4872599999999998,1.4509599999999998,1.4888000000000001,1.4072200000000001,1.42862,1.41818
398,1.4509599999999998,1.4888000000000001,1.4072200000000001,1.42862,1.41818,1.44842
399,1.4888000000000001,1.4072200000000001,1.42862,1.41818,1.44842,1.5382
400,1.4072200000000001,1.42862,1.41818,1.44842,1.5382,1.547
401,1.42862,1.41818,1.44842,1.5382,1.547,1.4871200000000002
402,1.41818,1.44842,1.5382,1.547,1.4871200000000002,1.45032
403,1.44842,1.5382,1.547,1.4871200000000002,1.45032,1.4089
404,1.5382,1.547,1.4871200000000002,1.45032,1.4089,1.4234600000000002
405,1.547,1.4871200000000002,1.45032,1.4089,1.4234600000000002,1.54386
406,1.4871200000000002,1.45032,1.4089,1.4234600000000002,1.54386,1.6187399999999996
407,1.45032,1.4089,1.4234600000000002,1.54386,1.6187399999999996,1.68034
408,1.4089,1.4234600000000002,1.54386,1.6187399999999996,1.68034,1.78646
409,1.4234600000000002,1.54386,1.6187399999999996,1.68034,1.78646,1.81536
410,1.54386,1.6187399999999996,1.68034,1.78646,1.81536,1.83458
411,1.6187399999999996,1.68034,1.78646,1.81536,1.83458,1.8377
412,1.68034,1.78646,1.81536,1.83458,1.8377,1.84158
413,1.78646,1.81536,1.83458,1.8377,1.84158,1.8123799999999999
414,1.81536,1.83458,1.8377,1.84158,1.8123799999999999,1.9029
415,1.83458,1.8377,1.84158,1.8123799999999999,1.9029,1.89454
416,1.8377,1.84158,1.8123799999999999,1.9029,1.89454,1.9744999999999997
417,1.84158,1.8123799999999999,1.9029,1.89454,1.9744999999999997,1.98372
418,1.8123799999999999,1.9029,1.89454,1.9744999999999997,1.98372,1.91632
419,1.9029,1.89454,1.9744999999999997,1.98372,1.91632,1.9314
420,1.89454,1.9744999999999997,1.98372,1.91632,1.9314,1.87926
421,1.9744999999999997,1.98372,1.91632,1.9314,1.87926,1.75856
422,1.98372,1.91632,1.9314,1.87926,1.75856,1.74972
423,1.91632,1.9314,1.87926,1.75856,1.74972,1.72134
424,1.9314,1.87926,1.75856,1.74972,1.72134,1.77912
425,1.87926,1.75856,1.74972,1.72134,1.77912,1.8143999999999998
426,1.75856,1.74972,1.72134,1.77912,1.8143999999999998,1.72474
427,1.74972,1.72134,1.77912,1.8143999999999998,1.72474,1.69678
428,1.72134,1.77912,1.8143999999999998,1.72474,1.69678,1.6145400000000003
429,1.77912,1.8143999999999998,1.72474,1.69678,1.6145400000000003,1.58464
430,1.8143999999999998,1.72474,1.69678,1.6145400000000003,1.58464,1.5587399999999998
431,1.72474,1.69678,1.6145400000000003,1.58464,1.5587399999999998,1.59998
432,1.69678,1.6145400000000003,1.58464,1.5587399999999998,1.59998,1.67602
433,1.6145400000000003,1.58464,1.5587399999999998,1.59998,1.67602,1.7367599999999999
434,1.58464,1.5587399999999998,1.59998,1.67602,1.7367599999999999,1.7900800000000001
435,1.5587399999999998,1.59998,1.67602,1.7367599999999999,1.7900800000000001,1.84438
436,1.59998,1.67602,1.7367599999999999,1.7900800000000001,1.84438,1.82184
437,1.67602,1.7367599999999999,1.7900800000000001,1.84438,1.82184,1.5615999999999999
438,1.7367599999999999,1.7900800000000001,1.84438,1.82184,1.5615999999999999,1.3693399999999998
439,1.7900800000000001,1.84438,1.82184,1.5615999999999999,1.3693399999999998,1.30766
440,1.84438,1.82184,1.5615999999999999,1.3693399999999998,1.30766,1.25914
441,1.82184,1.5615999999999999,1.3693399999999998,1.30766,1.25914,1.19072
442,1.5615999999999999,1.3693399999999998,1.30766,1.25914,1.19072,1.12534
443,1.3693399999999998,1.30766,1.25914,1.19072,1.12534,0.8418999999999999
444,1.30766,1.25914,1.19072,1.12534,0.8418999999999999,0.8659399999999999
445,1.25914,1.19072,1.12534,0.8418999999999999,0.8659399999999999,0.9379200000000001
446,1.19072,1.12534,0.8418999999999999,0.8659399999999999,0.9379200000000001,0.89384
447,1.12534,0.8418999999999999,0.8659399999999999,0.9379200000000001,0.89384,0.89558
448,0.8418999999999999,0.8659399999999999,0.9379200000000001,0.89384,0.89558,0.877
449,0.8659399999999999,0.9379200000000001,0.89384,0.89558,0.877,0.8331200000000001
450,0.9379200000000001,0.89384,0.89558,0.877,0.8331200000000001,0.8354600000000001
451,0.89384,0.89558,0.877,0.8331200000000001,0.8354600000000001,0.7914
452,0.89558,0.877,0.8331200000000001,0.8354600000000001,0.7914,0.7973399999999999
453,0.877,0.8331200000000001,0.8354600000000001,0.7914,0.7973399999999999,0.7525999999999999
454,0.8331200000000001,0.8354600000000001,0.7914,0.7973399999999999,0.7525999999999999,0.74636
455,0.8354600000000001,0.7914,0.7973399999999999,0.7525999999999999,0.74636,0.8217800000000001
456,0.7914,0.7973399999999999,0.7525999999999999,0.74636,0.8217800000000001,0.9348000000000001
457,0.7973399999999999,0.7525999999999999,0.74636,0.8217800000000001,0.9348000000000001,0.99116
458,0.7525999999999999,0.74636,0.8217800000000001,0.9348000000000001,0.99116,1.0199399999999998
459,0.74636,0.8217800000000001,0.9348000000000001,0.99116,1.0199399999999998,0.99888
460,0.8217800000000001,0.9348000000000001,0.99116,1.0199399999999998,0.99888,1.06626
461,0.9348000000000001,0.99116,1.0199399999999998,0.99888,1.06626,1.0365600000000001
462,0.99116,1.0199399999999998,0.99888,1.06626,1.0365600000000001,1.01986
463,1.0199399999999998,0.99888,1.06626,1.0365600000000001,1.01986,0.9525
464,0.99888,1.06626,1.0365600000000001,1.01986,0.9525,0.92608
465,1.06626,1.0365600000000001,1.01986,0.9525,0.92608,0.90488
466,1.0365600000000001,1.01986,0.9525,0.92608,0.90488,0.98698
467,1.01986,0.9525,0.92608,0.90488,0.98698,1.03626
468,0.9525,0.92608,0.90488,0.98698,1.03626,0.96426
469,0.92608,0.90488,0.98698,1.03626,0.96426,1.0608600000000001
470,0.90488,0.98698,1.03626,0.96426,1.0608600000000001,1.0700600000000002
471,0.98698,1.03626,0.96426,1.0608600000000001,1.0700600000000002,1.1238199999999998
472,1.03626,0.96426,1.0608600000000001,1.0700600000000002,1.1238199999999998,1.18042
473,0.96426,1.0608600000000001,1.0700600000000002,1.1238199999999998,1.18042,1.18012
474,1.0608600000000001,1.0700600000000002,1.1238199999999998,1.18042,1.18012,1.1530799999999999
475,1.0700600000000002,1.1238199999999998,1.18042,1.18012,1.1530799999999999,1.1935
476,1.1238199999999998,1.18042,1.18012,1.1530799999999999,1.1935,1.1921799999999998
477,1.18042,1.18012,1.1530799999999999,1.1935,1.1921799999999998,1.1311
478,1.18012,1.1530799999999999,1.1935,1.1921799999999998,1.1311,1.0530599999999999
479,1.1530799999999999,1.1935,1.1921799999999998,1.1311,1.0530599999999999,1.07056
480,1.1935,1.1921799999999998,1.1311,1.0530599999999999,1.07056,1.01832
481,1.1921799999999998,1.1311,1.0530599999999999,1.07056,1.01832,0.93658
482,1.1311,1.0530599999999999,1.07056,1.01832,0.93658,0.98274
483,1.0530599999999999,1.07056,1.01832,0.93658,0.98274,1.02246
484,1.07056,1.01832,0.93658,0.98274,1.02246,0.9633200000000001
485,1.01832,0.93658,0.98274,1.02246,0.9633200000000001,0.9837199999999999
486,0.93658,0.98274,1.02246,0.9633200000000001,0.9837199999999999,0.97118
487,0.98274,1.02246,0.9633200000000001,0.9837199999999999,0.97118,0.8843799999999999
488,1.02246,0.9633200000000001,0.9837199999999999,0.97118,0.8843799999999999,0.8556799999999999
489,0.9633200000000001,0.9837199999999999,0.97118,0.8843799999999999,0.8556799999999999,0.8567199999999999
490,0.9837199999999999,0.97118,0.8843799999999999,0.8556799999999999,0.8567199999999999,0.8321999999999999
491,0.97118,0.8843799999999999,0.8556799999999999,0.8567199999999999,0.8321999999999999,0.8385200000000002
492,0.8843799999999999,0.8556799999999999,0.8567199999999999,0.8321999999999999,0.8385200000000002,0.88942
493,0.8556799999999999,0.8567199999999999,0.8321999999999999,0.8385200000000002,0.88942,0.89358
494,0.8567199999999999,0.8321999999999999,0.8385200000000002,0.88942,0.89358,0.98024
495,0.8321999999999999,0.8385200000000002,0.88942,0.89358,0.98024,1.05432
496,0.8385200000000002,0.88942,0.89358,0.98024,1.05432,1.07848
497,0.88942,0.89358,0.98024,1.05432,1.07848,1.11056
498,0.89358,0.98024,1.05432,1.07848,1.11056,1.1157
499,0.98024,1.05432,1.07848,1.11056,1.1157,1.1438000000000001
500,1.05432,1.07848,1.11056,1.1157,1.1438000000000001,1.1409600000000002
501,1.07848,1.11056,1.1157,1.1438000000000001,1.1409600000000002,1.14286
502,1.11056,1.1157,1.1438000000000001,1.1409600000000002,1.14286,1.11724
503,1.1157,1.1438000000000001,1.1409600000000002,1.14286,1.11724,1.0867200000000001
504,1.1438000000000001,1.1409600000000002,1.14286,1.11724,1.0867200000000001,1.11848
505,1.1409600000000002,1.14286,1.11724,1.0867200000000001,1.11848,1.27236
506,1.14286,1.11724,1.0867200000000001,1.11848,1.27236,1.3084799999999999
507,1.11724,1.0867200000000001,1.11848,1.27236,1.3084799999999999,1.3666
508,1.0867200000000001,1.11848,1.27236,1.3084799999999999,1.3666,1.35326
509,1.11848,1.27236,1.3084799999999999,1.3666,1.35326,1.32112
510,1.27236,1.3084799999999999,1.3666,1.35326,1.32112,1.3186000000000002
511,1.3084799999999999,1.3666,1.35326,1.32112,1.3186000000000002,1.21766
512,1.3666,1.35326,1.32112,1.3186000000000002,1.21766,1.19116
513,1.35326,1.32112,1.3186000000000002,1.21766,1.19116,1.1745999999999999
514,1.32112,1.3186000000000002,1.21766,1.19116,1.1745999999999999,1.18534
515,1.3186000000000002,1.21766,1.19116,1.1745999999999999,1.18534,1.23896
516,1.21766,1.19116,1.1745999999999999,1.18534,1.23896,1.2496800000000001
517,1.19116,1.1745999999999999,1.18534,1.23896,1.2496800000000001,1.3136800000000002
518,1.1745999999999999,1.18534,1.23896,1.2496800000000001,1.3136800000000002,1.4503599999999999
519,1.18534,1.23896,1.2496800000000001,1.3136800000000002,1.4503599999999999,1.39542
520,1.23896,1.2496800000000001,1.3136800000000002,1.4503599999999999,1.39542,1.2861999999999998
521,1.2496800000000001,1.3136800000000002,1.4503599999999999,1.39542,1.2861999999999998,1.30314
522,1.3136800000000002,1.4503599999999999,1.39542,1.2861999999999998,1.30314,1.3855
523,1.4503599999999999,1.39542,1.2861999999999998,1.30314,1.3855,1.3449399999999998
524,1.39542,1.2861999999999998,1.30314,1.3855,1.3449399999999998,1.26092
525,1.2861999999999998,1.30314,1.3855,1.3449399999999998,1.26092,1.2670599999999999
526,1.30314,1.3855,1.3449399999999998,1.26092,1.2670599999999999,1.19998
527,1.3855,1.3449399999999998,1.26092,1.2670599999999999,1.19998,1.15208
528,1.3449399999999998,1.26092,1.2670599999999999,1.19998,1.15208,1.1579799999999998
529,1.26092,1.2670599999999999,1.19998,1.15208,1.1579799999999998,1.1192
530,1.2670599999999999,1.19998,1.15208,1.1579799999999998,1.1192,1.19656
531,1.19998,1.15208,1.1579799999999998,1.1192,1.19656,1.2047999999999999
532,1.15208,1.1579799999999998,1.1192,1.19656,1.2047999999999999,1.2293800000000001
533,1.1579799999999998,1.1192,1.19656,1.2047999999999999,1.2293800000000001,1.2242199999999999
534,1.1192,1.19656,1.2047999999999999,1.2293800000000001,1.2242199999999999,1.3000399999999999
535,1.19656,1.2047999999999999,1.2293800000000001,1.2242199999999999,1.3000399999999999,1.39822
536,1.2047999999999999,1.2293800000000001,1.2242199999999999,1.3000399999999999,1.39822,1.39376
537,1.2293800000000001,1.2242199999999999,1.3000399999999999,1.39822,1.39376,1.3480400000000001
538,1.2242199999999999,1.3000399999999999,1.39822,1.39376,1.3480400000000001,1.3899400000000002
539,1.3000399999999999,1.39822,1.39376,1.3480400000000001,1.3899400000000002,1.40382
540,1.39822,1.39376,1.3480400000000001,1.3899400000000002,1.40382,1.53084
541,1.39376,1.3480400000000001,1.3899400000000002,1.40382,1.53084,1.50352
542,1.3480400000000001,1.3899400000000002,1.40382,1.53084,1.50352,1.52148
543,1.3899400000000002,1.40382,1.53084,1.50352,1.52148,1.5333999999999999
544,1.40382,1.53084,1.50352,1.52148,1.5333999999999999,1.47198
545,1.53084,1.50352,1.52148,1.5333999999999999,1.47198,1.46316
546,1.50352,1.52148,1.5333999999999999,1.47198,1.46316,1.4122
547,1.52148,1.5333999999999999,1.47198,1.46316,1.4122,1.3756800000000002
548,1.5333999999999999,1.47198,1.46316,1.4122,1.3756800000000002,1.4224800000000002
549,1.47198,1.46316,1.4122,1.3756800000000002,1.4224800000000002,1.4329200000000002
550,1.46316,1.4122,1.3756800000000002,1.4224800000000002,1.4329200000000002,1.3828600000000002
551,1.4122,1.3756800000000002,1.4224800000000002,1.4329200000000002,1.3828600000000002,1.41138
552,1.3756800000000002,1.4224800000000002,1.4329200000000002,1.3828600000000002,1.41138,1.22764
553,1.4224800000000002,1.4329200000000002,1.3828600000000002,1.41138,1.22764,1.18842
554,1.4329200000000002,1.3828600000000002,1.41138,1.22764,1.18842,1.1936999999999998
555,1.3828600000000002,1.41138,1.22764,1.18842,1.1936999999999998,1.1402800000000002
556,1.41138,1.22764,1.18842,1.1936999999999998,1.1402800000000002,1.14562
557,1.22764,1.18842,1.1936999999999998,1.1402800000000002,1.14562,1.13674
558,1.18842,1.1936999999999998,1.1402800000000002,1.14562,1.13674,1.12668
559,1.1936999999999998,1.1402800000000002,1.14562,1.13674,1.12668,1.1999199999999999
560,1.1402800000000002,1.14562,1.13674,1.12668,1.1999199999999999,1.2834599999999998
561,1.14562,1.13674,1.12668,1.1999199999999999,1.2834599999999998,1.2694400000000001
562,1.13674,1.12668,1.1999199999999999,1.2834599999999998,1.2694400000000001,1.26408
563,1.12668,1.1999199999999999,1.2834599999999998,1.2694400000000001,1.26408,1.23908
564,1.1999199999999999,1.2834599999999998,1.2694400000000001,1.26408,1.23908,1.23566
565,1.2834599999999998,1.2694400000000001,1.26408,1.23908,1.23566,1.0954000000000002
566,1.2694400000000001,1.26408,1.23908,1.23566,1.0954000000000002,1.0322
567,1.26408,1.23908,1.23566,1.0954000000000002,1.0322,1.03676
568,1.23908,1.23566,1.0954000000000002,1.0322,1.03676,1.0915599999999999
569,1.23566,1.0954000000000002,1.0322,1.03676,1.0915599999999999,1.05346
570,1.0954000000000002,1.0322,1.03676,1.0915599999999999,1.05346,0.9940599999999999
571,1.0322,1.03676,1.0915599999999999,1.05346,0.9940599999999999,0.9071
572,1.03676,1.0915599999999999,1.05346,0.9940599999999999,0.9071,0.91402
573,1.0915599999999999,1.05346,0.9940599999999999,0.9071,0.91402,0.8940999999999999
574,1.05346,0.9940599999999999,0.9071,0.91402,0.8940999999999999,0.9471399999999999
575,0.9940599999999999,0.9071,0.91402,0.8940999999999999,0.9471399999999999,0.87744
576,0.9071,0.91402,0.8940999999999999,0.9471399999999999,0.87744,0.83576
577,0.91402,0.8940999999999999,0.9471399999999999,0.87744,0.83576,0.8275399999999999
578,0.8940999999999999,0.9471399999999999,0.87744,0.83576,0.8275399999999999,0.80342
579,0.9471399999999999,0.87744,0.83576,0.8275399999999999,0.80342,0.78996
580,0.87744,0.83576,0.8275399999999999,0.80342,0.78996,0.79428
581,0.83576,0.8275399999999999,0.80342,0.78996,0.79428,0.82546
582,0.8275399999999999,0.80342,0.78996,0.79428,0.82546,0.79994
583,0.80342,0.78996,0.79428,0.82546,0.79994,0.7876000000000001
584,0.78996,0.79428,0.82546,0.79994,0.7876000000000001,0.79732
585,0.79428,0.82546,0.79994,0.7876000000000001,0.79732,0.86234
586,0.82546,0.79994,0.7876000000000001,0.79732,0.86234,0.8935599999999999
587,0.79994,0.7876000000000001,0.79732,0.86234,0.8935599999999999,0.83416
588,0.7876000000000001,0.79732,0.86234,0.8935599999999999,0.83416,0.8048400000000001
589,0.79732,0.86234,0.8935599999999999,0.83416,0.8048400000000001,0.7745200000000001
590,0.86234,0.8935599999999999,0.83416,0.8048400000000001,0.7745200000000001,0.75638
591,0.8935599999999999,0.83416,0.8048400000000001,0.7745200000000001,0.75638,0.69258
592,0.83416,0.8048400000000001,0.7745200000000001,0.75638,0.69258,0.6629
593,0.8048400000000001,0.7745200000000001,0.75638,0.69258,0.6629,0.6036400000000001
594,0.7745200000000001,0.75638,0.69258,0.6629,0.6036400000000001,0.57528
595,0.75638,0.69258,0.6629,0.6036400000000001,0.57528,0.6615200000000001
596,0.69258,0.6629,0.6036400000000001,0.57528,0.6615200000000001,0.69696
597,0.6629,0.6036400000000001,0.57528,0.6615200000000001,0.69696,0.69566
598,0.6036400000000001,0.57528,0.6615200000000001,0.69696,0.69566,0.7273400000000001
599,0.57528,0.6615200000000001,0.69696,0.69566,0.7273400000000001,0.74198
600,0.6615200000000001,0.69696,0.69566,0.7273400000000001,0.74198,0.78248
601,0.69696,0.69566,0.7273400000000001,0.74198,0.78248,0.7579
602,0.69566,0.7273400000000001,0.74198,0.78248,0.7579,0.67872
603,0.7273400000000001,0.74198,0.78248,0.7579,0.67872,0.73712
604,0.74198,0.78248,0.7579,0.67872,0.73712,0.71628
605,0.78248,0.7579,0.67872,0.73712,0.71628,0.74046
606,0.7579,0.67872,0.73712,0.71628,0.74046,0.7540199999999999
607,0.67872,0.73712,0.71628,0.74046,0.7540199999999999,0.82696
608,0.73712,0.71628,0.74046,0.7540199999999999,0.82696,0.7973600000000001
609,0.71628,0.74046,0.7540199999999999,0.82696,0.7973600000000001,0.7544600000000001
610,0.74046,0.7540199999999999,0.82696,0.7973600000000001,0.7544600000000001,0.81656
611,0.7540199999999999,0.82696,0.7973600000000001,0.7544600000000001,0.81656,0.81602
612,0.82696,0.7973600000000001,0.7544600000000001,0.81656,0.81602,0.79626
613,0.7973600000000001,0.7544600000000001,0.81656,0.81602,0.79626,0.78736
614,0.7544600000000001,0.81656,0.81602,0.79626,0.78736,0.8019400000000001
615,0.81656,0.81602,0.79626,0.78736,0.8019400000000001,0.7570600000000001
616,0.81602,0.79626,0.78736,0.8019400000000001,0.7570600000000001,0.7337199999999999
617,0.79626,0.78736,0.8019400000000001,0.7570600000000001,0.7337199999999999,0.71636
618,0.78736,0.8019400000000001,0.7570600000000001,0.7337199999999999,0.71636,0.6134600000000001
619,0.8019400000000001,0.7570600000000001,0.7337199999999999,0.71636,0.6134600000000001,0.57136
620,0.7570600000000001,0.7337199999999999,0.71636,0.6134600000000001,0.57136,0.5434399999999999
621,0.7337199999999999,0.71636,0.6134600000000001,0.57136,0.5434399999999999,0.5381800000000001
622,0.71636,0.6134600000000001,0.57136,0.5434399999999999,0.5381800000000001,0.514538
623,0.6134600000000001,0.57136,0.5434399999999999,0.5381800000000001,0.514538,0.505142
624,0.57136,0.5434399999999999,0.5381800000000001,0.514538,0.505142,0.54396
625,0.5434399999999999,0.5381800000000001,0.514538,0.505142,0.54396,0.53782
626,0.5381800000000001,0.514538,0.505142,0.54396,0.53782,0.5281
627,0.514538,0.505142,0.54396,0.53782,0.5281,0.52554
628,0.505142,0.54396,0.53782,0.5281,0.52554,0.5291
629,0.54396,0.53782,0.5281,0.52554,0.5291,0.5443199999999999
630,0.53782,0.5281,0.52554,0.5291,0.5443199999999999,0.5883
631,0.5281,0.52554,0.5291,0.5443199999999999,0.5883,0.6066999999999999
632,0.52554,0.5291,0.5443199999999999,0.5883,0.6066999999999999,0.59622
633,0.5291,0.5443199999999999,0.5883,0.6066999999999999,0.59622,0.5763
634,0.5443199999999999,0.5883,0.6066999999999999,0.59622,0.5763,0.5526199999999999
635,0.5883,0.6066999999999999,0.59622,0.5763,0.5526199999999999,0.54034
636,0.6066999999999999,0.59622,0.5763,0.5526199999999999,0.54034,0.5621
637,0.59622,0.5763,0.5526199999999999,0.54034,0.5621,0.54192
638,0.5763,0.5526199999999999,0.54034,0.5621,0.54192,0.5409
639,0.5526199999999999,0.54034,0.5621,0.54192,0.5409,0.5341600000000001
640,0.54034,0.5621,0.54192,0.5409,0.5341600000000001,0.51195
641,0.5621,0.54192,0.5409,0.5341600000000001,0.51195,0.505546
642,0.54192,0.5409,0.5341600000000001,0.51195,0.505546,0.474078
643,0.5409,0.5341600000000001,0.51195,0.505546,0.474078,0.432332
644,0.5341600000000001,0.51195,0.505546,0.474078,0.432332,0.47126199999999996
645,0.51195,0.505546,0.474078,0.432332,0.47126199999999996,0.53786
646,0.505546,0.474078,0.432332,0.47126199999999996,0.53786,0.5194
647,0.474078,0.432332,0.47126199999999996,0.53786,0.5194,0.59912
648,0.432332,0.47126199999999996,0.53786,0.5194,0.59912,0.82548
649,0.47126199999999996,0.53786,0.5194,0.59912,0.82548,0.75534
650,0.53786,0.5194,0.59912,0.82548,0.75534,0.7526999999999999
651,0.5194,0.59912,0.82548,0.75534,0.7526999999999999,0.71254
652,0.59912,0.82548,0.75534,0.7526999999999999,0.71254,0.71038
653,0.82548,0.75534,0.7526999999999999,0.71254,0.71038,0.70252
654,0.75534,0.7526999999999999,0.71254,0.71038,0.70252,0.70684
655,0.7526999999999999,0.71254,0.71038,0.70252,0.70684,0.68952
656,0.71254,0.71038,0.70252,0.70684,0.68952,0.70052
657,0.71038,0.70252,0.70684,0.68952,0.70052,0.7277
658,0.70252,0.70684,0.68952,0.70052,0.7277,0.627
659,0.70684,0.68952,0.70052,0.7277,0.627,0.5553
660,0.68952,0.70052,0.7277,0.627,0.5553,0.55834
661,0.70052,0.7277,0.627,0.5553,0.55834,0.5983
662,0.7277,0.627,0.5553,0.55834,0.5983,0.58398
663,0.627,0.5553,0.55834,0.5983,0.58398,0.57096
664,0.5553,0.55834,0.5983,0.58398,0.57096,0.529902
665,0.55834,0.5983,0.58398,0.57096,0.529902,0.48636
666,0.5983,0.58398,0.57096,0.529902,0.48636,0.448982
667,0.58398,0.57096,0.529902,0.48636,0.448982,0.424924
668,0.57096,0.529902,0.48636,0.448982,0.424924,0.45793599999999995
669,0.529902,0.48636,0.448982,0.424924,0.45793599999999995,0.5829
670,0.48636,0.448982,0.424924,0.45793599999999995,0.5829,0.61674
671,0.448982,0.424924,0.45793599999999995,0.5829,0.61674,0.6159399999999999
672,0.424924,0.45793599999999995,0.5829,0.61674,0.6159399999999999,0.5888
673,0.45793599999999995,0.5829,0.61674,0.6159399999999999,0.5888,0.59958
674,0.5829,0.61674,0.6159399999999999,0.5888,0.59958,0.6279600000000001
675,0.61674,0.6159399999999999,0.5888,0.59958,0.6279600000000001,0.67436
676,0.6159399999999999,0.5888,0.59958,0.6279600000000001,0.67436,0.7523199999999999
677,0.5888,0.59958,0.6279600000000001,0.67436,0.7523199999999999,0.77734
678,0.59958,0.6279600000000001,0.67436,0.7523199999999999,0.77734,0.85854
679,0.6279600000000001,0.67436,0.7523199999999999,0.77734,0.85854,0.8606
