,t-1,t
3337,0.5916,0.5777
3338,0.5777,0.5839
3339,0.5839,0.5916
3340,0.5916,0.5814
3341,0.5814,0.5649
3342,0.5649,0.5559
3343,0.5559,0.561
3344,0.561,0.5686
3345,0.5686,0.5686
3346,0.5686,0.5084
3347,0.5084,0.5046
3348,0.5046,0.49931
3349,0.49931,0.5072
3350,0.5072,0.49805
3351,0.49805,0.48791
3352,0.48791,0.47251
3353,0.47251,0.46613
3354,0.46613,0.45205
3355,0.45205,0.44566
3356,0.44566,0.45845
3357,0.45845,0.44566
3358,0.44566,0.44309
3359,0.44309,0.43797
3360,0.43797,0.42646
3361,0.42646,0.41366
3362,0.41366,0.42007
3363,0.42007,0.42646
3364,0.42646,0.42007
3365,0.42007,0.42134
3366,0.42134,0.42007
3367,0.42007,0.5198
3368,0.5198,0.5084
3369,0.5084,0.6068
3370,0.6068,0.561
3371,0.561,0.5814
3372,0.5814,0.5814
3373,0.5814,0.5839
3374,0.5839,0.6248
3375,0.6248,0.6326
3376,0.6326,0.6135
3377,0.6135,0.6032
3378,0.6032,0.6096
3379,0.6096,0.6043
3380,0.6043,0.6159
3381,0.6159,0.6248
3382,0.6248,0.6224
3383,0.6224,0.6123
3384,0.6123,0.6135
3385,0.6135,0.5916
3386,0.5916,0.5865
3387,0.5865,0.5659
3388,0.5659,0.5865
3389,0.5865,0.5839
3390,0.5839,0.5865
3391,0.5865,0.5916
3392,0.5916,0.6135
3393,0.6135,0.6224
3394,0.6224,0.6082
3395,0.6082,0.6199
3396,0.6199,0.6248
3397,0.6248,0.6286
3398,0.6286,0.6583
3399,0.6583,0.6543
3400,0.6543,0.6404
3401,0.6404,0.6801
3402,0.6801,0.6826
3403,0.6826,0.7144
3404,0.7144,0.7531
3405,0.7531,0.757
3406,0.757,0.7288
3407,0.7288,0.7402
3408,0.7402,0.7825
3409,0.7825,0.7696
3410,0.7696,0.7825
3411,0.7825,0.7288
3412,0.7288,0.7696
3413,0.7696,0.8362
3414,0.8362,0.8644
3415,0.8644,0.8683
3416,0.8683,0.8543
3417,0.8543,0.8427
3418,0.8427,0.863
3419,0.863,0.8567
3420,0.8567,0.8438
3421,0.8438,0.8362
3422,0.8362,0.8966
3423,0.8966,0.8697
3424,0.8697,0.8504
3425,0.8504,0.863
3426,0.863,0.8785
3427,0.8785,0.8809
3428,0.8809,0.8809
3429,0.8809,0.8749
3430,0.8749,0.8656
3431,0.8656,0.8401
3432,0.8401,0.8171
3433,0.8171,0.8003
3434,0.8003,0.821
3435,0.821,0.8466
3436,0.8466,0.863
3437,0.863,0.8785
3438,0.8785,0.9171
3439,0.9171,0.8953
3440,0.8953,0.9284
3441,0.9284,0.9284
3442,0.9284,0.8809
3443,0.8809,0.8861
3444,0.8861,0.8953
3445,0.8953,0.8886
3446,0.8886,0.863
3447,0.863,0.8644
3448,0.8644,0.8762
3449,0.8762,0.8966
3450,0.8966,0.9296
3451,0.9296,0.9502
3452,0.9502,0.9708
3453,0.9708,0.9657
3454,0.9657,0.9745
3455,0.9745,0.9913
3456,0.9913,0.9644
3457,0.9644,0.9745
3458,0.9745,0.9618
3459,0.9618,0.9466
3460,0.9466,0.9117
3461,0.9117,0.9399
3462,0.9399,0.9466
3463,0.9466,0.9247
3464,0.9247,0.8926
3465,0.8926,0.8543
3466,0.8543,0.8567
3467,0.8567,0.8785
3468,0.8785,0.853
3469,0.853,0.8401
3470,0.8401,0.8605
3471,0.8605,0.8427
3472,0.8427,0.8591
3473,0.8591,0.8605
3474,0.8605,0.8723
3475,0.8723,0.9039
3476,0.9039,0.898
3477,0.898,0.8913
3478,0.8913,0.9005
3479,0.9005,0.8809
3480,0.8809,0.8966
3481,0.8966,0.9005
3482,0.9005,0.8749
3483,0.8749,0.8656
3484,0.8656,0.8762
3485,0.8762,0.8913
3486,0.8913,0.9039
3487,0.9039,0.9143
3488,0.9143,0.9016
3489,0.9016,0.9184
3490,0.9184,0.9184
3491,0.9184,0.9591
3492,0.9591,0.9284
3493,0.9284,0.972
3494,0.972,0.9758
3495,0.9758,1.0426
3496,1.0426,1.0144
3497,1.0144,1.027
3498,1.027,1.0859
3499,1.0859,1.0706
3500,1.0706,1.1026
3501,1.1026,1.2013
3502,1.2013,1.1808
3503,1.1808,1.1601
3504,1.1601,1.1399
3505,1.1399,1.1206
3506,1.1206,1.118
3507,1.118,1.1103
3508,1.1103,1.1026
3509,1.1026,1.0757
3510,1.0757,1.1245
3511,1.1245,1.1679
3512,1.1679,1.1078
3513,1.1078,1.1245
3514,1.1245,1.0937
3515,1.0937,1.1526
3516,1.1526,1.1808
3517,1.1808,1.1679
3518,1.1679,1.2142
3519,1.2142,1.2485
3520,1.2485,1.2833
3521,1.2833,1.2626
3522,1.2626,1.2959
3523,1.2959,1.3421
3524,1.3421,1.3626
3525,1.3626,1.3126
3526,1.3126,1.2998
3527,1.2998,1.3769
3528,1.3769,1.3176
3529,1.3176,1.3075
3530,1.3075,1.2933
3531,1.2933,1.2013
3532,1.2013,1.0937
3533,1.0937,0.9977
3534,0.9977,1.0924
3535,1.0924,1.1385
3536,1.1385,1.1078
3537,1.1078,1.1245
3538,1.1245,1.2241
3539,1.2241,1.1974
3540,1.1974,1.2204
3541,1.2204,1.2037
3542,1.2037,1.1898
3543,1.1898,1.2217
3544,1.2217,1.1949
3545,1.1949,1.1526
3546,1.1526,1.1768
3547,1.1768,1.182
3548,1.182,1.1845
3549,1.1845,1.2267
3550,1.2267,1.2321
3551,1.2321,1.2407
3552,1.2407,1.2512
3553,1.2512,1.2653
3554,1.2653,1.2204
3555,1.2204,1.1424
3556,1.1424,1.1232
3557,1.1232,1.0295
3558,1.0295,1.0426
3559,1.0426,1.0233
3560,1.0233,0.9873
3561,0.9873,1.1245
3562,1.1245,1.1986
3563,1.1986,1.2407
3564,1.2407,1.1974
3565,1.1974,1.1718
3566,1.1718,1.1744
3567,1.1744,1.2013
3568,1.2013,1.1549
3569,1.1549,1.1884
3570,1.1884,1.1768
3571,1.1768,1.1371
3572,1.1371,1.1986
3573,1.1986,1.1283
3574,1.1283,1.1795
3575,1.1795,1.1667
3576,1.1667,1.1884
3577,1.1884,1.2037
3578,1.2037,1.2115
3579,1.2115,1.2384
3580,1.2384,1.2217
3581,1.2217,1.2192
3582,1.2192,1.1718
3583,1.1718,1.1245
3584,1.1245,1.0744
3585,1.0744,1.0886
3586,1.0886,1.1424
3587,1.1424,1.1526
3588,1.1526,1.1153
3589,1.1153,1.1345
3590,1.1345,1.1449
3591,1.1449,1.1307
3592,1.1307,1.1601
3593,1.1601,1.1501
3594,1.1501,1.1245
3595,1.1245,1.1232
3596,1.1232,1.0233
3597,1.0233,1.0924
3598,1.0924,1.1526
3599,1.1526,1.0784
3600,1.0784,1.0486
3601,1.0486,1.0807
3602,1.0807,1.027
3603,1.027,1.0245
3604,1.0245,1.0245
3605,1.0245,1.0807
3606,1.0807,1.0399
3607,1.0399,1.0744
3608,1.0744,1.0513
3609,1.0513,1.0706
3610,1.0706,1.1258
3611,1.1258,1.1232
3612,1.1232,1.2167
3613,1.2167,1.2754
3614,1.2754,1.2562
3615,1.2562,1.3089
3616,1.3089,1.3075
3617,1.3075,1.2833
3618,1.2833,1.3104
3619,1.3104,1.3202
3620,1.3202,1.3866
3621,1.3866,1.3366
3622,1.3366,1.4406
3623,1.4406,1.4406
3624,1.4406,1.4691
3625,1.4691,1.4764
3626,1.4764,1.4882
3627,1.4882,1.3255
3628,1.3255,1.3229
3629,1.3229,1.3089
3630,1.3089,1.2985
3631,1.2985,1.2433
3632,1.2433,1.2407
3633,1.2407,1.2614
3634,1.2614,1.2959
3635,1.2959,1.2844
3636,1.2844,1.3089
3637,1.3089,1.3176
3638,1.3176,1.3104
3639,1.3104,1.254
3640,1.254,1.2859
3641,1.2859,1.2128
3642,1.2128,1.1628
3643,1.1628,1.2089
3644,1.2089,1.1898
3645,1.1898,1.2267
3646,1.2267,1.2677
3647,1.2677,1.2063
3648,1.2063,1.2267
3649,1.2267,1.1845
3650,1.1845,1.1526
3651,1.1526,1.1898
3652,1.1898,1.2307
3653,1.2307,1.2307
3654,1.2307,1.1986
3655,1.1986,1.182
3656,1.182,1.1153
3657,1.1153,1.0807
3658,1.0807,1.1078
3659,1.1078,1.0937
3660,1.0937,1.0706
3661,1.0706,1.0617
3662,1.0617,1.1014
3663,1.1014,1.0924
3664,1.0924,1.0426
3665,1.0426,1.0295
3666,1.0295,1.0617
3667,1.0617,1.0911
3668,1.0911,1.1371
3669,1.1371,1.0911
3670,1.0911,1.1371
3671,1.1371,1.0731
3672,1.0731,1.1232
3673,1.1232,1.0566
3674,1.0566,1.0784
3675,1.0784,1.0833
3676,1.0833,1.0641
3677,1.0641,1.1331
3678,1.1331,1.1487
3679,1.1487,1.1501
3680,1.1501,1.1549
3681,1.1549,1.1871
3682,1.1871,1.2167
3683,1.2167,1.1884
3684,1.1884,1.1808
3685,1.1808,1.1768
3686,1.1768,1.1601
3687,1.1601,1.1078
3688,1.1078,1.1371
3689,1.1371,1.1449
3690,1.1449,1.1345
3691,1.1345,1.0847
3692,1.0847,1.0911
3693,1.0911,1.1014
3694,1.1014,1.1655
3695,1.1655,1.254
3696,1.254,1.3104
3697,1.3104,1.4651
3698,1.4651,1.411
3699,1.411,1.3769
3700,1.3769,1.4728
3701,1.4728,1.5866
3702,1.5866,1.4882
3703,1.4882,1.5048
3704,1.5048,1.4243
3705,1.4243,1.4691
3706,1.4691,1.4486
3707,1.4486,1.4327
3708,1.4327,1.4882
3709,1.4882,1.4778
3710,1.4778,1.4216
3711,1.4216,1.4216
3712,1.4216,1.4486
3713,1.4486,1.4461
3714,1.4461,1.3599
3715,1.3599,1.4062
3716,1.4062,1.3421
3717,1.3421,1.3294
3718,1.3294,1.411
3719,1.411,1.3932
3720,1.3932,1.411
3721,1.411,1.4354
3722,1.4354,1.4907
3723,1.4907,1.5187
3724,1.5187,1.5408
3725,1.5408,1.566
3726,1.566,1.5265
3727,1.5265,1.5509
3728,1.5509,1.5408
3729,1.5408,1.4869
3730,1.4869,1.4547
3731,1.4547,1.4751
3732,1.4751,1.5344
3733,1.5344,1.4856
3734,1.4856,1.5085
3735,1.5085,1.4882
3736,1.4882,1.4534
3737,1.4534,1.3987
3738,1.3987,1.355
3739,1.355,1.3499
3740,1.3499,1.3626
3741,1.3626,1.4534
3742,1.4534,1.4829
3743,1.4829,1.4509
3744,1.4509,1.4829
3745,1.4829,1.5175
3746,1.5175,1.5971
3747,1.5971,1.7441
3748,1.7441,1.7801
3749,1.7801,1.7441
3750,1.7441,1.7187
3751,1.7187,1.7904
3752,1.7904,1.7044
3753,1.7044,1.6993
3754,1.6993,1.743
3755,1.743,1.693
3756,1.693,1.7315
3757,1.7315,1.6774
3758,1.6774,1.707
3759,1.707,1.6303
3760,1.6303,1.7187
3761,1.7187,1.7417
3762,1.7417,1.7249
3763,1.7249,1.7827
3764,1.7827,1.7853
3765,1.7853,1.7684
3766,1.7684,1.7236
3767,1.7236,1.7531
3768,1.7531,1.7328
3769,1.7328,1.743
3770,1.743,1.7734
3771,1.7734,1.9105
3772,1.9105,1.9209
3773,1.9209,1.9236
3774,1.9236,1.9363
3775,1.9363,1.9311
3776,1.9311,1.9249
3777,1.9249,1.8813
3778,1.8813,1.8941
3779,1.8941,1.9452
3780,1.9452,1.9336
3781,1.9336,1.9657
3782,1.9657,1.9889
3783,1.9889,2.0733
3784,2.0733,1.9875
3785,1.9875,2.0885
3786,2.0885,2.1974
3787,2.1974,2.2591
3788,2.2591,2.3537
3789,2.3537,2.4447
3790,2.4447,2.3846
3791,2.3846,2.419
3792,2.419,2.4793
3793,2.4793,2.4012
3794,2.4012,2.4906
3795,2.4906,2.4126
3796,2.4126,2.4588
3797,2.4588,2.4627
3798,2.4627,2.5316
3799,2.5316,2.2167
3800,2.2167,2.2512
3801,2.2512,2.027
3802,2.027,2.0784
3803,2.0784,1.9631
3804,1.9631,1.9079
3805,1.9079,1.8912
3806,1.8912,2.027
3807,2.027,1.9761
3808,1.9761,2.067
3809,2.067,2.1744
3810,2.1744,2.1514
3811,2.1514,2.1247
3812,2.1247,2.0991
3813,2.0991,2.1346
3814,2.1346,2.1671
3815,2.1671,2.0503
3816,2.0503,2.3435
3817,2.3435,2.387
3818,2.387,2.3448
3819,2.3448,2.1926
3820,2.1926,2.4051
3821,2.4051,2.4369
3822,2.4369,2.3666
3823,2.3666,2.3846
3824,2.3846,2.4039
3825,2.4039,2.4447
3826,2.4447,2.4933
3827,2.4933,2.565
3828,2.565,2.4857
3829,2.4857,2.5689
3830,2.5689,2.6099
3831,2.6099,2.6779
3832,2.6779,2.8274
3833,2.8274,3.0849
3834,3.0849,2.8698
3835,2.8698,2.9276
3836,2.9276,2.9531
3837,2.9531,2.9019
3838,2.9019,2.8635
3839,2.8635,2.8893
3840,2.8893,2.8698
3841,2.8698,2.9594
3842,2.9594,2.9019
3843,2.9019,2.9711
3844,2.9711,3.0312
3845,3.0312,3.0441
3846,3.0441,3.0273
3847,3.0273,3.1336
3848,3.1336,3.3001
3849,3.3001,3.528
3850,3.528,3.6819
3851,3.6819,3.7138
3852,3.7138,3.7713
3853,3.7713,3.5242
3854,3.5242,3.3694
3855,3.3694,3.2976
3856,3.2976,3.1696
3857,3.1696,3.0379
3858,3.0379,3.1056
3859,3.1056,3.1478
3860,3.1478,3.2018
3861,3.2018,3.1374
3862,3.1374,3.281
3863,3.281,3.1991
3864,3.1991,3.3144
3865,3.3144,3.1798
3866,3.1798,3.1437
3867,3.1437,3.2234
3868,3.2234,3.2117
3869,3.2117,3.2912
3870,3.2912,3.5833
3871,3.5833,3.281
3872,3.281,3.3295
3873,3.3295,3.0416
3874,3.0416,3.1862
3875,3.1862,3.1301
3876,3.1301,2.9697
3877,2.9697,2.7918
3878,2.7918,3.0977
3879,3.0977,3.2155
3880,3.2155,3.3269
3881,3.3269,3.4116
3882,3.4116,3.6343
3883,3.6343,3.5641
3884,3.5641,3.4014
3885,3.4014,3.5933
3886,3.5933,3.528
3887,3.528,3.5218
3888,3.5218,3.2541
3889,3.2541,3.322
3890,3.322,3.2094
3891,3.2094,3.163
3892,3.163,3.3078
3893,3.3078,3.4578
3894,3.4578,3.6524
3895,3.6524,3.678
3896,3.678,3.6063
3897,3.6063,3.6343
3898,3.6343,3.4819
3899,3.4819,3.7073
3900,3.7073,3.8097
3901,3.8097,3.6537
3902,3.6537,3.678
3903,3.678,3.5615
3904,3.5615,3.6433
3905,3.6433,3.7214
3906,3.7214,3.6881
3907,3.6881,3.5333
3908,3.5333,3.6254
3909,3.6254,3.6703
3910,3.6703,4.1721
3911,4.1721,3.906
3912,3.906,4.098
3913,4.098,4.0237
3914,4.0237,3.934
3915,3.934,3.906
3916,3.906,3.9135
3917,3.9135,4.0263
3918,4.0263,3.884
3919,3.884,3.6576
3920,3.6576,3.7214
3921,3.7214,3.892
3922,3.892,4.002
3923,4.002,3.9378
3924,3.9378,4.3197
3925,4.3197,4.6167
3926,4.6167,4.5244
3927,4.5244,4.4398
3928,4.4398,4.468
3929,4.468,4.4541
3930,4.4541,4.3517
3931,4.3517,4.0263
3932,4.0263,4.3477
3933,4.3477,4.2682
3934,4.2682,4.0759
3935,4.0759,4.1735
3936,4.1735,4.0083
3937,4.0083,4.2185
3938,4.2185,4.002
3939,4.002,3.824
3940,3.824,3.4975
3941,3.4975,3.6433
3942,3.6433,3.582
3943,3.582,3.9662
3944,3.9662,4.0621
3945,4.0621,3.8778
3946,3.8778,3.8058
3947,3.8058,3.8573
3948,3.8573,4.1082
3949,4.1082,3.884
3950,3.884,4.0581
3951,4.0581,3.9723
3952,3.9723,3.9802
3953,3.9802,3.7738
3954,3.7738,3.6844
3955,3.6844,3.5434
3956,3.5434,3.6215
3957,3.6215,3.5256
3958,3.5256,3.3758
3959,3.3758,3.1798
3960,3.1798,3.2912
3961,3.2912,3.4461
3962,3.4461,3.2335
3963,3.2335,3.3833
3964,3.3833,3.2451
3965,3.2451,3.2261
3966,3.2261,3.0094
3967,3.0094,2.879
3968,2.879,2.747
3969,2.747,2.8071
3970,2.8071,2.7943
3971,2.7943,2.7648
3972,2.7648,2.8034
3973,2.8034,2.6891
3974,2.6891,2.853
3975,2.853,2.9632
3976,2.9632,2.9236
3977,2.9236,2.9737
3978,2.9737,3.0914
3979,3.0914,3.035
3980,3.035,3.0658
3981,3.0658,2.9196
3982,2.9196,3.0246
3983,3.0246,2.8955
3984,2.8955,2.957
3985,2.957,2.9196
3986,2.9196,3.0941
3987,3.0941,3.2412
3988,3.2412,3.5615
3989,3.5615,3.4421
3990,3.4421,3.3091
3991,3.3091,3.4652
3992,3.4652,3.3144
3993,3.3144,3.4859
3994,3.4859,3.281
3995,3.281,3.3539
3996,3.3539,3.4142
3997,3.4142,3.3055
3998,3.3055,3.318
3999,3.318,3.4859
4000,3.4859,3.6576
4001,3.6576,3.6459
4002,3.6459,3.7699
4003,3.7699,3.6177
4004,3.6177,3.6933
4005,3.6933,3.7344
4006,3.7344,3.6653
4007,3.6653,3.3731
4008,3.3731,3.5292
4009,3.5292,3.4297
4010,3.4297,3.1169
4011,3.1169,3.2055
4012,3.2055,3.2055
4013,3.2055,3.3295
4014,3.3295,3.0941
4015,3.0941,3.2541
4016,3.2541,3.1579
4017,3.1579,3.0246
4018,3.0246,3.0735
4019,3.0735,3.0339
4020,3.0339,3.0697
4021,3.0697,2.9941
4022,2.9941,3.0416
4023,3.0416,3.0454
4024,3.0454,3.053
4025,3.053,3.0134
4026,3.0134,2.9889
4027,2.9889,3.1056
4028,3.1056,3.2938
4029,3.2938,3.2018
4030,3.2018,3.2335
4031,3.2335,3.3091
4032,3.3091,3.4783
4033,3.4783,3.5919
4034,3.5919,3.6381
4035,3.6381,3.7176
4036,3.7176,3.7894
4037,3.7894,3.8097
4038,3.8097,3.9019
4039,3.9019,4.0621
4040,4.0621,3.998
4041,3.998,3.7421
4042,3.7421,3.9699
4043,3.9699,3.7699
4044,3.7699,3.7421
4045,3.7421,3.6984
4046,3.6984,3.7138
4047,3.7138,3.6409
4048,3.6409,3.5358
4049,3.5358,3.884
4050,3.884,3.8381
4051,3.8381,3.9084
4052,3.9084,3.6294
4053,3.6294,3.3412
4054,3.3412,3.4257
4055,3.4257,3.2938
4056,3.2938,3.1336
4057,3.1336,3.4257
4058,3.4257,1.6496
4059,1.6496,1.5521
4060,1.5521,1.4282
4061,1.4282,1.5124
4062,1.5124,1.4123
4063,1.4123,1.4216
4064,1.4216,1.3932
4065,1.3932,1.3366
4066,1.3366,1.2562
4067,1.2562,1.2808
4068,1.2808,1.4123
4069,1.4123,1.3769
4070,1.3769,1.2883
4071,1.2883,1.2883
4072,1.2883,1.2128
4073,1.2128,1.2485
4074,1.2485,1.305
4075,1.305,1.2089
4076,1.2089,1.1845
4077,1.1845,1.1845
4078,1.1845,1.1884
4079,1.1884,1.2361
4080,1.2361,1.2526
4081,1.2526,1.3126
4082,1.3126,1.4282
4083,1.4282,1.4243
4084,1.4243,1.373
4085,1.373,1.3638
4086,1.3638,1.2844
4087,1.2844,1.2933
4088,1.2933,1.2204
4089,1.2204,1.2407
4090,1.2407,1.2959
4091,1.2959,1.273
4092,1.273,1.2167
4093,1.2167,1.1845
4094,1.1845,1.2128
4095,1.2128,1.2037
4096,1.2037,1.1845
4097,1.1845,1.2361
4098,1.2361,1.1974
4099,1.1974,1.1549
4100,1.1549,1.1245
4101,1.1245,1.0566
4102,1.0566,1.0924
4103,1.0924,1.0694
4104,1.0694,1.0886
4105,1.0886,0.9171
4106,0.9171,0.9171
4107,0.9171,0.9644
4108,0.9644,0.972
4109,0.972,0.9849
4110,0.9849,0.9604
4111,0.9604,0.9247
4112,0.9247,0.9005
4113,0.9005,0.9117
4114,0.9117,0.8966
4115,0.8966,0.9209
4116,0.9209,0.9005
4117,0.9005,0.9604
4118,0.9604,0.9399
4119,0.9399,0.949
4120,0.949,0.949
4121,0.949,0.9526
4122,0.9526,0.9526
4123,0.9526,1.0486
4124,1.0486,1.0924
4125,1.0924,1.0486
4126,1.0486,1.0604
4127,1.0604,1.1014
4128,1.1014,1.0604
4129,1.0604,1.1526
4130,1.1526,1.1014
4131,1.1014,1.0961
4132,1.0961,1.0757
4133,1.0757,1.1974
4134,1.1974,1.2485
4135,1.2485,1.2321
4136,1.2321,1.3126
4137,1.3126,1.3126
4138,1.3126,1.2768
4139,1.2768,1.2526
4140,1.2526,1.3894
4141,1.3894,1.3932
4142,1.3932,1.3841
4143,1.3841,1.3524
4144,1.3524,1.3202
4145,1.3202,1.2933
4146,1.2933,1.3524
4147,1.3524,1.3294
4148,1.3294,1.3294
4149,1.3294,1.2241
4150,1.2241,1.2614
4151,1.2614,1.2241
4152,1.2241,1.2485
4153,1.2485,1.2844
4154,1.2844,1.2167
4155,1.2167,1.1718
4156,1.1718,1.2089
4157,1.2089,1.2037
4158,1.2037,1.2037
4159,1.2037,1.2485
4160,1.2485,1.2407
4161,1.2407,1.1679
4162,1.1679,1.2013
4163,1.2013,1.2321
4164,1.2321,1.305
4165,1.305,1.3769
4166,1.3769,1.3599
4167,1.3599,1.332
4168,1.332,1.2959
4169,1.2959,1.1921
4170,1.1921,1.2526
4171,1.2526,1.3089
4172,1.3089,1.2614
4173,1.2614,1.2562
4174,1.2562,1.3164
4175,1.3164,1.2614
4176,1.2614,1.2883
4177,1.2883,1.3841
4178,1.3841,1.4728
4179,1.4728,1.3946
4180,1.3946,1.4651
4181,1.4651,1.4202
4182,1.4202,1.4434
4183,1.4434,1.4136
4184,1.4136,1.3821
4185,1.3821,1.2959
4186,1.2959,1.2485
4187,1.2485,1.3366
4188,1.3366,1.3176
4189,1.3176,1.3151
4190,1.3151,1.411
4191,1.411,1.396
4192,1.396,1.4354
4193,1.4354,1.373
4194,1.373,1.3065
4195,1.3065,1.4586
4196,1.4586,1.647
4197,1.647,1.6033
4198,1.6033,1.5521
4199,1.5521,1.5394
4200,1.5394,1.5827
4201,1.5827,1.5815
4202,1.5815,1.6774
4203,1.6774,1.6315
4204,1.6315,1.6596
4205,1.6596,1.702
4206,1.702,1.5984
4207,1.5984,1.6496
4208,1.6496,1.5984
4209,1.5984,1.574
4210,1.574,1.5355
4211,1.5355,1.4728
4212,1.4728,1.4637
4213,1.4637,1.4907
4214,1.4907,1.4844
4215,1.4844,1.5431
4216,1.5431,1.5085
4217,1.5085,1.5073
4218,1.5073,1.5085
4219,1.5085,1.5048
4220,1.5048,1.4882
4221,1.4882,1.4856
4222,1.4856,1.4572
4223,1.4572,1.3741
4224,1.3741,1.2665
4225,1.2665,1.2768
4226,1.2768,1.3381
4227,1.3381,1.3229
4228,1.3229,1.3407
4229,1.3407,1.3282
4230,1.3282,1.3866
4231,1.3866,1.365
4232,1.365,1.2833
4233,1.2833,1.2998
4234,1.2998,1.3104
4235,1.3104,1.273
4236,1.273,1.3089
4237,1.3089,1.3011
4238,1.3011,1.2933
4239,1.2933,1.3879
4240,1.3879,1.4392
4241,1.4392,1.4257
4242,1.4257,1.5355
4243,1.5355,1.5213
4244,1.5213,1.4946
4245,1.4946,1.5073
4246,1.5073,1.4882
4247,1.4882,1.5302
4248,1.5302,1.5265
4249,1.5265,1.4856
4250,1.4856,1.411
4251,1.411,1.4534
4252,1.4534,1.3537
4253,1.3537,1.4434
4254,1.4434,1.56
4255,1.56,1.5918
4256,1.5918,1.5344
4257,1.5344,1.6072
4258,1.6072,1.3307
4259,1.3307,1.278
4260,1.278,1.2793
4261,1.2793,1.2512
4262,1.2512,1.2217
4263,1.2217,1.182
4264,1.182,1.1898
4265,1.1898,1.2142
4266,1.2142,1.2115
4267,1.2115,1.2026
4268,1.2026,1.2204
4269,1.2204,1.2691
4270,1.2691,1.2485
4271,1.2485,1.2241
4272,1.2241,1.2321
4273,1.2321,1.2102
4274,1.2102,1.2204
4275,1.2204,1.2178
4276,1.2178,1.2217
4277,1.2217,1.1999
4278,1.1999,1.1808
4279,1.1808,1.1935
4280,1.1935,1.1577
4281,1.1577,1.1601
4282,1.1601,1.1474
4283,1.1474,1.1667
4284,1.1667,1.1399
4285,1.1399,1.1898
4286,1.1898,1.2115
4287,1.2115,1.1782
4288,1.1782,1.1411
4289,1.1411,1.1411
4290,1.1411,1.1884
4291,1.1884,1.1679
4292,1.1679,1.1884
4293,1.1884,1.1345
4294,1.1345,1.1065
4295,1.1065,1.1128
4296,1.1128,1.0873
4297,1.0873,1.0426
4298,1.0426,1.0899
4299,1.0899,1.0039
4300,1.0039,1.0078
4301,1.0078,1.0526
4302,1.0526,0.995
4303,0.995,0.9708
4304,0.9708,0.9925
4305,0.9925,0.9925
4306,0.9925,0.995
4307,0.995,0.9644
4308,0.9644,0.9591
4309,0.9591,1.0167
4310,1.0167,1.0334
4311,1.0334,1.0374
4312,1.0374,1.0245
4313,1.0245,1.077
4314,1.077,1.1358
4315,1.1358,1.1539
4316,1.1539,1.1513
4317,1.1513,1.1539
4318,1.1539,1.0873
4319,1.0873,1.1526
4320,1.1526,1.1718
4321,1.1718,1.2178
4322,1.2178,1.1615
4323,1.1615,1.2128
4324,1.2128,1.2294
4325,1.2294,1.1962
4326,1.1962,1.1283
4327,1.1283,1.1271
4328,1.1271,1.1245
4329,1.1245,1.1898
4330,1.1898,1.1898
4331,1.1898,1.2217
4332,1.2217,1.254
4333,1.254,1.254
4334,1.254,1.1986
4335,1.1986,1.1986
4336,1.1986,1.2013
4337,1.2013,1.2407
4338,1.2407,1.2553
4339,1.2553,1.2446
4340,1.2446,1.2142
4341,1.2142,1.2808
4342,1.2808,1.2512
4343,1.2512,1.2601
4344,1.2601,1.2705
4345,1.2705,1.3689
4346,1.3689,1.3447
4347,1.3447,1.3151
4348,1.3151,1.3075
4349,1.3075,1.3638
4350,1.3638,1.3486
4351,1.3486,1.434
4352,1.434,1.5213
4353,1.5213,1.4586
4354,1.4586,1.4434
4355,1.4434,1.4434
4356,1.4434,1.3946
4357,1.3946,1.3756
4358,1.3756,1.3447
4359,1.3447,1.3065
4360,1.3065,1.3202
4361,1.3202,1.346
4362,1.346,1.3841
4363,1.3841,1.3241
4364,1.3241,1.3447
4365,1.3447,1.3676
4366,1.3676,1.3756
4367,1.3756,1.4136
4368,1.4136,1.4354
4369,1.4354,1.4025
4370,1.4025,1.4919
4371,1.4919,1.5098
4372,1.5098,1.5175
4373,1.5175,1.4664
4374,1.4664,1.4474
4375,1.4474,1.3854
4376,1.3854,1.3599
4377,1.3599,1.3486
4378,1.3486,1.3537
4379,1.3537,1.3894
4380,1.3894,1.3307
4381,1.3307,1.4392
4382,1.4392,1.4202
4383,1.4202,1.3973
4384,1.3973,1.4738
4385,1.4738,1.4869
4386,1.4869,1.4882
4387,1.4882,1.4894
4388,1.4894,1.4778
4389,1.4778,1.542
4390,1.542,1.5827
4391,1.5827,1.629
4392,1.629,1.5804
4393,1.5804,1.5561
4394,1.5561,1.5394
4395,1.5394,1.5995
4396,1.5995,1.5827
4397,1.5827,1.6018
4398,1.6018,1.5752
4399,1.5752,1.5302
4400,1.5302,1.4486
4401,1.4486,1.4803
4402,1.4803,1.3769
4403,1.3769,1.4558
4404,1.4558,1.524
4405,1.524,1.5162
4406,1.5162,1.4062
4407,1.4062,1.3894
4408,1.3894,1.5009
4409,1.5009,1.5547
4410,1.5547,1.5073
4411,1.5073,1.542
4412,1.542,1.561
4413,1.561,1.579
4414,1.579,1.6045
4415,1.6045,1.5827
4416,1.5827,1.5674
4417,1.5674,1.5634
4418,1.5634,1.5971
4419,1.5971,1.584
4420,1.584,1.5918
4421,1.5918,1.5958
4422,1.5958,1.5534
4423,1.5534,1.542
4424,1.542,1.4956
4425,1.4956,1.5022
4426,1.5022,1.5022
4427,1.5022,1.5162
