,t-5,t-4,t-3,t-2,t-1,t
299,46359987.5589,43272142.70344,39554689.957888,35521026.39030399,29492187.30764,1.0816
300,43272142.70344,39554689.957888,35521026.39030399,29492187.30764,31000569.350399997,0.99816
301,39554689.957888,35521026.39030399,29492187.30764,31000569.350399997,40848667.499616005,0.94194
302,35521026.39030399,29492187.30764,31000569.350399997,40848667.499616005,44087973.800328,0.89726
303,29492187.30764,31000569.350399997,40848667.499616005,44087973.800328,38202005.195536,0.86584
304,31000569.350399997,40848667.499616005,44087973.800328,38202005.195536,52581398.563136004,0.9504399999999998
305,40848667.499616005,44087973.800328,38202005.195536,52581398.563136004,104836313.36761598,0.96502
306,44087973.800328,38202005.195536,52581398.563136004,104836313.36761598,35041029.3989,1.02292
307,38202005.195536,52581398.563136004,104836313.36761598,35041029.3989,43205800.154456,1.1235399999999998
308,52581398.563136004,104836313.36761598,35041029.3989,43205800.154456,55614328.47150399,1.15284
309,104836313.36761598,35041029.3989,43205800.154456,55614328.47150399,58711691.41500001,1.17534
310,35041029.3989,43205800.154456,55614328.47150399,58711691.41500001,39161032.164912,1.2181
311,43205800.154456,55614328.47150399,58711691.41500001,39161032.164912,53276782.497379996,1.3130400000000002
312,55614328.47150399,58711691.41500001,39161032.164912,53276782.497379996,124703145.71184002,1.31186
313,58711691.41500001,39161032.164912,53276782.497379996,124703145.71184002,54187238.667276,1.4104
314,39161032.164912,53276782.497379996,124703145.71184002,54187238.667276,79190944.84688,1.3816000000000002
315,53276782.497379996,124703145.71184002,54187238.667276,79190944.84688,42760583.82992,1.44602
316,124703145.71184002,54187238.667276,79190944.84688,42760583.82992,140316311.663156,1.5637999999999999
317,54187238.667276,79190944.84688,42760583.82992,140316311.663156,203095155.94927996,1.66094
318,79190944.84688,42760583.82992,140316311.663156,203095155.94927996,134704591.870424,1.7611
319,42760583.82992,140316311.663156,203095155.94927996,134704591.870424,148614544.82622,1.8409399999999998
320,140316311.663156,203095155.94927996,134704591.870424,148614544.82622,172531178.834792,1.8961000000000001
321,203095155.94927996,134704591.870424,148614544.82622,172531178.834792,163567397.93828002,1.9065999999999999
322,134704591.870424,148614544.82622,172531178.834792,163567397.93828002,130016136.23295999,1.85612
323,148614544.82622,172531178.834792,163567397.93828002,130016136.23295999,89680327.70138401,2.0610399999999998
324,172531178.834792,163567397.93828002,130016136.23295999,89680327.70138401,205168820.82494396,2.10254
325,163567397.93828002,130016136.23295999,89680327.70138401,205168820.82494396,123622158.79015198,2.11148
326,130016136.23295999,89680327.70138401,205168820.82494396,123622158.79015198,183096909.65294397,2.23132
327,89680327.70138401,205168820.82494396,123622158.79015198,183096909.65294397,126122968.347376,2.23876
328,205168820.82494396,123622158.79015198,183096909.65294397,126122968.347376,94389465.411936,2.1521999999999997
329,123622158.79015198,183096909.65294397,126122968.347376,94389465.411936,391443938.25227994,1.96498
330,183096909.65294397,126122968.347376,94389465.411936,391443938.25227994,148111237.593144,1.86386
331,126122968.347376,94389465.411936,391443938.25227994,148111237.593144,152201461.147536,1.5756000000000001
332,94389465.411936,391443938.25227994,148111237.593144,152201461.147536,299326655.12880003,1.65228
333,391443938.25227994,148111237.593144,152201461.147536,299326655.12880003,103089613.222008,1.51092
334,148111237.593144,152201461.147536,299326655.12880003,103089613.222008,167158210.079952,1.4743600000000001
335,152201461.147536,299326655.12880003,103089613.222008,167158210.079952,89512114.23079202,1.5429799999999998
336,299326655.12880003,103089613.222008,167158210.079952,89512114.23079202,78648175.41499199,1.4453600000000002
337,103089613.222008,167158210.079952,89512114.23079202,78648175.41499199,89717992.29310401,1.33898
338,167158210.079952,89512114.23079202,78648175.41499199,89717992.29310401,76691507.388272,1.35208
339,89512114.23079202,78648175.41499199,89717992.29310401,76691507.388272,78159764.27648,1.3564600000000002
340,78648175.41499199,89717992.29310401,76691507.388272,78159764.27648,75899635.217168,1.4933799999999997
341,89717992.29310401,76691507.388272,78159764.27648,75899635.217168,97253231.02583198,1.4303599999999999
342,76691507.388272,78159764.27648,75899635.217168,97253231.02583198,87837077.93734398,1.4550800000000002
343,78159764.27648,75899635.217168,97253231.02583198,87837077.93734398,46050119.52912801,1.4869799999999997
344,75899635.217168,97253231.02583198,87837077.93734398,46050119.52912801,63914816.43320399,1.5936
345,97253231.02583198,87837077.93734398,46050119.52912801,63914816.43320399,88464788.20607999,1.69144
346,87837077.93734398,46050119.52912801,63914816.43320399,88464788.20607999,87717968.4564,1.6822399999999997
347,46050119.52912801,63914816.43320399,88464788.20607999,87717968.4564,100372793.59654398,1.70466
348,63914816.43320399,88464788.20607999,87717968.4564,100372793.59654398,63067497.964716,1.66174
349,88464788.20607999,87717968.4564,100372793.59654398,63067497.964716,38136157.632116,1.6202400000000001
350,87717968.4564,100372793.59654398,63067497.964716,38136157.632116,69881598.323856,1.57974
351,100372793.59654398,63067497.964716,38136157.632116,69881598.323856,73047416.14073999,1.59584
352,63067497.964716,38136157.632116,69881598.323856,73047416.14073999,34024811.123775996,1.5753599999999999
353,38136157.632116,69881598.323856,73047416.14073999,34024811.123775996,41556612.68870399,1.5406
354,69881598.323856,73047416.14073999,34024811.123775996,41556612.68870399,55593599.53236,1.6858400000000002
355,73047416.14073999,34024811.123775996,41556612.68870399,55593599.53236,112792450.27024001,1.70136
356,34024811.123775996,41556612.68870399,55593599.53236,112792450.27024001,73886258.517408,1.63644
357,41556612.68870399,55593599.53236,112792450.27024001,73886258.517408,69406732.938816,1.59774
358,55593599.53236,112792450.27024001,73886258.517408,69406732.938816,117655617.646692,1.71034
359,112792450.27024001,73886258.517408,69406732.938816,117655617.646692,91820114.633728,1.6396799999999998
360,73886258.517408,69406732.938816,117655617.646692,91820114.633728,82034531.33030398,1.6409600000000002
361,69406732.938816,117655617.646692,91820114.633728,82034531.33030398,39716644.870656006,1.5933599999999999
362,117655617.646692,91820114.633728,82034531.33030398,39716644.870656006,51317238.127536,1.59056
363,91820114.633728,82034531.33030398,39716644.870656006,51317238.127536,41806554.206879996,1.63126
364,82034531.33030398,39716644.870656006,51317238.127536,41806554.206879996,57423180.604839996,1.7627000000000002
365,39716644.870656006,51317238.127536,41806554.206879996,57423180.604839996,79487985.25230001,1.8960599999999999
366,51317238.127536,41806554.206879996,57423180.604839996,79487985.25230001,96485332.703892,2.01362
367,41806554.206879996,57423180.604839996,79487985.25230001,96485332.703892,124907387.37209599,2.0244
368,57423180.604839996,79487985.25230001,96485332.703892,124907387.37209599,195264010.1244,2.06224
369,79487985.25230001,96485332.703892,124907387.37209599,195264010.1244,82552812.605376,2.08844
370,96485332.703892,124907387.37209599,195264010.1244,82552812.605376,86693626.71978399,2.04482
371,124907387.37209599,195264010.1244,82552812.605376,86693626.71978399,66959770.599648,2.03464
372,195264010.1244,82552812.605376,86693626.71978399,66959770.599648,50329207.439647995,2.16408
373,82552812.605376,86693626.71978399,66959770.599648,50329207.439647995,108810097.78094399,2.1107199999999997
374,86693626.71978399,66959770.599648,50329207.439647995,108810097.78094399,74289135.40991999,2.03312
375,66959770.599648,50329207.439647995,108810097.78094399,74289135.40991999,73765328.848064,2.02442
376,50329207.439647995,108810097.78094399,74289135.40991999,73765328.848064,47438337.10542,2.04718
377,108810097.78094399,74289135.40991999,73765328.848064,47438337.10542,63741399.77446,1.8897400000000002
378,74289135.40991999,73765328.848064,47438337.10542,63741399.77446,116979775.10408401,1.85764
379,73765328.848064,47438337.10542,63741399.77446,116979775.10408401,104423194.46216801,1.8584600000000002
380,47438337.10542,63741399.77446,116979775.10408401,104423194.46216801,105456124.54919602,1.81904
381,63741399.77446,116979775.10408401,104423194.46216801,105456124.54919602,85128574.09427199,1.83368
382,116979775.10408401,104423194.46216801,105456124.54919602,85128574.09427199,92860801.180336,1.956
383,104423194.46216801,105456124.54919602,85128574.09427199,92860801.180336,92992193.8584,1.98006
384,105456124.54919602,85128574.09427199,92860801.180336,92992193.8584,60041042.96641199,1.9109199999999997
385,85128574.09427199,92860801.180336,92992193.8584,60041042.96641199,65884138.331704,1.8971
386,92860801.180336,92992193.8584,60041042.96641199,65884138.331704,84994055.18334,1.75582
387,92992193.8584,60041042.96641199,65884138.331704,84994055.18334,83583816.48848,1.72134
388,60041042.96641199,65884138.331704,84994055.18334,83583816.48848,62800694.82752401,1.4790800000000002
389,65884138.331704,84994055.18334,83583816.48848,62800694.82752401,158453969.67159203,1.4653399999999999
390,84994055.18334,83583816.48848,62800694.82752401,158453969.67159203,80261835.07202399,1.4964799999999998
391,83583816.48848,62800694.82752401,158453969.67159203,80261835.07202399,77009044.86704,1.48508
392,62800694.82752401,158453969.67159203,80261835.07202399,77009044.86704,62712464.949296005,1.4872599999999998
393,158453969.67159203,80261835.07202399,77009044.86704,62712464.949296005,88095243.692452,1.4509599999999998
394,80261835.07202399,77009044.86704,62712464.949296005,88095243.692452,48970706.153376,1.4888000000000001
395,77009044.86704,62712464.949296005,88095243.692452,48970706.153376,55440313.44848001,1.4072200000000001
396,62712464.949296005,88095243.692452,48970706.153376,55440313.44848001,65079735.98750401,1.42862
397,88095243.692452,48970706.153376,55440313.44848001,65079735.98750401,53348348.353604004,1.41818
398,48970706.153376,55440313.44848001,65079735.98750401,53348348.353604004,53271224.961651996,1.44842
399,55440313.44848001,65079735.98750401,53348348.353604004,53271224.961651996,36068138.853776,1.5382
400,65079735.98750401,53348348.353604004,53271224.961651996,36068138.853776,59387157.8512,1.547
401,53348348.353604004,53271224.961651996,36068138.853776,59387157.8512,88010759.4184,1.4871200000000002
402,53271224.961651996,36068138.853776,59387157.8512,88010759.4184,50865588.10534401,1.45032
403,36068138.853776,59387157.8512,88010759.4184,50865588.10534401,54195833.3208,1.4089
404,59387157.8512,88010759.4184,50865588.10534401,54195833.3208,57208025.230500005,1.4234600000000002
405,88010759.4184,50865588.10534401,54195833.3208,57208025.230500005,39718465.59652001,1.54386
406,50865588.10534401,54195833.3208,57208025.230500005,39718465.59652001,96815941.358004,1.6187399999999996
407,54195833.3208,57208025.230500005,39718465.59652001,96815941.358004,75402910.61013599,1.68034
408,57208025.230500005,39718465.59652001,96815941.358004,75402910.61013599,72029714.556632,1.78646
409,39718465.59652001,96815941.358004,75402910.61013599,72029714.556632,93425774.031824,1.81536
410,96815941.358004,75402910.61013599,72029714.556632,93425774.031824,74271323.00371201,1.83458
411,75402910.61013599,72029714.556632,93425774.031824,74271323.00371201,84206654.747864,1.8377
412,72029714.556632,93425774.031824,74271323.00371201,84206654.747864,63879735.81722,1.84158
413,93425774.031824,74271323.00371201,84206654.747864,63879735.81722,75624772.19637601,1.8123799999999999
414,74271323.00371201,84206654.747864,63879735.81722,75624772.19637601,88253092.68725199,1.9029
415,84206654.747864,63879735.81722,75624772.19637601,88253092.68725199,98706856.97334,1.89454
416,63879735.81722,75624772.19637601,88253092.68725199,98706856.97334,53752909.279244,1.9744999999999997
417,75624772.19637601,88253092.68725199,98706856.97334,53752909.279244,146965040.18899998,1.98372
418,88253092.68725199,98706856.97334,53752909.279244,146965040.18899998,237873139.11799198,1.91632
419,98706856.97334,53752909.279244,146965040.18899998,237873139.11799198,103296007.882816,1.9314
420,53752909.279244,146965040.18899998,237873139.11799198,103296007.882816,129588619.5288,1.87926
421,146965040.18899998,237873139.11799198,103296007.882816,129588619.5288,136617238.87434,1.75856
422,237873139.11799198,103296007.882816,129588619.5288,136617238.87434,133235541.59855999,1.74972
423,103296007.882816,129588619.5288,136617238.87434,133235541.59855999,97626555.10154401,1.72134
424,129588619.5288,136617238.87434,133235541.59855999,97626555.10154401,97515183.07026,1.77912
425,136617238.87434,133235541.59855999,97626555.10154401,97515183.07026,82809142.17912,1.8143999999999998
426,133235541.59855999,97626555.10154401,97515183.07026,82809142.17912,64882197.55583999,1.72474
427,97626555.10154401,97515183.07026,82809142.17912,64882197.55583999,67748463.643028,1.69678
428,97515183.07026,82809142.17912,64882197.55583999,67748463.643028,93849135.616284,1.6145400000000003
429,82809142.17912,64882197.55583999,67748463.643028,93849135.616284,81280042.91706002,1.58464
430,64882197.55583999,67748463.643028,93849135.616284,81280042.91706002,66631616.825856,1.5587399999999998
431,67748463.643028,93849135.616284,81280042.91706002,66631616.825856,137252808.12710398,1.59998
432,93849135.616284,81280042.91706002,66631616.825856,137252808.12710398,61356569.353296004,1.67602
433,81280042.91706002,66631616.825856,137252808.12710398,61356569.353296004,65798068.042440005,1.7367599999999999
434,66631616.825856,137252808.12710398,61356569.353296004,65798068.042440005,53655144.918216,1.7900800000000001
435,137252808.12710398,61356569.353296004,65798068.042440005,53655144.918216,88364865.407232,1.84438
436,61356569.353296004,65798068.042440005,53655144.918216,88364865.407232,91693986.16672,1.82184
437,65798068.042440005,53655144.918216,88364865.407232,91693986.16672,88776344.80248,1.5615999999999999
438,53655144.918216,88364865.407232,91693986.16672,88776344.80248,265588596.23935997,1.3693399999999998
439,88364865.407232,91693986.16672,88776344.80248,265588596.23935997,130044123.61432798,1.30766
440,91693986.16672,88776344.80248,265588596.23935997,130044123.61432798,96627780.297216,1.25914
441,88776344.80248,265588596.23935997,130044123.61432798,96627780.297216,92948064.571116,1.19072
442,265588596.23935997,130044123.61432798,96627780.297216,92948064.571116,57765160.02528,1.12534
443,130044123.61432798,96627780.297216,92948064.571116,57765160.02528,190620635.88648,0.8418999999999999
444,96627780.297216,92948064.571116,57765160.02528,190620635.88648,105139847.85061999,0.8659399999999999
445,92948064.571116,57765160.02528,190620635.88648,105139847.85061999,37627471.217616,0.9379200000000001
446,57765160.02528,190620635.88648,105139847.85061999,37627471.217616,50800744.04198401,0.89384
447,190620635.88648,105139847.85061999,37627471.217616,50800744.04198401,47768859.353888,0.89558
448,105139847.85061999,37627471.217616,50800744.04198401,47768859.353888,32539723.940808002,0.877
449,37627471.217616,50800744.04198401,47768859.353888,32539723.940808002,34286185.9056,0.8331200000000001
450,50800744.04198401,47768859.353888,32539723.940808002,34286185.9056,49831895.934688,0.8354600000000001
451,47768859.353888,32539723.940808002,34286185.9056,49831895.934688,42404166.135844,0.7914
452,32539723.940808002,34286185.9056,49831895.934688,42404166.135844,39877176.05364,0.7973399999999999
453,34286185.9056,49831895.934688,42404166.135844,39877176.05364,25691330.54466,0.7525999999999999
454,49831895.934688,42404166.135844,39877176.05364,25691330.54466,47645711.88376,0.74636
455,42404166.135844,39877176.05364,25691330.54466,47645711.88376,32764289.559728,0.8217800000000001
456,39877176.05364,25691330.54466,47645711.88376,32764289.559728,88568182.81063601,0.9348000000000001
457,25691330.54466,47645711.88376,32764289.559728,88568182.81063601,83126640.17424001,0.99116
458,47645711.88376,32764289.559728,88568182.81063601,83126640.17424001,64617796.248152,1.0199399999999998
459,32764289.559728,88568182.81063601,83126640.17424001,64617796.248152,64375544.20851599,0.99888
460,88568182.81063601,83126640.17424001,64617796.248152,64375544.20851599,38521918.07568,1.06626
461,83126640.17424001,64617796.248152,64375544.20851599,38521918.07568,59096885.359356,1.0365600000000001
462,64617796.248152,64375544.20851599,38521918.07568,59096885.359356,30609077.788800005,1.01986
463,64375544.20851599,38521918.07568,59096885.359356,30609077.788800005,31466589.919408,0.9525
464,38521918.07568,59096885.359356,30609077.788800005,31466589.919408,66812965.815,0.92608
465,59096885.359356,30609077.788800005,31466589.919408,66812965.815,43159938.581888005,0.90488
466,30609077.788800005,31466589.919408,66812965.815,43159938.581888005,42149297.550703995,0.98698
467,31466589.919408,66812965.815,43159938.581888005,42149297.550703995,85568050.301536,1.03626
468,66812965.815,43159938.581888005,42149297.550703995,85568050.301536,96027839.506584,0.96426
469,43159938.581888005,42149297.550703995,85568050.301536,96027839.506584,82622455.525764,1.0608600000000001
470,42149297.550703995,85568050.301536,96027839.506584,82622455.525764,150797976.03472802,1.0700600000000002
471,85568050.301536,96027839.506584,82622455.525764,150797976.03472802,48358716.93970401,1.1238199999999998
472,96027839.506584,82622455.525764,150797976.03472802,48358716.93970401,105922917.82306398,1.18042
473,82622455.525764,150797976.03472802,48358716.93970401,105922917.82306398,63444942.6634,1.18012
474,150797976.03472802,48358716.93970401,105922917.82306398,63444942.6634,63663259.791480005,1.1530799999999999
475,48358716.93970401,105922917.82306398,63444942.6634,63663259.791480005,67861272.63686399,1.1935
476,105922917.82306398,63444942.6634,63663259.791480005,67861272.63686399,74264701.8113,1.1921799999999998
477,63444942.6634,63663259.791480005,67861272.63686399,74264701.8113,73909240.58786398,1.1311
478,63663259.791480005,67861272.63686399,74264701.8113,73909240.58786398,70520393.99448,1.0530599999999999
479,67861272.63686399,74264701.8113,73909240.58786398,70520393.99448,71576771.47313999,1.07056
480,74264701.8113,73909240.58786398,70520393.99448,71576771.47313999,38783701.052063994,1.01832
481,73909240.58786398,70520393.99448,71576771.47313999,38783701.052063994,50388209.224608,0.93658
482,70520393.99448,71576771.47313999,38783701.052063994,50388209.224608,93338929.859236,0.98274
483,71576771.47313999,38783701.052063994,50388209.224608,93338929.859236,46150501.294259995,1.02246
484,38783701.052063994,50388209.224608,93338929.859236,46150501.294259995,63510083.26876799,0.9633200000000001
485,50388209.224608,93338929.859236,46150501.294259995,63510083.26876799,33714348.884288,0.9837199999999999
486,93338929.859236,46150501.294259995,63510083.26876799,33714348.884288,43656069.173439994,0.97118
487,46150501.294259995,63510083.26876799,33714348.884288,43656069.173439994,38009396.811064,0.8843799999999999
488,63510083.26876799,33714348.884288,43656069.173439994,38009396.811064,68597493.805036,0.8556799999999999
489,33714348.884288,43656069.173439994,38009396.811064,68597493.805036,45707581.31967999,0.8567199999999999
490,43656069.173439994,38009396.811064,68597493.805036,45707581.31967999,49952615.23217599,0.8321999999999999
491,38009396.811064,68597493.805036,45707581.31967999,49952615.23217599,48310820.47344,0.8385200000000002
492,68597493.805036,45707581.31967999,49952615.23217599,48310820.47344,28052754.520120006,0.88942
493,45707581.31967999,49952615.23217599,48310820.47344,28052754.520120006,58408329.337092,0.89358
494,49952615.23217599,48310820.47344,28052754.520120006,58408329.337092,34180781.803776,0.98024
495,48310820.47344,28052754.520120006,58408329.337092,34180781.803776,99578554.185936,1.05432
496,28052754.520120006,58408329.337092,34180781.803776,99578554.185936,89783350.499664,1.07848
497,58408329.337092,34180781.803776,99578554.185936,89783350.499664,44827596.461232,1.11056
498,34180781.803776,99578554.185936,89783350.499664,44827596.461232,64404254.304192,1.1157
499,99578554.185936,89783350.499664,44827596.461232,64404254.304192,54467246.506859995,1.1438000000000001
500,89783350.499664,44827596.461232,64404254.304192,54467246.506859995,75855888.60696001,1.1409600000000002
501,44827596.461232,64404254.304192,54467246.506859995,75855888.60696001,48349766.61897601,1.14286
502,64404254.304192,54467246.506859995,75855888.60696001,48349766.61897601,45261805.268516004,1.11724
503,54467246.506859995,75855888.60696001,48349766.61897601,45261805.268516004,69596249.41928801,1.0867200000000001
504,75855888.60696001,48349766.61897601,45261805.268516004,69596249.41928801,34811192.78361601,1.11848
505,48349766.61897601,45261805.268516004,69596249.41928801,34811192.78361601,99841084.540384,1.27236
506,45261805.268516004,69596249.41928801,34811192.78361601,99841084.540384,202452313.110288,1.3084799999999999
507,69596249.41928801,34811192.78361601,99841084.540384,202452313.110288,110784516.653952,1.3666
508,34811192.78361601,99841084.540384,202452313.110288,110784516.653952,90315942.24936001,1.35326
509,99841084.540384,202452313.110288,110784516.653952,90315942.24936001,88809585.85312799,1.32112
510,202452313.110288,110784516.653952,90315942.24936001,88809585.85312799,89410643.10144,1.3186000000000002
511,110784516.653952,90315942.24936001,88809585.85312799,89410643.10144,52024121.933680005,1.21766
512,90315942.24936001,88809585.85312799,89410643.10144,52024121.933680005,66966332.190732,1.19116
513,88809585.85312799,89410643.10144,52024121.933680005,66966332.190732,71516176.97655201,1.1745999999999999
514,89410643.10144,52024121.933680005,66966332.190732,71516176.97655201,64614339.823319994,1.18534
515,52024121.933680005,66966332.190732,71516176.97655201,64614339.823319994,70218933.046444,1.23896
516,66966332.190732,71516176.97655201,64614339.823319994,70218933.046444,61667305.434864,1.2496800000000001
517,71516176.97655201,64614339.823319994,70218933.046444,61667305.434864,32717218.997232,1.3136800000000002
518,64614339.823319994,70218933.046444,61667305.434864,32717218.997232,161040081.48971203,1.4503599999999999
519,70218933.046444,61667305.434864,32717218.997232,161040081.48971203,185743029.024128,1.39542
520,61667305.434864,32717218.997232,161040081.48971203,185743029.024128,160251934.478376,1.2861999999999998
521,32717218.997232,161040081.48971203,185743029.024128,160251934.478376,107996636.52231997,1.30314
522,161040081.48971203,185743029.024128,160251934.478376,107996636.52231997,81827769.255288,1.3855
523,185743029.024128,160251934.478376,107996636.52231997,81827769.255288,129689383.0647,1.3449399999999998
524,160251934.478376,107996636.52231997,81827769.255288,129689383.0647,84021502.42467599,1.26092
525,107996636.52231997,81827769.255288,129689383.0647,84021502.42467599,112510304.10172,1.2670599999999999
526,81827769.255288,129689383.0647,84021502.42467599,112510304.10172,75116981.57184799,1.19998
527,129689383.0647,84021502.42467599,112510304.10172,75116981.57184799,141805088.94246,1.15208
528,84021502.42467599,112510304.10172,75116981.57184799,141805088.94246,96824403.680416,1.1579799999999998
529,112510304.10172,75116981.57184799,141805088.94246,96824403.680416,105129228.02721998,1.1192
530,75116981.57184799,141805088.94246,96824403.680416,105129228.02721998,81403431.24192,1.19656
531,141805088.94246,96824403.680416,105129228.02721998,81403431.24192,121839155.787808,1.2047999999999999
532,96824403.680416,105129228.02721998,81403431.24192,121839155.787808,82201423.3104,1.2293800000000001
533,105129228.02721998,81403431.24192,121839155.787808,82201423.3104,108534067.334524,1.2242199999999999
534,81403431.24192,121839155.787808,82201423.3104,108534067.334524,65941336.37666799,1.3000399999999999
535,121839155.787808,82201423.3104,108534067.334524,65941336.37666799,124473917.40884799,1.39822
536,82201423.3104,108534067.334524,65941336.37666799,124473917.40884799,156642024.795204,1.39376
537,108534067.334524,65941336.37666799,124473917.40884799,156642024.795204,110286314.888768,1.3480400000000001
538,65941336.37666799,124473917.40884799,156642024.795204,110286314.888768,57360859.844160005,1.3899400000000002
539,124473917.40884799,156642024.795204,110286314.888768,57360859.844160005,78860091.74032001,1.40382
540,156642024.795204,110286314.888768,57360859.844160005,78860091.74032001,49961493.066276,1.53084
541,110286314.888768,57360859.844160005,78860091.74032001,49961493.066276,216874513.37128797,1.50352
542,57360859.844160005,78860091.74032001,49961493.066276,216874513.37128797,86736541.825088,1.52148
543,78860091.74032001,49961493.066276,216874513.37128797,86736541.825088,92126719.203072,1.5333999999999999
544,49961493.066276,216874513.37128797,86736541.825088,92126719.203072,115883395.00276,1.47198
545,216874513.37128797,86736541.825088,92126719.203072,115883395.00276,170726950.568028,1.46316
546,86736541.825088,92126719.203072,115883395.00276,170726950.568028,96268722.522264,1.4122
547,92126719.203072,115883395.00276,170726950.568028,96268722.522264,85545911.30216,1.3756800000000002
548,115883395.00276,170726950.568028,96268722.522264,85545911.30216,87624575.36524802,1.4224800000000002
549,170726950.568028,96268722.522264,85545911.30216,87624575.36524802,108723603.87988801,1.4329200000000002
550,96268722.522264,85545911.30216,87624575.36524802,108723603.87988801,90805918.94030401,1.3828600000000002
551,85545911.30216,87624575.36524802,108723603.87988801,90805918.94030401,64539715.71881601,1.41138
552,87624575.36524802,108723603.87988801,90805918.94030401,64539715.71881601,89476170.532848,1.22764
553,108723603.87988801,90805918.94030401,64539715.71881601,89476170.532848,218895191.869984,1.18842
554,90805918.94030401,64539715.71881601,89476170.532848,218895191.869984,108304810.370688,1.1936999999999998
555,64539715.71881601,89476170.532848,218895191.869984,108304810.370688,116360089.74731997,1.1402800000000002
556,89476170.532848,218895191.869984,108304810.370688,116360089.74731997,101298414.43486401,1.14562
557,218895191.869984,108304810.370688,116360089.74731997,101298414.43486401,69700917.53990401,1.13674
558,108304810.370688,116360089.74731997,101298414.43486401,69700917.53990401,142970435.22132802,1.12668
559,116360089.74731997,101298414.43486401,69700917.53990401,142970435.22132802,55190495.738231994,1.1999199999999999
560,101298414.43486401,69700917.53990401,142970435.22132802,55190495.738231994,105316320.36387198,1.2834599999999998
561,69700917.53990401,142970435.22132802,55190495.738231994,105316320.36387198,112155482.97598799,1.2694400000000001
562,142970435.22132802,55190495.738231994,105316320.36387198,112155482.97598799,66766450.434112005,1.26408
563,55190495.738231994,105316320.36387198,112155482.97598799,66766450.434112005,42740007.087744,1.23908
564,105316320.36387198,112155482.97598799,66766450.434112005,42740007.087744,98446106.916336,1.23566
565,112155482.97598799,66766450.434112005,42740007.087744,98446106.916336,86660508.428652,1.0954000000000002
566,66766450.434112005,42740007.087744,98446106.916336,86660508.428652,154181069.73928002,1.0322
567,42740007.087744,98446106.916336,86660508.428652,154181069.73928002,70561279.94344,1.03676
568,98446106.916336,86660508.428652,154181069.73928002,70561279.94344,93643496.17604798,1.0915599999999999
569,86660508.428652,154181069.73928002,70561279.94344,93643496.17604798,115470804.05901597,1.05346
570,154181069.73928002,70561279.94344,93643496.17604798,115470804.05901597,145721840.2721,0.9940599999999999
571,70561279.94344,93643496.17604798,115470804.05901597,145721840.2721,184348784.265164,0.9071
572,93643496.17604798,115470804.05901597,145721840.2721,184348784.265164,109918564.73302001,0.91402
573,115470804.05901597,145721840.2721,184348784.265164,109918564.73302001,70054333.146432,0.8940999999999999
574,145721840.2721,184348784.265164,109918564.73302001,70054333.146432,43111661.22692,0.9471399999999999
575,184348784.265164,109918564.73302001,70054333.146432,43111661.22692,56764264.983183995,0.87744
576,109918564.73302001,70054333.146432,43111661.22692,56764264.983183995,42512261.06496,0.83576
577,70054333.146432,43111661.22692,56764264.983183995,42512261.06496,35128292.072496,0.8275399999999999
578,43111661.22692,56764264.983183995,42512261.06496,35128292.072496,23065323.1487,0.80342
579,56764264.983183995,42512261.06496,35128292.072496,23065323.1487,27885284.218392003,0.78996
580,42512261.06496,35128292.072496,23065323.1487,27885284.218392003,53364638.222184,0.79428
581,35128292.072496,23065323.1487,27885284.218392003,53364638.222184,29400460.06152,0.82546
582,23065323.1487,27885284.218392003,53364638.222184,29400460.06152,28083539.439732,0.79994
583,27885284.218392003,53364638.222184,29400460.06152,28083539.439732,30586423.126204,0.7876000000000001
584,53364638.222184,29400460.06152,28083539.439732,30586423.126204,32917580.857040003,0.79732
585,29400460.06152,28083539.439732,30586423.126204,32917580.857040003,46806469.994288,0.86234
586,28083539.439732,30586423.126204,32917580.857040003,46806469.994288,37521682.074608006,0.8935599999999999
587,30586423.126204,32917580.857040003,46806469.994288,37521682.074608006,37112826.165199995,0.83416
588,32917580.857040003,46806469.994288,37521682.074608006,37112826.165199995,35385684.311568,0.8048400000000001
589,46806469.994288,37521682.074608006,37112826.165199995,35385684.311568,74695292.768232,0.7745200000000001
590,37521682.074608006,37112826.165199995,35385684.311568,74695292.768232,44980286.95148001,0.75638
591,37112826.165199995,35385684.311568,74695292.768232,44980286.95148001,34046168.542372,0.69258
592,35385684.311568,74695292.768232,44980286.95148001,34046168.542372,41835849.518064,0.6629
593,74695292.768232,44980286.95148001,34046168.542372,41835849.518064,31595529.18746,0.6036400000000001
594,44980286.95148001,34046168.542372,41835849.518064,31595529.18746,31764406.765968006,0.57528
595,34046168.542372,41835849.518064,31595529.18746,31764406.765968006,58465491.590448,0.6615200000000001
596,41835849.518064,31595529.18746,31764406.765968006,58465491.590448,34196868.903680004,0.69696
597,31595529.18746,31764406.765968006,58465491.590448,34196868.903680004,27667697.561856,0.69566
598,31764406.765968006,58465491.590448,34196868.903680004,27667697.561856,26095072.279303998,0.7273400000000001
599,58465491.590448,34196868.903680004,27667697.561856,26095072.279303998,26983092.068800002,0.74198
600,34196868.903680004,27667697.561856,26095072.279303998,26983092.068800002,32316160.117792,0.78248
601,27667697.561856,26095072.279303998,26983092.068800002,32316160.117792,37227076.146416,0.7579
602,26095072.279303998,26983092.068800002,32316160.117792,37227076.146416,33644919.31944,0.67872
