,t-1,t,movement
99,24263586.378328003,0.56524,0
100,24684817.274935998,0.54266,0
101,21655912.433048,0.5421400000000001,0
102,24572817.205876004,0.5593600000000001,1
103,31592764.112640005,0.5360400000000001,0
104,22779399.423528004,0.5303599999999999,0
105,13919864.730551997,0.54042,1
106,23875021.817724,0.52446,0
107,16254339.241932001,0.5416799999999999,1
108,23977387.089743994,0.5736800000000001,1
109,47928592.63635201,0.56878,0
110,17755838.687312,0.5686199999999999,0
111,37949126.313384,0.6349400000000001,1
112,81428202.722532,0.68028,1
113,60090697.316112004,0.67594,0
114,43808463.196116,0.6685800000000001,0
115,31383018.303516004,0.65924,0
116,25576861.790432,0.6796599999999999,1
117,47480184.83959599,0.7291000000000001,1
118,60169060.32576,0.8055,1
119,117948736.71,0.83188,1
120,96347524.52746399,0.88128,1
121,79165673.2224,0.8610599999999999,0
122,62455859.972459994,0.99992,1
123,134674119.00849602,1.0474799999999997,1
124,108245327.48097597,1.08088,1
125,122080428.05934401,1.0536999999999999,0
126,70336037.84784,1.0539999999999998,1
127,70387670.01239999,1.0726600000000002,1
128,76504019.46214001,1.05524,0
129,97831496.67464,1.1159000000000001,1
130,96896972.82068,1.11154,0
131,90788390.13003601,1.18428,1
132,102034137.49368,1.24192,1
133,95930754.471744,1.275,1
134,72897950.32499999,1.24254,0
135,73665649.40061599,1.18994,0
136,69122927.528644,1.2602999999999998,1
137,46400719.68059999,1.2439799999999999,0
138,55173385.349819995,1.2582200000000001,1
139,53354188.480136,1.3201399999999999,1
140,85767637.306908,1.31072,0
141,40173811.79392,1.28598,0
142,43768071.332412,1.2565000000000002,0
143,87677022.49460001,1.3707599999999998,1
144,52994515.91001599,1.3487199999999997,0
145,28901745.426703993,1.31894,0
146,33876260.881036,1.4956800000000001,1
147,73686450.871296,1.56894,1
148,73961344.685736,1.6583200000000002,1
149,59226253.05019201,1.68064,1
150,66095983.369728,1.6415400000000002,0
151,78429744.67930801,1.69518,1
152,58511581.471488,1.68626,0
153,63468604.24657201,1.79756,1
154,78842189.919832,1.8392400000000002,1
155,79297279.17789601,1.7244599999999999,0
156,89520873.858816,1.35534,0
157,177463760.802468,1.05036,0
158,103804167.41215199,1.21096,1
159,100536763.846976,1.19398,0
160,71305839.81211601,1.1780599999999999,0
161,73593178.94952399,1.15068,0
162,52651241.770031996,1.0514,0
163,66279104.927279994,1.0757400000000001,1
164,69486109.02453601,1.19888,1
165,94890438.213664,1.33562,1
166,64116334.990136,1.3607400000000003,1
167,72254385.84212402,1.3788799999999999,1
168,129293675.921152,1.3582800000000002,0
169,91979006.70420001,1.2982799999999997,0
170,151744269.35380796,1.3064399999999998,1
171,80144016.44111998,1.26706,0
172,67359194.616004,1.30364,1
173,57088131.787751995,1.35338,1
174,68823322.43351601,1.35732,1
175,52275660.95892,1.4806,1
176,109603960.44752,1.4663,0
177,61244323.67702,1.4326400000000001,0
178,79778288.16953601,1.3190399999999998,0
179,77044155.32275198,1.27592,0
180,78909408.157888,1.32076,1
181,61303154.117295995,1.27454,0
182,72421006.446784,1.3049199999999999,1
183,53729392.263224,1.3264,1
184,45844749.978240006,1.3072,0
185,38241622.79328,1.2916,0
186,43053243.52408,1.23652,0
187,54688035.21882401,1.3120599999999998,1
188,47994097.54205199,1.40554,1
189,92545214.78396,1.4405800000000002,1
190,68120903.81946,1.4364000000000001,0
191,45229227.31656,1.4622199999999999,1
192,47225158.203356,1.4812999999999998,1
193,46808673.23501999,1.43828,0
194,34939605.31468,1.40858,0
195,47828105.710039996,1.3784199999999998,0
196,44252593.87931199,1.4291800000000001,1
197,35046196.17938,1.37728,0
198,40814903.067648,1.3379400000000001,0
199,52969366.775952004,1.2832000000000001,0
200,44881488.583680004,1.2824399999999998,0
201,55687884.06398399,1.26358,0
202,64312778.49178399,1.33566,1
203,55121927.408064,1.37538,1
204,40521452.987052,1.3870200000000001,1
205,41576638.8153,1.28328,0
206,81085759.465488,1.2421,0
207,51467925.632539995,1.293,1
208,61456485.24299999,1.24994,0
209,51938023.35520801,1.2014799999999999,0
210,61556600.127735995,1.24606,1
211,45181321.424396,1.21556,0
212,39790354.735448,1.16994,0
213,40230146.255771995,1.2462399999999998,1
214,67638921.027808,1.2478799999999999,1
215,30832696.158983998,1.28806,1
216,71690972.543612,1.3099599999999998,1
217,36567870.583703995,1.31492,1
218,62105699.732608005,1.3644,1
219,52337814.22656,1.3295,0
220,138152189.1163,1.32464,0
221,71945328.62752,1.22784,0
222,283189496.4576,1.2369999999999999,1
223,53721685.12259999,1.16942,0
224,134459235.207472,1.17686,1
225,52068540.278156005,1.1428,0
226,78158309.94624,1.12694,0
227,55417955.17176,1.1229,0
228,50886288.394619994,1.1000400000000001,0
229,44487484.807896,1.1116,1
230,41698195.8036,1.15178,1
231,56707827.486016005,1.234,1
232,67398575.7204,1.2934199999999998,1
233,100468754.07650399,1.26244,0
234,44094651.015528,1.3119,1
235,94530812.41278,1.41248,1
236,131347471.731456,1.45452,1
237,98129029.18466401,1.5207600000000001,1
238,75397048.62847202,1.53206,1
239,58818943.120543994,1.5293,0
240,64822457.757460006,1.4637600000000002,0
241,103880403.94219202,1.3812000000000002,0
242,52430898.67896,1.3114999999999999,0
243,60188426.61019999,1.29802,0
244,61668328.95713599,1.29238,0
245,95867639.279484,1.25652,0
246,65538245.162544005,1.2726599999999997,1
247,45800778.755543984,1.38222,1
248,71379619.440696,1.32972,0
249,57074748.729264006,1.3583200000000002,1
250,50055367.190816,1.42286,1
251,55472730.644516006,1.43012,1
252,35566876.46055201,1.4503600000000003,1
253,41903303.35644801,1.4188200000000002,0
254,46527210.176148005,1.4447400000000001,1
255,36707546.214372,1.42306,0
256,62082997.876152,1.56742,1
257,94767429.51792,1.5159399999999998,0
258,95715664.52395199,1.49892,0
259,74267447.010168,1.45736,0
260,66837745.99352,1.41802,0
261,53773688.195024006,1.45334,1
262,33366184.620524004,1.4390600000000002,0
263,37136776.950252004,1.4108,0
264,47461059.699039996,1.3927200000000002,0
265,76524310.39243202,1.1517600000000001,0
266,185535869.63457602,1.1412600000000002,0
267,78028039.32681601,1.13796,0
268,55801350.22392,1.20686,1
269,49848640.011227995,1.1145999999999998,0
270,59598112.29839999,1.06848,0
271,60919986.83097601,1.0764600000000002,1
272,41966363.19321601,1.09876,1
273,34023146.031888,1.0818400000000001,0
274,50942879.516880006,1.0869199999999999,1
275,37610992.967304,1.0742,0
276,36430663.7176,1.1084,1
277,52642258.267840005,1.17894,1
278,57119297.334792,1.29602,1
279,125841033.682892,1.33494,1
280,57724110.637344,1.30996,0
281,55416456.404792,1.3123200000000002,1
282,49509587.19494401,1.3683600000000002,1
283,95000360.97535202,1.25746,0
284,72265086.186764,1.2671000000000001,1
285,50755295.15544,1.3226,1
286,51216071.95704,1.33968,1
287,62162083.613472,1.31064,0
288,86092000.76764801,1.3088199999999999,0
289,80569645.66824798,1.26164,0
290,85212563.244792,1.27114,1
291,52915813.433235995,1.29496,1
292,66156663.18582401,1.3518000000000001,1
293,69488632.29888001,1.4269600000000002,1
294,68996730.94088002,1.49676,1
295,100241947.09305601,1.3645999999999998,0
296,112132125.71511999,1.3419,0
297,39440344.35096,1.33618,0
298,64188288.167247996,1.2665,0
299,46359987.5589,1.2212,0
300,43272142.70344,1.14688,0
301,39554689.957888,1.1883199999999998,1
302,35521026.39030399,1.1393,0
303,29492187.30764,1.0816,0
304,31000569.350399997,0.99816,0
305,40848667.499616005,0.94194,0
306,44087973.800328,0.89726,0
307,38202005.195536,0.86584,0
308,52581398.563136004,0.9504399999999998,1
309,104836313.36761598,0.96502,1
310,35041029.3989,1.02292,1
311,43205800.154456,1.1235399999999998,1
312,55614328.47150399,1.15284,1
313,58711691.41500001,1.17534,1
314,39161032.164912,1.2181,1
315,53276782.497379996,1.3130400000000002,1
316,124703145.71184002,1.31186,0
317,54187238.667276,1.4104,1
318,79190944.84688,1.3816000000000002,0
319,42760583.82992,1.44602,1
320,140316311.663156,1.5637999999999999,1
321,203095155.94927996,1.66094,1
322,134704591.870424,1.7611,1
323,148614544.82622,1.8409399999999998,1
324,172531178.834792,1.8961000000000001,1
325,163567397.93828002,1.9065999999999999,1
326,130016136.23295999,1.85612,0
327,89680327.70138401,2.0610399999999998,1
328,205168820.82494396,2.10254,1
329,123622158.79015198,2.11148,1
330,183096909.65294397,2.23132,1
331,126122968.347376,2.23876,1
332,94389465.411936,2.1521999999999997,0
333,391443938.25227994,1.96498,0
334,148111237.593144,1.86386,0
335,152201461.147536,1.5756000000000001,0
336,299326655.12880003,1.65228,1
337,103089613.222008,1.51092,0
338,167158210.079952,1.4743600000000001,0
339,89512114.23079202,1.5429799999999998,1
340,78648175.41499199,1.4453600000000002,0
341,89717992.29310401,1.33898,0
342,76691507.388272,1.35208,1
343,78159764.27648,1.3564600000000002,1
344,75899635.217168,1.4933799999999997,1
345,97253231.02583198,1.4303599999999999,0
346,87837077.93734398,1.4550800000000002,1
347,46050119.52912801,1.4869799999999997,1
348,63914816.43320399,1.5936,1
349,88464788.20607999,1.69144,1
350,87717968.4564,1.6822399999999997,0
351,100372793.59654398,1.70466,1
352,63067497.964716,1.66174,0
353,38136157.632116,1.6202400000000001,0
354,69881598.323856,1.57974,0
355,73047416.14073999,1.59584,1
356,34024811.123775996,1.5753599999999999,0
357,41556612.68870399,1.5406,0
358,55593599.53236,1.6858400000000002,1
359,112792450.27024001,1.70136,1
360,73886258.517408,1.63644,0
361,69406732.938816,1.59774,0
362,117655617.646692,1.71034,1
363,91820114.633728,1.6396799999999998,0
364,82034531.33030398,1.6409600000000002,1
365,39716644.870656006,1.5933599999999999,0
366,51317238.127536,1.59056,0
367,41806554.206879996,1.63126,1
368,57423180.604839996,1.7627000000000002,1
369,79487985.25230001,1.8960599999999999,1
370,96485332.703892,2.01362,1
371,124907387.37209599,2.0244,1
372,195264010.1244,2.06224,1
373,82552812.605376,2.08844,1
374,86693626.71978399,2.04482,0
375,66959770.599648,2.03464,0
376,50329207.439647995,2.16408,1
377,108810097.78094399,2.1107199999999997,0
378,74289135.40991999,2.03312,0
379,73765328.848064,2.02442,0
380,47438337.10542,2.04718,1
381,63741399.77446,1.8897400000000002,0
382,116979775.10408401,1.85764,0
383,104423194.46216801,1.8584600000000002,1
384,105456124.54919602,1.81904,0
385,85128574.09427199,1.83368,1
386,92860801.180336,1.956,1
387,92992193.8584,1.98006,1
388,60041042.96641199,1.9109199999999997,0
389,65884138.331704,1.8971,0
390,84994055.18334,1.75582,0
391,83583816.48848,1.72134,0
392,62800694.82752401,1.4790800000000002,0
393,158453969.67159203,1.4653399999999999,0
394,80261835.07202399,1.4964799999999998,1
395,77009044.86704,1.48508,0
396,62712464.949296005,1.4872599999999998,1
397,88095243.692452,1.4509599999999998,0
398,48970706.153376,1.4888000000000001,1
399,55440313.44848001,1.4072200000000001,0
400,65079735.98750401,1.42862,1
401,53348348.353604004,1.41818,0
402,53271224.961651996,1.44842,1
403,36068138.853776,1.5382,1
404,59387157.8512,1.547,1
405,88010759.4184,1.4871200000000002,0
406,50865588.10534401,1.45032,0
407,54195833.3208,1.4089,0
408,57208025.230500005,1.4234600000000002,1
409,39718465.59652001,1.54386,1
410,96815941.358004,1.6187399999999996,1
411,75402910.61013599,1.68034,1
412,72029714.556632,1.78646,1
413,93425774.031824,1.81536,1
414,74271323.00371201,1.83458,1
415,84206654.747864,1.8377,1
416,63879735.81722,1.84158,1
417,75624772.19637601,1.8123799999999999,0
418,88253092.68725199,1.9029,1
419,98706856.97334,1.89454,0
420,53752909.279244,1.9744999999999997,1
421,146965040.18899998,1.98372,1
422,237873139.11799198,1.91632,0
423,103296007.882816,1.9314,1
424,129588619.5288,1.87926,0
425,136617238.87434,1.75856,0
426,133235541.59855999,1.74972,0
427,97626555.10154401,1.72134,0
428,97515183.07026,1.77912,1
429,82809142.17912,1.8143999999999998,1
430,64882197.55583999,1.72474,0
431,67748463.643028,1.69678,0
432,93849135.616284,1.6145400000000003,0
433,81280042.91706002,1.58464,0
434,66631616.825856,1.5587399999999998,0
435,137252808.12710398,1.59998,1
436,61356569.353296004,1.67602,1
437,65798068.042440005,1.7367599999999999,1
438,53655144.918216,1.7900800000000001,1
439,88364865.407232,1.84438,1
440,91693986.16672,1.82184,0
441,88776344.80248,1.5615999999999999,0
442,265588596.23935997,1.3693399999999998,0
443,130044123.61432798,1.30766,0
444,96627780.297216,1.25914,0
445,92948064.571116,1.19072,0
446,57765160.02528,1.12534,0
447,190620635.88648,0.8418999999999999,0
448,105139847.85061999,0.8659399999999999,1
449,37627471.217616,0.9379200000000001,1
450,50800744.04198401,0.89384,0
451,47768859.353888,0.89558,1
452,32539723.940808002,0.877,0
453,34286185.9056,0.8331200000000001,0
454,49831895.934688,0.8354600000000001,1
455,42404166.135844,0.7914,0
456,39877176.05364,0.7973399999999999,1
457,25691330.54466,0.7525999999999999,0
458,47645711.88376,0.74636,0
459,32764289.559728,0.8217800000000001,1
460,88568182.81063601,0.9348000000000001,1
461,83126640.17424001,0.99116,1
462,64617796.248152,1.0199399999999998,1
463,64375544.20851599,0.99888,0
464,38521918.07568,1.06626,1
465,59096885.359356,1.0365600000000001,0
466,30609077.788800005,1.01986,0
467,31466589.919408,0.9525,0
468,66812965.815,0.92608,0
469,43159938.581888005,0.90488,0
470,42149297.550703995,0.98698,1
471,85568050.301536,1.03626,1
472,96027839.506584,0.96426,0
473,82622455.525764,1.0608600000000001,1
474,150797976.03472802,1.0700600000000002,1
475,48358716.93970401,1.1238199999999998,1
476,105922917.82306398,1.18042,1
477,63444942.6634,1.18012,0
478,63663259.791480005,1.1530799999999999,0
479,67861272.63686399,1.1935,1
480,74264701.8113,1.1921799999999998,0
481,73909240.58786398,1.1311,0
482,70520393.99448,1.0530599999999999,0
483,71576771.47313999,1.07056,1
484,38783701.052063994,1.01832,0
485,50388209.224608,0.93658,0
486,93338929.859236,0.98274,1
487,46150501.294259995,1.02246,1
488,63510083.26876799,0.9633200000000001,0
489,33714348.884288,0.9837199999999999,1
490,43656069.173439994,0.97118,0
491,38009396.811064,0.8843799999999999,0
492,68597493.805036,0.8556799999999999,0
493,45707581.31967999,0.8567199999999999,1
494,49952615.23217599,0.8321999999999999,0
495,48310820.47344,0.8385200000000002,1
496,28052754.520120006,0.88942,1
497,58408329.337092,0.89358,1
498,34180781.803776,0.98024,1
499,99578554.185936,1.05432,1
500,89783350.499664,1.07848,1
501,44827596.461232,1.11056,1
502,64404254.304192,1.1157,1
503,54467246.506859995,1.1438000000000001,1
504,75855888.60696001,1.1409600000000002,0
505,48349766.61897601,1.14286,1
506,45261805.268516004,1.11724,0
507,69596249.41928801,1.0867200000000001,0
508,34811192.78361601,1.11848,1
509,99841084.540384,1.27236,1
510,202452313.110288,1.3084799999999999,1
511,110784516.653952,1.3666,1
512,90315942.24936001,1.35326,0
513,88809585.85312799,1.32112,0
514,89410643.10144,1.3186000000000002,0
515,52024121.933680005,1.21766,0
516,66966332.190732,1.19116,0
517,71516176.97655201,1.1745999999999999,0
518,64614339.823319994,1.18534,1
519,70218933.046444,1.23896,1
520,61667305.434864,1.2496800000000001,1
521,32717218.997232,1.3136800000000002,1
522,161040081.48971203,1.4503599999999999,1
523,185743029.024128,1.39542,0
524,160251934.478376,1.2861999999999998,0
525,107996636.52231997,1.30314,1
526,81827769.255288,1.3855,1
527,129689383.0647,1.3449399999999998,0
528,84021502.42467599,1.26092,0
529,112510304.10172,1.2670599999999999,1
530,75116981.57184799,1.19998,0
531,141805088.94246,1.15208,0
532,96824403.680416,1.1579799999999998,1
533,105129228.02721998,1.1192,0
534,81403431.24192,1.19656,1
535,121839155.787808,1.2047999999999999,1
536,82201423.3104,1.2293800000000001,1
537,108534067.334524,1.2242199999999999,0
538,65941336.37666799,1.3000399999999999,1
539,124473917.40884799,1.39822,1
540,156642024.795204,1.39376,0
541,110286314.888768,1.3480400000000001,0
542,57360859.844160005,1.3899400000000002,1
543,78860091.74032001,1.40382,1
544,49961493.066276,1.53084,1
545,216874513.37128797,1.50352,0
546,86736541.825088,1.52148,1
547,92126719.203072,1.5333999999999999,1
548,115883395.00276,1.47198,0
549,170726950.568028,1.46316,0
550,96268722.522264,1.4122,0
551,85545911.30216,1.3756800000000002,0
552,87624575.36524802,1.4224800000000002,1
553,108723603.87988801,1.4329200000000002,1
554,90805918.94030401,1.3828600000000002,0
555,64539715.71881601,1.41138,1
556,89476170.532848,1.22764,0
557,218895191.869984,1.18842,0
558,108304810.370688,1.1936999999999998,1
559,116360089.74731997,1.1402800000000002,0
560,101298414.43486401,1.14562,1
561,69700917.53990401,1.13674,0
562,142970435.22132802,1.12668,0
563,55190495.738231994,1.1999199999999999,1
564,105316320.36387198,1.2834599999999998,1
565,112155482.97598799,1.2694400000000001,0
566,66766450.434112005,1.26408,0
567,42740007.087744,1.23908,0
568,98446106.916336,1.23566,0
569,86660508.428652,1.0954000000000002,0
570,154181069.73928002,1.0322,0
571,70561279.94344,1.03676,1
572,93643496.17604798,1.0915599999999999,1
573,115470804.05901597,1.05346,0
574,145721840.2721,0.9940599999999999,0
575,184348784.265164,0.9071,0
576,109918564.73302001,0.91402,1
577,70054333.146432,0.8940999999999999,0
578,43111661.22692,0.9471399999999999,1
579,56764264.983183995,0.87744,0
580,42512261.06496,0.83576,0
581,35128292.072496,0.8275399999999999,0
582,23065323.1487,0.80342,0
583,27885284.218392003,0.78996,0
584,53364638.222184,0.79428,1
585,29400460.06152,0.82546,1
586,28083539.439732,0.79994,0
587,30586423.126204,0.7876000000000001,0
588,32917580.857040003,0.79732,1
589,46806469.994288,0.86234,1
590,37521682.074608006,0.8935599999999999,1
591,37112826.165199995,0.83416,0
592,35385684.311568,0.8048400000000001,0
593,74695292.768232,0.7745200000000001,0
594,44980286.95148001,0.75638,0
595,34046168.542372,0.69258,0
596,41835849.518064,0.6629,0
597,31595529.18746,0.6036400000000001,0
598,31764406.765968006,0.57528,0
599,58465491.590448,0.6615200000000001,1
600,34196868.903680004,0.69696,1
601,27667697.561856,0.69566,0
602,26095072.279303998,0.7273400000000001,1
603,26983092.068800002,0.74198,1
604,32316160.117792,0.78248,1
605,37227076.146416,0.7579,0
606,33644919.31944,0.67872,0
607,33264105.615552,0.73712,1
608,44230697.192127995,0.71628,0
609,19314558.389856,0.74046,1
610,52149454.381668,0.7540199999999999,1
611,32330887.354871996,0.82696,1
612,109628782.091728,0.7973600000000001,0
613,32168892.455776002,0.7544600000000001,0
614,41333386.697428,0.81656,1
615,45247702.367344,0.81602,0
616,22682041.816372,0.79626,0
617,24646765.57038,0.78736,0
618,21880984.465536,0.8019400000000001,1
619,44574335.913752005,0.7570600000000001,0
620,28417649.326532006,0.7337199999999999,0
621,56391680.77909599,0.71636,0
622,36961083.47388,0.6134600000000001,0
623,144487789.40957603,0.57136,0
624,57203693.132992,0.5434399999999999,0
625,53909343.319376,0.5381800000000001,0
626,28124807.819800004,0.514538,0
627,52083371.71704601,0.505142,0
628,32021575.735512,0.54396,1
629,35425270.215576,0.53782,0
630,20186391.098856,0.5281,0
631,16730372.555960001,0.52554,0
632,13026439.316016,0.5291,1
633,31739919.79444,0.5443199999999999,1
634,47543781.938687995,0.5883,1
635,79967572.05366,0.6066999999999999,1
636,30138420.948879994,0.59622,0
637,23129979.162155997,0.5763,0
638,12877322.993280001,0.5526199999999999,0
639,16351374.703115998,0.54034,0
640,17093500.282080002,0.5621,1
641,21631096.89048,0.54192,0
642,12185275.178687999,0.5409,0
643,15076387.783800002,0.5341600000000001,0
644,10068390.386560002,0.51195,0
645,16825102.31193,0.505546,0
646,16429573.331584401,0.474078,0
647,26995175.706021603,0.432332,0
648,28324050.6110896,0.47126199999999996,1
649,57797088.8608828,0.53786,1
650,62890144.625875995,0.5194,0
651,19540444.63168,0.59912,1
652,66114634.84008,0.82548,1
653,569061063.40104,0.75534,0
654,101274242.3646,0.7526999999999999,0
655,49374423.52751999,0.71254,0
656,34423535.473372,0.71038,0
657,34372437.729212,0.70252,0
658,25134990.986560002,0.70684,1
659,34987130.129792,0.68952,0
660,33458732.802768,0.70052,1
661,23797858.226184003,0.7277,1
662,64659455.016219996,0.627,0
663,77502843.8778,0.5553,0
664,44144796.60378,0.55834,1
665,35432573.760455996,0.5983,1
666,111842995.112,0.58398,0
667,26833687.001844,0.57096,0
668,20672678.263536002,0.529902,0
669,31567895.4039444,0.48636,0
670,28481760.740664,0.448982,0
671,24527536.2744472,0.424924,0
672,24047571.0443448,0.45793599999999995,1
673,61225641.49854079,0.5829,1
674,163570833.47315997,0.61674,1
675,78201065.603748,0.6159399999999999,0
676,34759555.01205199,0.5888,0
677,51390278.88128,0.59958,1
678,51083134.35768,0.6279600000000001,1
679,45559633.100496,0.67436,1
680,89212634.214152,0.7523199999999999,1
681,111915567.82111998,0.77734,1
682,166655473.237832,0.85854,1
683,114934072.638432,0.8606,1
684,88974227.74864002,0.87074,1
685,56485353.10184,0.8396000000000001,0
686,59140126.65008,0.86524,1
687,153559947.176016,0.90382,1
688,111824742.30351199,0.8775000000000001,0
689,60298980.5925,0.9425800000000001,1
690,137975325.09194002,0.9733,1
691,90700562.6833,0.9338999999999998,0
692,54403144.25171999,0.8670199999999999,0
693,70787231.10197198,0.85258,0
694,43920738.84252,0.8932,1
695,51591976.39288,0.8836999999999999,0
696,35048823.18826,0.89746,1
697,47171253.620304,0.93926,1
698,61840926.677963994,1.02914,1
699,158360841.374316,1.14308,1
700,300824690.52088004,1.11828,0
701,84135063.034896,1.1200800000000002,1
702,94977478.853088,1.16184,1
703,127872749.179632,1.28648,1
704,302928965.704768,1.3339000000000003,1
705,216313213.79422006,1.1787,0
706,250929282.89622,1.1374600000000001,0
707,184107018.19688404,1.2066,1
708,128851618.98335998,1.17816,0
709,91148467.865424,1.2432,1
710,118546310.42016001,1.1116199999999998,0
711,121817044.88764799,1.11488,1
712,211136342.533376,1.1799600000000001,1
713,302357971.1298,1.16584,0
714,137726964.010272,1.1899600000000001,1
715,109523784.41050401,1.19512,1
716,238449358.577216,1.11466,0
717,182206210.19648802,1.14406,1
718,125908015.65773201,1.1032,0
719,175160033.25408,1.0518399999999999,0
720,186977399.39014396,1.05416,1
721,130633587.901008,1.16234,1
722,250598510.12196398,1.29326,1
723,131406063.86488001,1.38492,1
724,449527693.35556793,1.41642,1
725,407607994.695456,1.2705600000000001,0
726,187416266.99798402,1.3034400000000002,1
727,129619848.88195202,1.2248800000000002,0
728,160900552.32908803,1.22344,0
729,174631994.599696,1.19766,0
730,118824540.792348,1.1368800000000001,0
731,146828133.400608,1.08396,0
732,120860025.491088,1.0724,0
733,122221331.26952,1.09622,1
734,130789820.307892,1.1015199999999998,1
735,133774148.39174399,1.17944,1
736,143789746.898,1.15252,0
737,132050262.289416,1.1113199999999999,0
738,250035881.021136,1.3212,1
739,425644258.74552,1.48586,1
740,424542724.50368,1.4525799999999998,0
741,171323441.23403996,1.44314,0
742,116680992.53221601,1.3697199999999998,0
743,148662604.85287198,1.4498,1
744,162415980.55539998,1.5450000000000002,1
745,152655256.404,1.48734,0
746,76482956.8143,1.4407599999999998,0
747,117258101.38323198,1.41994,0
748,114419366.118608,1.6243400000000001,1
749,354282076.955368,1.7313800000000001,1
750,320134316.529272,1.7103800000000002,0
751,224886444.62443605,1.71966,1
752,166379446.489056,1.75264,1
753,181860215.222848,1.85428,1
754,254880859.932384,1.91354,1
755,207528340.74820802,1.98134,1
756,221502090.78882802,2.17724,1
757,520995745.25554395,2.42576,1
758,404798605.39536,2.47126,1
759,265160046.539608,2.1072800000000003,0
760,911211020.0493442,1.9738399999999998,0
761,446374169.17807996,2.1368400000000003,1
762,342097641.26292,2.25854,1
763,636024915.31812,2.3571599999999995,1
764,479032107.5445359,2.47852,1
765,291724865.963608,2.7538000000000005,1
766,380079906.6943201,2.90318,1
767,355583806.62145597,2.9183,1
768,290963414.90062,3.10726,1
769,393953847.86009204,3.64384,1
770,516116820.78208,3.19602,0
771,549366001.235688,3.19342,0
772,334414966.66999197,3.2146,1
773,203889917.81112,3.3053199999999996,1
774,508515244.481496,3.0351,0
775,578303471.1573,3.43048,1
776,722167895.821776,3.45972,1
